time,inlet-p,outlet-p
13.9,703988.32546657,101325
14,699090.9451327,101325
14.1,694254.31720356,101325
14.2,689477.39448564,101325
14.3,684759.15732594,101325
14.4,680098.6122015,101325
14.5,675494.7904298,101325
14.6,670946.74698832,101325
14.7,666453.55943229,101325
14.8,662014.3269009,101325
14.9,657628.16920287,101325
15,653294.22597341,101325
15.1,649011.65589533,101325
15.2,644779.63597766,101325
15.3,640597.36088617,101325
15.4,636464.04232051,101325
15.5,632378.90843328,101325
15.6,628341.20328708,101325
15.7,624350.18634571,101325
15.8,620405.13199636,101325
15.9,616505.32909979,101325
16,612650.08056605,101325
16.1,608838.70295322,101325
16.2,605070.52608731,101325
16.3,601344.89270133,101325
16.4,597661.15809204,101325
16.5,594018.68979272,101325
16.6,590416.86726084,101325
16.7,586855.08157931,101325
16.8,583332.73517034,101325
16.9,579849.24152094,101325
17,576404.02491916,101325
17.1,572996.52020042,101325
17.2,569626.17250312,101325
17.3,566292.43703296,101325
17.4,562994.77883545,101325
17.5,559732.67257601,101325
17.6,556505.60232724,101325
17.7,553313.06136302,101325
17.8,550154.5519589,101325
17.9,547029.58519852,101325
18,543937.68078586,101325
18.1,540878.36686271,101325
18.2,537851.17983148,101325
18.3,534855.6641828,101325
18.4,531891.37232786,101325
18.5,528957.86443515,101325
18.6,526054.7082716,101325
18.7,523181.47904773,101325
18.8,520337.75926675,101325
18.9,517523.13857747,101325
19,514737.21363085,101325
19.1,511979.58794002,101325
19.2,509249.87174374,101325
19.3,506547.68187306,101325
19.4,503872.6416212,101325
19.5,501224.38061639,101325
19.6,498602.53469778,101325
19.7,496006.74579409,101325
19.8,493436.6618051,101325
19.9,490891.9364858,101325
20,488372.22933318,101325
20.1,485877.20547548,101325
20.2,483406.53556399,101325
20.3,480959.89566716,101325
20.4,478536.9671671,101325
20.5,476137.43665829,101325
20.6,473761.20978013,101325
20.7,471407.76522749,101325
20.8,469076.80472645,101325
20.9,466768.03483013,101325
21,464481.16682786,101325
21.1,462215.91665635,101325
21.2,459972.00481271,101325
21.3,457749.15626934,101325
21.4,455547.10039058,101325
21.5,453365.5708511,101325
21.6,451204.30555606,101325
21.7,449063.04656288,101325
21.8,446941.54000464,101325
21.9,444839.53601512,101325
22,442756.78865528,101325
22.1,440693.05584142,101325
22.2,438648.09927462,101325
22.3,436621.68437181,101325
22.4,434613.58019814,101325
22.5,432623.55940076,101325
22.6,430651.39814394,101325
22.7,428696.87604557,101325
22.8,426759.77611482,101325
22.9,424839.88469122,101325
23,422936.99138483,101325
23.1,421050.8890177,101325
23.2,419181.37356649,101325
23.3,417328.2441062,101325
23.4,415491.30275512,101325
23.5,413670.35462074,101325
23.6,411865.20774692,101325
23.7,410075.6730619,101325
23.8,408301.56432755,101325
23.9,406542.69808947,101325
24,404798.89362817,101325
24.1,403069.97291116,101325
24.2,401355.76054603,101325
24.3,399656.08373441,101325
24.4,397970.77222685,101325
24.5,396299.65827862,101325
24.6,394642.57660629,101325
24.7,392999.36434526,101325
24.8,391369.86100803,101325
24.9,389753.90844337,101325
25,388151.35079614,101325
25.1,386562.0344681,101325
25.2,384985.80807923,101325
25.3,383422.52243005,101325
25.4,381872.03046443,101325
25.5,380334.18723331,101325
25.6,378808.84985896,101325
25.7,377295.87750007,101325
25.8,375795.13131737,101325
25.9,374306.47444,101325
26,372829.77193249,101325
26.1,371364.89076235,101325
26.2,369911.69976834,101325
26.3,368470.06962921,101325
26.4,367039.87283321,101325
26.5,365620.983648,101325
26.6,364213.27809125,101325
26.7,362816.63390175,101325
26.8,361430.93051104,101325
26.9,360056.04901558,101325
27,358691.87214951,101325
27.1,357338.28425779,101325
27.2,355995.17126996,101325
27.3,354662.4206743,101325
27.4,353339.92149253,101325
27.5,352027.56425496,101325
27.6,350725.24097605,101325
27.7,349432.84513052,101325
27.8,348150.2716298,101325
27.9,346877.41679898,101325
28,345614.17835413,101325
28.1,344360.4553801,101325
28.2,343116.14830865,101325
28.3,341881.15889705,101325
28.4,340655.39020699,101325
28.5,339438.74658397,101325
28.6,338231.13363697,101325
28.7,337032.45821853,101325
28.8,335842.62840523,101325
28.9,334661.55347842,101325
29,333489.14390538,101325
29.1,332325.31132081,101325
29.2,331169.9685086,101325
29.3,330023.02938398,101325
29.4,328884.40897597,101325
29.5,327754.0234101,101325
29.6,326631.78989154,101325
29.7,325517.62668841,101325
29.8,324411.45311547,101325
29.9,323313.18951804,101325
30,322222.75725625,101325
