time,inlet-p,outlet-p
0,4293339,4293339
0.1,4293339,4235423
0.2,4291748.4238711,4177507
0.3,4286679.3260927,4119591
0.4,4277036.9460128,4061675
0.5,4262554.0719561,4003759
0.6,4243457.4820089,3945843
0.7,4220187.7512997,3887927
0.8,4193242.2103533,3830011
0.9,4163102.7104804,3772095
1,4130207.8117621,3714179
1.1,4094945.4393469,3485962.5
1.2,4054233.6411403,3257746
1.3,4004353.8490749,3029529.5
1.4,3943455.8866764,2801313
1.5,3871646.9048352,2573096.5
1.6,3790182.6946537,2344880
1.7,3700775.9875828,2116663.5
1.8,3605209.3440306,1888447
1.9,3505163.8102592,1660230.5
2,3402162.3736993,1432014
2.1,3297567.1161771,1347897.9
2.2,3192969.4129708,1263781.8
2.3,3090005.3250902,1179665.7
2.4,2989957.4588275,1095549.6
2.5,2893607.8882317,1011433.5
2.6,2801315.8849999,927317.4
2.7,2713161.7624003,843201.3
2.8,2629069.9119361,759085.2
2.9,2548891.6024132,674969.1
3,2472454.8116094,590853
3.1,2399592.9363831,561895
3.2,2330144.2056558,532937
3.3,2263961.3711994,503979
3.4,2200913.040484,475021
3.5,2140873.5948757,446063
3.6,2083713.8916998,417105
3.7,2029298.7875315,388147
3.8,1977489.7375591,359189
3.9,1928149.2281456,330231
4,1881144.789018,301273
4.1,1836352.3461941,291620.3
4.2,1793649.6335283,281967.6
4.3,1752911.4926786,272314.9
4.4,1714012.9461268,262662.2
4.5,1676834.6108539,253009.5
4.6,1641266.0329938,243356.8
4.7,1607206.5753821,233704.1
4.8,1574564.9549588,224051.4
4.9,1543258.3216528,214398.7
5,1513211.3063719,204746
5.1,1484355.1817355,198540.8
5.2,1456626.2545912,192335.6
5.3,1429964.1713883,186130.4
5.4,1404311.2803802,179925.2
5.5,1379612.9221495,173720
5.6,1355817.9295533,167514.8
5.7,1332878.9095085,161309.6
5.8,1310752.246706,155104.4
5.9,1289397.9205818,148899.2
6,1268779.2354357,142694
6.1,1248862.5300487,140625.5
6.2,1229616.4148386,138557
6.3,1211009.7986573,136488.5
6.4,1193011.5470081,134420
6.5,1175590.4044453,132351.5
6.6,1158715.6886554,130283
6.7,1142358.0289025,128214.5
6.8,1126489.8725669,126146
6.9,1111085.7208241,124077.5
7,1096122.1578381,122009
7.1,1081577.7536479,120630.1
7.2,1067432.8490355,119251.2
7.3,1053669.2480082,117872.3
7.4,1040269.9340311,116493.4
7.5,1027218.8992842,115114.5
7.6,1014501.0780896,113735.6
7.7,1002102.328392,112356.7
7.8,990009.41626529,110977.8
7.9,978209.98467841,109598.9
8,966692.50538704,108220
8.1,955446.21968666,108220
8.2,944461.02077686,108220
8.3,933727.23950801,108220
8.4,923235.42120994,108220
8.5,912976.21518322,108220
8.6,902940.40169164,108220
8.7,893118.9982931,108220
8.8,883503.37768171,108220
8.9,874085.35756514,108220
9,864857.25122169,108220
9.1,855811.88296745,108220
9.2,846942.57804937,108220
9.3,838243.13640453,108220
9.4,829707.79772426,108220
9.5,821331.20301764,108220
9.6,813108.35600269,108220
9.7,805034.58628787,108220
9.8,797105.51537884,108220
9.9,789317.02594957,108220
10,781665.23445283,108220
10.1,774146.46693576,107530.5
10.2,766757.24278461,106841
10.3,759494.27598619,106151.5
10.4,752354.49010824,105462
10.5,745335.0269856,104772.5
10.6,738433.23455733,104083
10.7,731646.63587206,103393.5
10.8,724972.89026562,102704
10.9,718409.75670178,102014.5
11,711955.06445679,101325
11.1,705606.69226742,101325
11.2,699362.55262331,101325
11.3,693220.57298226,101325
11.4,687178.67108201,101325
11.5,681234.73396477,101325
11.6,675386.61180044,101325
11.7,669632.12811763,101325
11.8,663969.10008943,101325
11.9,658395.36115721,101325
12,652908.78083874,101325
12.1,647507.27959285,101325
12.2,642188.83861391,101325
12.3,636951.50535411,101325
12.4,631793.39581339,101325
12.5,626712.69455654,101325
12.6,621707.65322759,101325
12.7,616776.58813485,101325
12.8,611917.877314,101325
12.9,607129.95734831,101325
13,602411.32013085,101325
13.1,597760.50968713,101325
13.2,593176.11912984,101325
13.3,588656.78778601,101325
13.4,584201.19851563,101325
13.5,579808.07522702,101325
13.6,575476.18058546,101325
13.7,571204.31390643,101325
13.8,566991.30922172,101325
13.9,562836.03350531,101325
14,558737.38504562,101325
