time,inlet-p,outlet-p
13.7,1030083.8895337,101325
13.8,1023708.2973036,101325
13.9,1017398.3831363,101325
14,1011153.1416412,101325
14.1,1004971.600088,101325
14.2,998852.81612682,101325
14.3,992795.87570384,101325
14.4,986799.89116019,101325
14.5,980863.99949955,101325
14.6,974987.36081082,101325
14.7,969169.15683255,101325
14.8,963408.58964639,101325
14.9,957704.88048786,101325
15,952057.26866319,101325
15.1,946465.01056241,101325
15.2,940927.37875916,101325
15.3,935443.66118905,101325
15.4,930013.16039862,101325
15.5,924635.19285824,101325
15.6,919309.08833256,101325
15.7,914034.18930285,101325
15.8,908809.85043617,101325
15.9,903635.43809686,101325
16,898510.32989611,101325
16.1,893433.91427601,101325
16.2,888405.59012471,101325
16.3,883424.76641968,101325
16.4,878490.86189649,101325
16.5,873603.30474056,101325
16.6,868761.53229982,101325
16.7,863964.9908163,101325
16.8,859213.13517483,101325
16.9,854505.42866748,101325
17,849841.34277203,101325
17.1,845220.35694347,101325
17.2,840641.95841723,101325
17.3,836105.64202315,101325
17.4,831610.91000924,101325
17.5,827157.27187446,101325
17.6,822744.24420966,101325
17.7,818371.3505461,101325
17.8,814038.12121086,101325
17.9,809744.09318861,101325
18,805488.80998925,101325
18.1,801271.82152098,101325
18.2,797092.68396828,101325
18.3,792950.95967462,101325
18.4,788846.2170294,101325
18.5,784778.03035879,101325
18.6,780745.97982045,101325
18.7,776749.65130152,101325
18.8,772788.63631991,101325
18.9,768862.53192859,101325
19,764970.94062272,101325
19.1,761113.47024933,101325
19.2,757289.73391962,101325
19.3,753499.3499235,101325
19.4,749741.94164636,101325
19.5,746017.137488,101325
19.6,742324.57078342,101325
19.7,738663.87972557,101325
19.8,735034.70728987,101325
19.9,731436.70116043,101325
20,727869.51365784,101325
20.1,724332.80166859,101325
20.2,720826.22657591,101325
20.3,717349.45419203,101325
20.4,713902.15469184,101325
20.5,710484.00254782,101325
20.6,707094.67646624,101325
20.7,703733.85932457,101325
20.8,700401.23811011,101325
20.9,697096.50385961,101325
21,693819.35160019,101325
21.1,690569.48029112,101325
21.2,687346.59276675,101325
21.3,684150.39568041,101325
21.4,680980.59944924,101325
21.5,677836.91819998,101325
21.6,674719.06971574,101325
21.7,671626.77538353,101325
