time,inlet-p,outlet-p
0,4293339,4293339
0.1,4293339,4235423
0.2,4290262.9161728,4177507
0.3,4281552.6887622,4119591
0.4,4266414.8613659,4061675
0.5,4245188.6876042,4003759
0.6,4218644.4295241,3945843
0.7,4187618.7787109,3887927
0.8,4152876.6155114,3830011
0.9,4115074.4943795,3772095
1,4074761.8991978,3714179
1.1,4032394.0589718,3485962.5
1.2,3981568.3436565,3257746
1.3,3917016.0516442,3029529.5
1.4,3837618.1941583,2801313
1.5,3744960.9279929,2573096.5
1.6,3641623.7810017,2344880
1.7,3530271.3334504,2116663.5
1.8,3413315.2124626,1888447
1.9,3292839.2520408,1660230.5
2,3170622.6767863,1432014
2.1,3048192.500111,1347897.9
2.2,2927776.5113246,1263781.8
2.3,2811512.5786137,1179665.7
2.4,2700723.863775,1095549.6
2.5,2595912.4580723,1011433.5
2.6,2497050.2631309,927317.4
2.7,2403846.2848059,843201.3
2.8,2315913.8615259,759085.2
2.9,2232858.3051098,674969.1
3,2154317.7223289,590853
3.1,2079980.109904,561895
3.2,2009595.5724483,532937
3.3,1942979.4385274,503979
3.4,1879978.0004994,475021
3.5,1820432.5045759,446063
3.6,1764165.5190857,417105
3.7,1710984.8831328,388147
3.8,1660693.5043467,359189
3.9,1613098.7416179,330231
4,1568018.7881572,301273
4.1,1525286.4881865,291620.3
4.2,1484742.4203876,281967.6
4.3,1446233.4892688,272314.9
4.4,1409617.1257469,262662.2
4.5,1374763.7497384,253009.5
4.6,1341556.182416,243356.8
4.7,1309887.8845945,233704.1
4.8,1279661.3434752,224051.4
4.9,1250786.9295673,214398.7
5,1223182.1192974,204746
5.1,1196770.9249949,198540.8
5.2,1171482.5042724,192335.6
5.3,1147250.0212657,186130.4
5.4,1124010.5667338,179925.2
5.5,1101705.5460693,173720
5.6,1080280.8827501,167514.8
5.7,1059686.9020251,161309.6
5.8,1039878.0208175,155104.4
5.9,1020812.3772967,148899.2
6,1002451.4729391,142694
6.1,984759.85383589,140625.5
6.2,967704.31760994,138557
6.3,951252.25759038,136488.5
6.4,935371.70985243,134420
6.5,920031.55865901,132351.5
6.6,905202.15447719,130283
6.7,890855.76274001,128214.5
6.8,876966.74455417,126146
6.9,863511.53324162,124077.5
7,850468.49771969,122009
7.1,837817.76000593,120630.1
7.2,825540.95455872,119251.2
7.3,813620.95432415,117872.3
7.4,802041.66075981,116493.4
7.5,790787.90129615,115114.5
7.6,779845.39584351,113735.6
7.7,769200.73897925,112356.7
7.8,758841.37009656,110977.8
7.9,748755.52732795,109598.9
8,738932.19095959,108220
8.1,729361.02316989,108220
8.2,720032.26190842,108220
8.3,710936.55235451,108220
8.4,702064.80355407,108220
8.5,693408.15028103,108220
8.6,684958.00634682,108220
8.7,676706.14777005,108220
8.8,668644.77894491,108220
8.9,660766.5655432,108220
9,653064.63723001,108220
9.1,645532.56970525,108220
9.2,638164.35519253,108220
9.3,630954.36800219,108220
9.4,623897.32933276,108220
9.5,616988.27365053,108220
9.6,610222.5177977,108220
9.7,603595.63326189,108220
9.8,597103.42163409,108220
9.9,590741.89306957,108220
10,584507.24746939,108220
10.1,578395.85806828,107530.5
10.2,572404.26102586,106841
10.3,566529.15643546,106151.5
10.4,560767.41412335,105462
10.5,555116.06941384,104772.5
10.6,549572.30373205,104083
10.7,544133.41725238,103393.5
10.8,538796.80319844,102704
10.9,533559.92900184,102014.5
11,528420.3248912,101325
11.1,523375.57817595,101325
11.2,518423.32926969,101325
11.3,513561.26367401,101325
11.4,508787.10046139,101325
11.5,504098.58592071,101325
11.6,499493.49816981,101325
11.7,494969.65993256,101325
11.8,490524.95276496,101325
11.9,486157.32778031,101325
12,481864.81127465,101325
12.1,477645.50590049,101325
12.2,473497.58882353,101325
12.3,469419.67552365,101325
12.4,465409.70144106,101325
12.5,461466.04446285,101325
12.6,457587.14082195,101325
12.7,453771.48131701,101325
12.8,450017.607902,101325
12.9,446324.11063259,101325
13,442689.62493562,101325
13.1,439112.82916174,101325
13.2,435592.44238252,101325
13.3,432127.22239723,101325
13.4,428715.96391957,101325
13.5,425357.4969189,101325
13.6,422050.68509522,101325
13.7,418794.42447016,101325
13.8,415587.64207961,101325
13.9,412429.29475563,101325
14,409318.36798765,101325
14.1,406253.874854,101325
