time,inlet-p,outlet-p
13.9,698699.21905244,101325
14,693829.55670949,101325
14.1,689020.50387507,101325
14.2,684271.01259938,101325
14.3,679580.06246583,101325
14.4,674946.65918951,101325
14.5,670369.83333552,101325
14.6,665848.63914538,101325
14.7,661382.15346069,101325
14.8,656969.47473443,101325
14.9,652609.72212077,101325
15,648302.03463567,101325
15.1,644045.57038089,101325
15.2,639839.50582506,101325
15.3,635683.03513608,101325
15.4,631575.3695597,101325
15.5,627515.7368397,101325
15.6,623503.38067562,101325
15.7,619537.56021441,101325
15.8,615617.54957278,101325
15.9,611742.63738732,101325
16,607912.12638988,101325
16.1,604125.33300594,101325
16.2,600381.58697388,101325
16.3,596680.23098337,101325
16.4,593020.62033123,101325
16.5,589402.12259332,101325
16.6,585824.11731124,101325
16.7,582285.99569247,101325
16.8,578787.16032318,101325
16.9,575327.02489255,101325
17,571905.01392789,101325
17.1,568520.56253971,101325
17.2,565173.11617619,101325
17.3,561862.13038624,101325
17.4,558587.07059083,101325
17.5,555347.41186185,101325
17.6,552142.63870819,101325
17.7,548972.24486864,101325
17.8,545835.7331111,101325
17.9,542732.61503786,101325
18,539662.41089663,101325
18.1,536624.649397,101325
18.2,533618.86753203,101325
18.3,530644.61040484,101325
18.4,527701.43105986,101325
18.5,524788.89031858,101325
18.6,521906.55661965,101325
18.7,519054.00586304,101325
18.8,516230.82125821,101325
18.9,513436.59317613,101325
19,510670.91900484,101325
19.1,507933.4030087,101325
19.2,505223.65619093,101325
19.3,502541.29615947,101325
19.4,499885.94699609,101325
19.5,497257.23912847,101325
19.6,494654.80920529,101325
19.7,492078.29997427,101325
19.8,489527.36016291,101325
19.9,487001.64436199,101325
20,484500.81291169,101325
20.1,482024.53179026,101325
20.2,479572.47250521,101325
20.3,477144.31198681,101325
20.4,474739.73248409,101325
20.5,472358.63583361,101325
20.6,470000.49611892,101325
20.7,467665.01102471,101325
20.8,465351.88315847,101325
20.9,463060.81995736,101325
21,460791.53359692,101325
21.1,458543.74090184,101325
21.2,456317.16325858,101325
21.3,454111.52652986,101325
21.4,451926.56097097,101325
21.5,449762.00114779,101325
21.6,447617.58585664,101325
21.7,445493.05804567,101325
21.8,443388.16473805,101325
21.9,441302.65695658,101325
22,439236.28965003,101325
22.1,437188.82162092,101325
22.2,435160.01545479,101325
22.3,433149.63745096,101325
22.4,431157.4575547,101325
22.5,429183.24929077,101325
22.6,427226.78969838,101325
22.7,425287.85926741,101325
22.8,423366.24187597,101325
22.9,421461.72472921,101325
23,419574.0982994,101325
23.1,417703.15626716,101325
23.2,415848.69546399,101325
23.3,414010.51581581,101325
23.4,412188.42028778,101325
23.5,410382.21483011,101325
23.6,408591.70832506,101325
23.7,406816.7125349,101325
23.8,405057.04205099,101325
23.9,403312.51424381,101325
24,401582.94921404,101325
24.1,399868.16974458,101325
24.2,398168.0012535,101325
24.3,396482.27174798,101325
24.4,394810.81177909,101325
24.5,393153.45439749,101325
24.6,391510.03511005,101325
24.7,389880.3918372,101325
24.8,388264.36487125,101325
24.9,386661.79683541,101325
25,385072.53264371,101325
25.1,383496.41946161,101325
25.2,381933.30666743,101325
25.3,380383.0458145,101325
25.4,378845.49059407,101325
25.5,377320.49679892,101325
25.6,375807.92228765,101325
25.7,374307.62694971,101325
25.8,372819.47267103,101325
25.9,371343.32330038,101325
26,369879.04461633,101325
26.1,368426.50429485,101325
26.2,366985.57187751,101325
26.3,365556.11874036,101325
26.4,364138.01806326,101325
26.5,362731.14479995,101325
26.6,361335.37564857,101325
26.7,359950.58902279,101325
26.8,358576.66502344,101325
26.9,357213.48541075,101325
27,355860.93357704,101325
27.1,354518.89451992,101325
27.2,353187.25481606,101325
27.3,351865.90259536,101325
27.4,350554.72751568,101325
27.5,349253.62073799,101325
27.6,347962.47490198,101325
27.7,346681.18410214,101325
27.8,345409.64386432,101325
27.9,344147.75112259,101325
28,342895.40419671,101325
28.1,341652.50276984,101325
28.2,340418.94786678,101325
28.3,339194.64183255,101325
28.4,337979.48831137,101325
28.5,336773.39222604,101325
28.6,335576.25975764,101325
28.7,334387.99832572,101325
28.8,333208.51656865,101325
28.9,332037.72432457,101325
29,330875.53261246,101325
29.1,329721.85361368,101325
29.2,328576.6006538,101325
29.3,327439.68818479,101325
29.4,326311.03176747,101325
29.5,325190.54805429,101325
29.6,324078.15477247,101325
29.7,322973.77070739,101325
29.8,321877.31568627,101325
29.9,320788.71056214,101325
30,319707.87719815,101325
