time,inlet-p,outlet-p
14.1,555503.87916796,101325
14.2,551510.38250797,101325
14.3,547570.42014629,101325
14.4,543683.00164251,101325
14.5,539847.16149119,101325
14.6,536061.95812083,101325
14.7,532326.47296422,101325
14.8,528639.8095931,101325
14.9,525001.09291057,101325
15,521409.46839569,101325
15.1,517864.10139523,101325
15.2,514364.17645789,101325
15.3,510908.89670716,101325
15.4,507497.48324927,101325
15.5,504129.17461292,101325
15.6,500803.22621822,101325
15.7,497518.90987213,101325
15.8,494275.51328831,101325
15.9,491072.33962942,101325
16,487908.70707002,101325
16.1,484783.94837849,101325
16.2,481697.4105167,101325
16.3,478648.45425599,101325
16.4,475636.45380847,101325
16.5,472661.06438256,101325
16.6,469721.41168468,101325
16.7,466816.90833275,101325
16.8,463946.97903963,101325
16.9,461111.06030728,101325
17,458308.60013137,101325
17.1,455539.05771562,101325
17.2,452801.9031956,101325
17.3,450096.61737128,101325
17.4,447422.69144804,101325
17.5,444779.62678565,101325
17.6,442166.93465493,101325
17.7,439584.13600164,101325
17.8,437030.7612174,101325
17.9,434506.34991723,101325
18,432010.45072354,101325
18.1,429542.62105624,101325
18.2,427102.42692877,101325
18.3,424689.44274978,101325
18.4,422303.25113033,101325
18.5,419943.44269632,101325
18.6,417609.61590601,101325
18.7,415301.37687244,101325
18.8,413018.33919061,101325
18.9,410760.12376918,101325
19,408526.35866665,101325
19.1,406316.6789318,101325
19.2,404130.72644825,101325
19.3,401968.14978308,101325
19.4,399828.60403925,101325
19.5,397711.75071188,101325
19.6,395617.25754812,101325
19.7,393544.79841056,101325
19.8,391494.05314413,101325
19.9,389464.70744626,101325
20,387456.45274029,101325
20.1,385468.98605209,101325
20.2,383502.00988965,101325
20.3,381555.23212564,101325
20.4,379628.36588292,101325
20.5,377721.12942276,101325
20.6,375833.24603584,101325
20.7,373964.44393589,101325
20.8,372114.45615583,101325
20.9,370283.02044656,101325
21,368469.87917801,101325
21.1,366674.77924267,101325
21.2,364897.4719614,101325
21.3,363137.71299149,101325
21.4,361395.26223681,101325
21.5,359669.88376025,101325
21.6,357961.34569807,101325
21.7,356269.42017636,101325
21.8,354593.88322939,101325
21.9,352934.51471995,101325
22,351291.09826143,101325
22.1,349663.42114185,101325
22.2,348051.27424954,101325
22.3,346454.45200059,101325
22.4,344872.75226795,101325
22.5,343305.97631216,101325
22.6,341753.92871371,101325
22.7,340216.41730688,101325
22.8,338693.25311513,101325
22.9,337184.25028794,101325
23,335689.22603912,101325
23.1,334208.00058645,101325
23.2,332740.39709274,101325
23.3,331286.24160817,101325
23.4,329845.36301398,101325
23.5,328417.59296735,101325
23.6,327002.76584757,101325
23.7,325600.71870337,101325
23.8,324211.29120146,101325
23.9,322834.32557612,101325
24,321469.66658004,101325
24.1,320117.16143612,101325
24.2,318776.65979038,101325
24.3,317448.01366592,101325
24.4,316131.07741786,101325
24.5,314825.70768923,101325
24.6,313531.7633679,101325
24.7,312249.10554437,101325
24.8,310977.59747053,101325
24.9,309717.10451923,101325
25,308467.49414484,101325
25.1,307228.63584452,101325
25.2,306000.40112043,101325
25.3,304782.66344266,101325
25.4,303575.29821306,101325
25.5,302378.18272968,101325
25.6,301191.19615213,101325
25.7,300014.21946754,101325
25.8,298847.13545734,101325
25.9,297689.82866462,101325
26,296542.18536232,101325
26.1,295404.09352195,101325
26.2,294275.44278306,101325
26.3,293156.12442328,101325
26.4,292046.03132901,101325
26.5,290945.05796671,101325
26.6,289853.10035482,101325
26.7,288770.05603617,101325
26.8,287695.82405104,101325
26.9,286630.30491075,101325
27,285573.40057175,101325
27.1,284525.0144103,101325
27.2,283485.05119761,101325
27.3,282453.41707552,101325
27.4,281430.01953265,101325
27.5,280414.76738106,101325
27.6,279407.57073331,101325
27.7,278408.34098008,101325
27.8,277416.99076817,101325
27.9,276433.43397893,101325
28,275457.5857072,101325
28.1,274489.36224053,101325
28.2,273528.68103899,101325
28.3,272575.4607152,101325
28.4,271629.62101489,101325
28.5,270691.08279776,101325
28.6,269759.76801874,101325
28.7,268835.59970966,101325
28.8,267918.50196117,101325
28.9,267008.39990515,101325
29,266105.21969734,101325
29.1,265208.88850035,101325
29.2,264319.33446706,101325
29.3,263436.48672421,101325
29.4,262560.27535645,101325
29.5,261690.63139056,101325
29.6,260827.48678008,101325
29.7,259970.77439014,101325
29.8,259120.4279827,101325
29.9,258276.38220191,101325
30,257438.57255989,101325
