particle_diameter_1
0.00015
0.00016052631578947367
0.00017105263157894736
0.00018157894736842105
0.00019210526315789473
0.00020263157894736842
0.00021315789473684208
0.00022368421052631576
0.00023421052631578945
0.00024473684210526314
0.0002552631578947368
0.0002657894736842105
0.0002763157894736842
0.0002868421052631579
0.00029736842105263157
0.00030789473684210525
0.00031842105263157894
0.0003289473684210526
0.0003394736842105263
0.00035
