time,Re,inlet-p,outlet-p,time
0,0,7002980,7002980,0
1,0,7002980,3555600,1
2,233.54639073875,4524681.3751446,1376856,2
3,168.78940501098,2748007.0914889,618432,3
4,87.421010311445,1819140.9825876,308168,4
5,49.341640708214,1320887.2551095,204746,5
6,30.151046070552,1024413.4338201,142694,6
7,20.248469960288,834521.64375682,115115,7
8,14.393011536146,702639.27093824,108220,8
9,10.562525721575,603718.09770315,108220,9
10,7.9250044480257,525909.79426075,101325,10
11,6.1294777612871,463879.67242487,101325,11
12,4.8035733978123,413451.8483972,101325,12
13,3.8240265948424,371795.56821413,101325,13
14,3.0869449833968,337049.70543084,101325,14
15,2.5233293694433,307829.92208653,101325,15
16,2.0859546287988,283072.43999091,101325,16
17,1.7418916203012,261949.41328597,101325,17
18,1.467811853964,243810.9396238,101325,18
19,1.2469414533516,228142.68311732,101325,19
20,1.0670487526378,214534.36862421,101325,20
21,0.91909459676391,202656.17167706,101325,21
22,0.79743067189781,192338.17584878,101325,22
23,0.6954545221271,183241.60116217,101325,23
24,0.60934801550769,175192.33168939,101325,24
25,0.5361484515654,168045.9966796,101325,25
26,0.47353360933745,161682.03960212,101325,26
27,0.41966653446099,155999.16637584,101325,27
28,0.37308160678189,150911.77311941,101325,28
29,0.33259994688197,146347.1134635,101325,29
30,0.29726600451163,142243.03865984,101325,30
31,0.26629960082398,138546.18505789,101325,31
32,0.23905934786511,135210.51258408,101325,32
33,0.21501451697577,132196.11983093,101325,33
34,0.19372323452118,129468.27817213,101325,34
35,0.17481545489253,126996.6401804,101325,35
36,0.15797956886883,124754.58746783,101325,36
37,0.14295179927185,122718.69061893,101325,37
38,0.12950774912493,120868.25969843,101325,38
39,0.11745562356743,119184.9683085,101325,39
40,0.10663076183427,117652.53765957,101325,40
41,0.096891201089271,116256.46984155,101325,41
42,0.088114057868676,114983.82161732,101325,42
43,0.080913826875219,113929.19553048,101325,43
44,0.074343456825325,112958.22633897,101325,44
45,0.068341867098782,112063.9533182,101325,45
46,0.062854764140065,111240.04558102,101325,46
47,0.057833737953257,110480.73294295,101325,47
48,0.053235525910421,109780.7502396,101325,48
49,0.049021389212516,109135.28918636,101325,49
50,0.04515657526058,108539.95543564,101325,50
51,0.041609851101409,107990.72993076,101325,51
52,0.038353097639553,107483.93409817,101325,52
53,0.035360956256386,107016.19852393,101325,53
54,0.0326105206534,106584.43478167,101325,54
55,0.030081067684122,106185.81009209,101325,55
56,0.027753821782704,105817.7245137,101325,56
57,0.025611748353559,105477.79039042,101325,57
58,0.023639372153322,105163.81380849,101325,58
59,0.021822617275111,104873.77784336,101325,59
60,0.020148665841355,104605.82740186,101325,60
61,0.018605832934226,104358.25548862,101325,61
62,0.0171834556512,104129.49074564,101325,62
63,0.015871794476902,103918.08613243,101325,63
64,0.014661945419426,103722.70862918,101325,64
65,0.013545761576926,103542.12985982,101325,65
66,0.012515782985003,103375.21754304,101325,66
67,0.011565173752147,103220.92769037,101325,67
68,0.010687665623987,103078.29747891,101325,68
69,0.0098775072309536,102946.43873467,101325,69
70,0.0091294183711413,102824.53196899,101325,70
71,0.0091294183711413,102824.53196899,101325,71
72,0.0091294183711413,102824.53196899,101325,72
73,0.0091294183711413,102824.53196899,101325,73
74,0.0091294183711413,102824.53196899,101325,74
75,0.0091294183711413,102824.53196899,101325,75
76,0.0091294183711413,102824.53196899,101325,76
77,0.0091294183711413,102824.53196899,101325,77
78,0.0091294183711413,102824.53196899,101325,78
79,0.0091294183711413,102824.53196899,101325,79
80,0.0091294183711413,102824.53196899,101325,80
81,0.0091294183711413,102824.53196899,101325,81
82,0.0091294183711413,102824.53196899,101325,82
83,0.0091294183711413,102824.53196899,101325,83
84,0.0091294183711413,102824.53196899,101325,84
85,0.0091294183711413,102824.53196899,101325,85
86,0.0091294183711413,102824.53196899,101325,86
87,0.0091294183711413,102824.53196899,101325,87
88,0.0091294183711413,102824.53196899,101325,88
89,0.0091294183711413,102824.53196899,101325,89
90,0.0091294183711413,102824.53196899,101325,90
91,0.0091294183711413,102824.53196899,101325,91
92,0.0091294183711413,102824.53196899,101325,92
93,0.0091294183711413,102824.53196899,101325,93
94,0.0091294183711413,102824.53196899,101325,94
95,0.0091294183711413,102824.53196899,101325,95
96,0.0091294183711413,102824.53196899,101325,96
97,0.0091294183711413,102824.53196899,101325,97
98,0.0091294183711413,102824.53196899,101325,98
99,0.0091294183711413,102824.53196899,101325,99
