time,Re,inlet-p,outlet-p,time
101,5.6708470651825,2753629.5153073,101325,101
102,5.581356016189,2731869.6676146,101325,102
103,5.4934134986234,2710315.8751562,101325,103
104,5.4069913101278,2688966.106824,101325,104
105,5.3220617770926,2667818.3513534,101325,105
106,5.238597744584,2646870.6171332,101325,106
107,5.1565725664643,2626120.9320157,101325,107
108,5.0759600957032,2605567.3431307,101325,108
109,4.9967346748736,2585207.9166991,101325,109
110,4.9188711268311,2565040.7378505,101325,110
111,4.8423447455724,2545063.9104408,101325,111
112,4.7671312872685,2525275.5568723,101325,112
113,4.6932069614709,2505673.8179162,101325,113
114,4.620548422486,2486256.8525354,101325,114
115,4.5491327609153,2467022.8377101,101325,115
116,4.4789374953583,2447969.9682648,101325,116
117,4.4099405642741,2429096.4566972,101325,117
118,4.3421203179995,2410400.5330078,101325,118
119,4.27545551092,2391880.4445328,101325,119
120,4.2099252937919,2373534.4557769,101325,120
121,4.1455092062101,2355360.8482491,101325,121
122,4.082187169222,2337357.920299,101325,122
123,4.0199394780823,2319523.9869558,101325,123
124,3.9587467951465,2301857.3797677,101325,124
125,3.8985901429017,2284356.4466438,101325,125
