id,pressure,x,y,z
0,623800.23093155,0,0,0
0.0001328870292887,623786.24708072,0,0.0001328870292887,0
0.00026577405857741,623771.09378421,0,0.00026577405857741,0
0.00039866108786611,623753.93971628,0,0.00039866108786611,0
0.00053154811715481,623734.19388189,0,0.00053154811715481,0
0.00066443514644351,623711.43610423,0,0.00066443514644351,0
0.00079732217573222,623685.3676132,0,0.00079732217573222,0
0.00093020920502092,623655.77592208,0,0.00093020920502092,0
0.0010630962343096,623622.50986108,0,0.0010630962343096,0
0.0011959832635983,623585.46183051,0,0.0011959832635983,0
0.001328870292887,623544.5551859,0,0.001328870292887,0
0.0014617573221757,623499.73527121,0,0.0014617573221757,0
0.0015946443514644,623450.96304501,0,0.0015946443514644,0
0.0017275313807531,623398.21054986,0,0.0017275313807531,0
0.0018604184100418,623341.45769195,0,0.0018604184100418,0
0.0019933054393305,623280.68995197,0,0.0019933054393305,0
0.0021261924686192,623215.89675802,0,0.0021261924686192,0
0.0022590794979079,623147.07032907,0,0.0022590794979079,0
0.0023919665271967,623074.20485281,0,0.0023919665271967,0
0.0025248535564854,622997.29590144,0,0.0025248535564854,0
0.0026577405857741,622916.34001626,0,0.0026577405857741,0
0.0027906276150628,622831.33441259,0,0.0027906276150628,0
0.0029235146443515,622742.27677005,0,0.0029235146443515,0
0.0030564016736402,622649.16508357,0,0.0030564016736402,0
0.0031892887029289,622551.99755774,0,0.0031892887029289,0
0.0033221757322176,622450.77253192,0,0.0033221757322176,0
0.0034550627615063,622345.48842741,0,0.0034550627615063,0
0.003587949790795,622236.14371041,0,0.003587949790795,0
0.0037208368200837,622122.73686647,0,0.0037208368200837,0
0.0038537238493724,622005.26638344,0,0.0038537238493724,0
0.0039866108786611,621883.73074092,0,0.0039866108786611,0
0.0041194979079498,621758.12840487,0,0.0041194979079498,0
0.0042523849372385,621628.45782705,0,0.0042523849372385,0
0.0043852719665272,621494.71744885,0,0.0043852719665272,0
0.0045181589958159,621356.90571033,0,0.0045181589958159,0
0.0046510460251046,621215.02106534,0,0.0046510460251046,0
0.0047839330543933,621069.06200458,0,0.0047839330543933,0
0.004916820083682,620919.02708933,0,0.004916820083682,0
0.0050497071129707,620764.91499982,0,0.0050497071129707,0
0.0051825941422594,620606.72460396,0,0.0051825941422594,0
0.0053154811715481,620444.45505456,0,0.0053154811715481,0
0.0054483682008368,620278.10592641,0,0.0054483682008368,0
0.0055812552301255,620107.67740939,0,0.0055812552301255,0
0.0057141422594142,619933.17058042,0,0.0057141422594142,0
0.0058470292887029,619754.58778611,0,0.0058470292887029,0
0.0059799163179916,619571.93318118,0,0.0059799163179916,0
0.0061128033472803,619385.21348593,0,0.0061128033472803,0
0.006245690376569,619194.43905195,0,0.006245690376569,0
0.0063785774058577,618999.62536111,0,0.0063785774058577,0
0.0065114644351464,618800.79513433,0,0.0065114644351464,0
0.0066443514644351,618597.98129783,0,0.0066443514644351,0
0.0067772384937238,618391.23115562,0,0.0067772384937238,0
0.0069101255230126,618180.61225865,0,0.0069101255230126,0
0.0070430125523013,617966.22066046,0,0.0070430125523013,0
0.00717589958159,617748.19252973,0,0.00717589958159,0
0.0073087866108787,617526.72048448,0,0.0073087866108787,0
0.0074416736401674,617302.07656779,0,0.0074416736401674,0
0.0075745606694561,617074.6445652,0,0.0075745606694561,0
0.0077074476987448,616844.96546202,0,0.0077074476987448,0
0.0078403347280335,616613.80138273,0,0.0078403347280335,0
0.0079732217573222,616382.22552581,0,0.0079732217573222,0
0.0081061087866109,616150.24849849,0,0.0081061087866109,0
0.0082389958158996,615916.89690479,0,0.0082389958158996,0
0.0083718828451883,615681.48126381,0,0.0083718828451883,0
0.008504769874477,615443.51294674,0,0.008504769874477,0
0.0086376569037657,615202.64540976,0,0.0086376569037657,0
0.0087705439330544,614958.63261678,0,0.0087705439330544,0
0.0089034309623431,614711.29962402,0,0.0089034309623431,0
0.0090363179916318,614460.52176885,0,0.0090363179916318,0
0.0091692050209205,614206.20994612,0,0.0091692050209205,0
0.0093020920502092,613948.30019126,0,0.0093020920502092,0
0.0094349790794979,613686.74631021,0,0.0094349790794979,0
0.0095678661087866,613421.51466499,0,0.0095678661087866,0
0.0097007531380753,613152.58048404,0,0.0097007531380753,0
0.009833640167364,612879.92525132,0,0.009833640167364,0
0.0099665271966527,612603.53485816,0,0.0099665271966527,0
0.010099414225941,612323.39829458,0,0.010099414225941,0
0.01023230125523,612039.50672156,0,0.01023230125523,0
0.010365188284519,611751.85281237,0,0.010365188284519,0
0.010498075313808,611460.43028307,0,0.010498075313808,0
0.010630962343096,611165.23355554,0,0.010630962343096,0
0.010763849372385,610866.25751232,0,0.010763849372385,0
0.010896736401674,610563.49731361,0,0.010896736401674,0
0.011029623430962,610256.94825437,0,0.011029623430962,0
0.011162510460251,609946.60564421,0,0.011162510460251,0
0.01129539748954,609632.46469573,0,0.01129539748954,0
0.011428284518828,609314.52040771,0,0.011428284518828,0
0.011561171548117,608992.76742918,0,0.011561171548117,0
0.011694058577406,608667.19988796,0,0.011694058577406,0
0.011826945606695,608337.81116309,0,0.011826945606695,0
