time,Re,inlet-p,outlet-p
0,0,5617133,5617133
1,0,5617133,2866123.76
2,0.66005411092106,5596631.9719589,1121749.48
3,0.84065823437955,5538889.6089819,473642.04
4,0.84105834313447,5444110.4334815,280588.76
5,0.80845520365301,5322767.2534223,184062.12
6,0.76962223418513,5186980.2503515,135798.8
7,0.72954262677271,5046432.8181075,115114.52
8,0.69051489144719,4907517.8530516,108219.76
9,0.65366121356705,4773798.3463308,108219.76
10,0.61939009825343,4646805.8345051,108219.76
11,0.58780595139023,4526824.8863659,101325
12,0.55889154578604,4413568.6950899,101325
13,0.53209600854826,4306533.9172275,101325
14,0.50729602278141,4205143.1364031,101325
15,0.48427108188894,4108823.668831,101325
16,0.46282165237168,4017048.3835954,101325
17,0.4427751263864,3929355.4273269,101325
18,0.42398512082873,3845351.9711789,101325
19,0.40632826684168,3764708.7561411,101325
20,0.38970035045615,3687150.8037257,101325
21,0.37401267794523,3612447.5365184,101325
22,0.35918899364934,3540403.8591402,101325
23,0.34516300256626,3470852.7271609,101325
24,0.33187643367904,3403649.2207529,101325
25,0.31927754542605,3338665.9322635,101325
26,0.30731997642792,3275789.4226936,101325
27,0.29596185928938,3214917.5150058,101325
28,0.28516513241245,3155957.22853,101325
29,0.27489500015708,3098823.1986241,101325
30,0.26511950418609,3043436.4613683,101325
31,0.25580917847393,2989723.5122147,101325
32,0.24693676768988,2937615.5702882,101325
33,0.23847699400714,2887047.9973905,101325
34,0.23040636130036,2837959.8337952,101325
35,0.22270298854813,2790293.4226286,101325
36,0.21534646633787,2743994.1018271,101325
37,0.20831836041864,2699014.004736,101325
38,0.20160016100448,2655299.4462314,101325
39,0.19517518559162,2612803.3762731,101325
40,0.1890278033143,2571480.9221823,101325
41,0.18314335651116,2531289.2484493,101325
42,0.17750808978691,2492187.4323568,101325
43,0.17210908553851,2454136.3524906,101325
44,0.16693420512544,2417098.587881,101325
45,0.16197203501159,2381038.3260252,101325
46,0.15721183732005,2345921.278422,101325
47,0.1526435043314,2311714.6025435,101325
48,0.14825751652598,2278386.8293851,101325
49,0.1440449038274,2245907.7959091,101325
50,0.13999720974944,2214248.581825,101325
51,0.13610645818616,2183381.4502504,101325
52,0.13236512261551,2153279.7918768,101325
53,0.12876609751261,2123918.0723229,101325
54,0.12530267179048,2095271.782408,101325
55,0.12196850410475,2067317.3911165,101325
56,0.11875759987484,2040032.3010538,101325
57,0.11566428988796,2013394.8062198,101325
58,0.11268321036463,1987384.0519443,101325
59,0.10980928437515,1961979.9968483,101325
60,0.10703770450596,1937163.376705,101325
61,0.10436391668349,1912915.6700886,101325
62,0.10178360507073,1889219.0657083,101325
63,0.099292677958691,1866056.4313308,101325
64,0.096887254581026,1843411.2842057,101325
65,0.094563652786093,1821267.7629116,101325
66,0.092318377505485,1799610.6005467,101325
67,0.090148109963067,1778425.0991945,101325
68,0.088049697572701,1757697.1055968,101325
69,0.086020144476823,1737412.9879729,101325
70,0.084056602681608,1717559.6139258,101325
71,0.082156363747778,1698124.3293807,101325
72,0.080316850999144,1679094.9385033,101325
73,0.078535612213755,1660459.6845494,101325
74,0.076810312765086,1642207.2315988,101325
75,0.075138729183098,1624326.6471296,101325
76,0.07351874310713,1606807.3853917,101325
77,0.071948335604654,1589639.2715398,101325
78,0.070425581831723,1572812.486489,101325
79,0.068948646012702,1556317.5524566,101325
80,0.067515776718434,1540145.3191583,101325
81,0.066125302423462,1524286.9506247,101325
82,0.064775627324279,1508733.9126107,101325
83,0.063465227401851,1493477.9605666,101325
84,0.062192646712781,1478511.1281449,101325
85,0.060956493894606,1463825.716218,101325
86,0.059755438871669,1449414.2823799,101325
87,0.058588209748963,1435269.6309108,101325
88,0.057453589882186,1421384.8031821,101325
89,0.056350415113038,1407753.0684798,101325
90,0.05527757115954,1394367.9152275,101325
91,0.054233991151827,1381223.0425901,101325
92,0.053218653304505,1368312.3524391,101325
93,0.052230578717265,1355629.9416645,101325
94,0.051268829295962,1343170.0948143,101325
95,0.050332505786922,1330927.2770493,101325
96,0.049420745917676,1318896.1273961,101325
97,0.04853272263778,1307071.4522854,101325
98,0.047667642453786,1295448.219363,101325
99,0.046824743852801,1284021.5515594,101325
100,0.046003295809456,1272786.7214077,101325
101,0.04520259637139,1261739.1455971,101325
102,0.044421971318716,1250874.3797519,101325
103,0.043660772893179,1240188.1134262,101325
104,0.042918378593018,1229676.1653028,101325
105,0.042194190029757,1219334.4785895,101325
106,0.041487631843435,1209159.1166014,101325
107,0.040798150672942,1199146.2585227,101325
108,0.040125214178387,1189292.1953393,101325
109,0.039468310112568,1179593.3259345,101325
110,0.038826945438832,1170046.15334,101325
111,0.038200645492737,1160647.2811372,101325
112,0.037588953185123,1151393.4099998,101325
113,0.036991428244318,1142281.3343733,101325
114,0.036407646495342,1133307.9392842,101325
115,0.035837199174115,1124470.1972745,101325
116,0.035279692274772,1115765.1654544,101325
117,0.034734745928327,1107189.9826698,101325
118,0.034201993810983,1098741.8667787,101325
119,0.033681082580562,1090418.1120313,101325
120,0.033171671339519,1082216.0865514,101325
121,0.032673431123187,1074133.229912,101325
122,0.032186044411915,1066167.0508036,101325
123,0.031709204665858,1058315.1247897,101325
124,0.031242615881255,1050575.0921465,101325
125,0.030785992167086,1042944.6557833,101325
126,0.030339057341072,1035421.5792396,101325
127,0.029901544544023,1028003.684757,101325
128,0.029473195871613,1020688.8514209,101325
129,0.029053762022706,1013475.0133711,101325
130,0.028643001963401,1006360.1580772,101325
131,0.028240682606005,999342.32467652,101325
132,0.027846578502215,992419.60237219,101325
