time,Re,inlet-p,outlet-p,time
12.2,6.8272555320532,1037660.6385714,101325,12.2
12.3,6.7220162832197,1029764.0747468,101325,12.3
12.4,6.6190340117208,1021976.4207142,101325,12.4
12.5,6.5182462362299,1014295.4717266,101325,12.5
12.6,6.4195927615334,1006719.0962996,101325,12.6
12.7,6.3230155593057,999245.23180404,101325,12.7
12.8,6.2284586571387,991871.88039962,101325,12.8
12.9,6.1358680353583,984597.10529658,101325,12.9
13,6.0451915311022,977419.02732517,101325,13
13.1,5.9563787491193,970335.8217916,101325,13.1
13.2,5.8693809787531,963345.71559752,101325,13.2
13.3,5.7841511165967,956446.98460034,101325,13.3
13.4,5.7006435943351,949637.9511926,101325,13.4
13.5,5.6188143113275,942916.98207965,101325,13.5
13.6,5.5386205715168,936282.48623666,101325,13.6
13.7,5.460021024292,929732.91302728,101325,13.7
13.8,5.3829756089622,923266.7504679,101325,13.8
13.9,5.3074455025345,916882.52362309,101325,13.9
14,5.2333930705178,910578.79311912,101325,14
14.1,5.1607818205029,904354.15376376,101325,14.1
14.2,5.0895763582937,898207.23326199,101325,14.2
14.3,5.0197423463868,892136.69101809,101325,14.3
14.4,4.9512464646179,886141.21701579,101325,14.4
14.5,4.8840563728109,880219.53076899,101325,14.5
14.6,4.8181406752809,874370.38033645,101325,14.6
14.7,4.7534688870593,868592.54139435,101325,14.7
14.8,4.6900114017196,862884.81636167,101325,14.8
14.9,4.6277394606946,857246.03357345,101325,14.9
15,4.566625123986,851675.04649784,101325,15
15.1,4.506641242178,846170.73299317,101325,15.1
15.2,4.4477614296703,840731.99460171,101325,15.2
15.3,4.3899600390587,835357.75587706,101325,15.3
15.4,4.3332121365932,830046.96374255,101325,15.4
15.5,4.2774934786514,824798.58687824,101325,15.5
15.6,4.222780489171,819611.61513433,101325,15.6
15.7,4.1690502379864,814485.0589691,101325,15.7
15.8,4.1162804200232,809417.94890957,101325,15.8
15.9,4.0644493353035,804409.33503339,101325,15.9
16,4.0135358697217,799458.2864705,101325,16
16.1,3.9635194765512,794563.89092325,101325,16.1
16.2,3.9143801586472,789725.25420391,101325,16.2
16.3,3.866098451311,784941.49978842,101325,16.3
16.4,3.8186554057853,780211.76838548,101325,16.4
16.5,3.7720367576729,775535.63854749,101325,16.5
16.6,3.7262202151063,770911.8537715,101325,16.6
16.7,3.6811882885284,766339.60423798,101325,16.7
16.8,3.6369239440312,761818.09576792,101325,16.8
16.9,3.5934105894868,757346.54945706,101325,16.9
17,3.5506320612644,752924.20132125,101325,17
17.1,3.508572611419,748550.30195233,101325,17.1
17.2,3.4672168953229,744224.11618418,101325,17.2
17.3,3.42654995972,739944.92276832,101325,17.3
17.4,3.3865572311867,735712.01405887,101325,17.4
17.5,3.3472245049819,731524.69570619,101325,17.5
17.6,3.3085379342716,727382.28635919,101325,17.6
17.7,3.2704840197115,723284.11737567,101325,17.7
17.8,3.2330495993772,719229.53254055,101325,17.8
17.9,3.1962218390248,715217.88779163,101325,17.9
18,3.1599882226718,711248.55095263,101325,18
18.1,3.1243365434855,707320.90147324,101325,18.1
18.2,3.0892548949675,703434.33017595,101325,18.2
18.3,3.0547316624229,699588.23900939,101325,18.3
18.4,3.0207555147042,695782.04080799,101325,18.4
18.5,2.9873153962202,692015.15905777,101325,18.5
18.6,2.9544005191987,688287.02766801,101325,18.6
18.7,2.9220003561957,684597.09074866,101325,18.7
18.8,2.8901046328418,680944.80239329,101325,18.8
