time,inlet-p,outlet-p
14.4,128057.8773815,101325
14.5,127450.00755407,101325
14.6,126857.10030773,101325
14.7,126278.73664541,101325
14.8,125714.51126758,101325
14.9,125164.03210521,101325
15,124626.91985631,101325
15.1,124102.80752949,101325
15.2,123591.33999725,101325
15.3,123092.17356094,101325
15.4,122604.97552859,101325
15.5,122129.42380643,101325
15.6,121665.20650466,101325
15.7,121212.02155765,101325
15.8,120769.57635847,101325
15.9,120337.58740775,101325
16,119915.77997655,101325
16.1,119503.88778286,101325
16.2,119101.65268139,101325
16.3,118708.82436622,101325
16.4,118325.16008575,101325
16.5,117950.42436961,101325
16.6,117587.68836944,101325
16.7,117233.27870715,101325
16.8,116886.98597402,101325
16.9,116548.60684032,101325
17,116217.94384383,101325
17.1,115894.80518712,101325
17.2,115579.00454286,101325
17.3,115270.36086701,101325
17.4,114968.69821957,101325
17.5,114673.84559281,101325
17.6,114385.63674637,101325
17.7,114103.91004919,101325
17.8,113828.50832769,101325
17.9,113559.27872008,101325
18,113296.0725363,101325
18.1,113038.74512348,101325
18.2,112787.15573667,101325
18.3,112541.16741439,101325
18.4,112300.64685905,101325
18.5,112065.46432187,101325
18.6,111835.49349207,101325
18.7,111610.61139028,101325
18.8,111390.69826587,101325
18.9,111175.63749801,101325
19,110965.31550045,101325
19.1,110759.62162969,101325
19.2,110558.4480965,101325
19.3,110361.68988058,101325
19.4,110169.2446483,101325
19.5,109981.01267331,101325
19.6,109796.89676,101325
19.7,109616.80216956,101325
19.8,109440.63654865,101325
19.9,109268.30986054,101325
20,109099.73431857,101325
20.1,108934.82432189,101325
20.2,108773.49639337,101325
20.3,108615.66911963,101325
20.4,108461.26309299,101325
20.5,108310.20085544,101325
20.6,108162.40684436,101325
20.7,108017.80734011,101325
20.8,107876.33041528,101325
20.9,107737.90588553,101325
21,107602.46526213,101325
21.1,107469.94170588,101325
21.2,107340.26998263,101325
21.3,107213.38642006,101325
21.4,107089.22886594,101325
21.5,106967.73664762,101325
21.6,106848.85053278,101325
21.7,106732.51269144,101325
21.8,106618.66665904,101325
21.9,106507.25730076,101325
22,106398.23077682,101325
22.1,106291.5345089,101325
22.2,106187.11714748,101325
22.3,106084.92854026,101325
22.4,105984.91970142,101325
22.5,105887.04278184,101325
22.6,105791.25104017,101325
22.7,105697.49881474,101325
22.8,105605.74149632,101325
22.9,105515.93550162,101325
23,105428.03824756,101325
23.1,105342.00812628,101325
23.2,105257.8044809,101325
23.3,105175.38758188,101325
23.4,105094.7186041,101325
23.5,105015.7596046,101325
23.6,104938.47350088,101325
23.7,104862.82404984,101325
23.8,104788.7758273,101325
23.9,104716.29420807,101325
24,104645.34534656,101325
24.1,104575.89615794,101325
24.2,104507.9142998,101325
24.3,104441.36815428,101325
24.4,104376.22681071,101325
24.5,104312.4600487,101325
24.6,104250.03832171,101325
24.7,104188.93274097,101325
24.8,104129.11505994,101325
24.9,104070.55765909,101325
25,104013.23353111,101325
25.1,103957.11626652,101325
25.2,103902.18003961,101325
25.3,103848.3995948,101325
25.4,103795.7502333,101325
25.5,103744.20780016,101325
25.6,103693.74867157,101325
25.7,103644.3497426,101325
25.8,103595.98841517,101325
25.9,103548.64258631,101325
26,103502.29063681,101325
26.1,103456.91142004,101325
26.2,103412.48425111,101325
26.3,103368.98889634,101325
26.4,103326.40556288,101325
26.5,103284.71488872,101325
26.6,103243.8979328,101325
26.7,103203.93616552,101325
26.8,103164.81145937,101325
26.9,103126.50607981,101325
27,103092.41230076,101325
27.1,103058.96727938,101325
27.2,103026.15853661,101325
27.3,102993.97383873,101325
27.4,102962.40119232,101325
27.5,102931.42883927,101325
27.6,102901.04525199,101325
27.7,102871.23912867,101325
27.8,102841.99938867,101325
27.9,102813.31516802,101325
28,102785.17581499,101325
28.1,102757.57088581,101325
28.2,102730.49014043,101325
28.3,102703.92353844,101325
28.4,102677.86123501,101325
28.5,102652.29357696,101325
28.6,102627.21109894,101325
28.7,102602.60451962,101325
28.8,102578.46473802,101325
28.9,102554.7828299,101325
29,102531.55004424,101325
29.1,102508.75779974,101325
29.2,102486.39768149,101325
29.3,102464.4614376,101325
29.4,102442.94097598,101325
29.5,102421.82836119,101325
29.6,102401.11581127,101325
29.7,102380.79569474,101325
29.8,102360.86052758,101325
29.9,102341.30297035,101325
30,102322.11582529,101325
30.1,102303.29203356,101325
30.2,102284.82467243,101325
30.3,102266.70695267,101325
30.4,102248.93221586,101325
30.5,102231.49393185,101325
30.6,102214.38569621,101325
30.7,102197.60122775,101325
30.8,102181.13436615,101325
30.9,102164.97906952,101325
31,102149.1294121,101325
31.1,102133.57958201,101325
31.2,102118.32387899,101325
31.3,102103.3567122,101325
31.4,102088.67259813,101325
31.5,102074.26615846,101325
31.6,102060.13211799,101325
31.7,102046.2653027,101325
31.8,102032.66063769,101325
31.9,102019.3131453,101325
32,102006.21794321,101325
32.1,101993.37024255,101325
32.2,101980.76534613,101325
32.3,101968.39864662,101325
32.4,101956.26562482,101325
32.5,101944.36184794,101325
32.6,101932.68296792,101325
32.7,101921.22471982,101325
32.8,101909.98292016,101325
32.9,101898.95346535,101325
33,101888.13233018,101325
33.1,101877.51556626,101325
33.2,101867.09930057,101325
33.3,101856.87973394,101325
33.4,101846.85313972,101325
33.5,101837.01586229,101325
33.6,101827.36431573,101325
33.7,101817.89498247,101325
33.8,101808.60441196,101325
33.9,101799.4892194,101325
34,101790.54608444,101325
34.1,101781.77174998,101325
34.2,101773.16302091,101325
34.3,101764.71676294,101325
34.4,101756.42990143,101325
34.5,101748.29942024,101325
34.6,101740.32236059,101325
34.7,101732.49581999,101325
34.8,101724.81695112,101325
34.9,101717.2829608,101325
35,101709.89110894,101325
35.1,101702.63870753,101325
35.2,101695.52311961,101325
35.3,101688.54175834,101325
35.4,101681.69208599,101325
35.5,101674.97161305,101325
35.6,101668.37789725,101325
35.7,101661.90854269,101325
35.8,101655.56119897,101325
35.9,101649.33356027,101325
36,101643.22336452,101325
36.1,101637.22839259,101325
36.2,101631.34646743,101325
36.3,101625.57545327,101325
36.4,101619.91325486,101325
36.5,101614.35781667,101325
36.6,101608.90712214,101325
36.7,101603.55919294,101325
36.8,101598.31208822,101325
36.9,101593.16390392,101325
37,101588.11277207,101325
37.1,101583.15686007,101325
37.2,101578.29437004,101325
37.3,101573.52353816,101325
37.4,101568.84263401,101325
37.5,101564.24995995,101325
37.6,101559.74385046,101325
37.7,101555.32267157,101325
37.8,101550.98482024,101325
37.9,101546.72872377,101325
38,101542.55283921,101325
38.1,101538.45565283,101325
38.2,101534.43567953,101325
38.3,101530.49146232,101325
38.4,101526.62157177,101325
38.5,101522.82460547,101325
38.6,101519.09918757,101325
38.7,101515.44396821,101325
38.8,101511.85762308,101325
38.9,101508.33885289,101325
39,101508.33885289,101325
39.1,101508.33885289,101325
39.2,101508.33885289,101325
39.3,101508.33885289,101325
39.4,101508.33885289,101325
39.5,101508.33885289,101325
39.6,101508.33885289,101325
39.7,101508.33885289,101325
39.8,101508.33885289,101325
39.9,101508.33885289,101325
40,101508.33885289,101325
40.1,101508.33885289,101325
40.2,101508.33885289,101325
40.3,101508.33885289,101325
40.4,101508.33885289,101325
40.5,101508.33885289,101325
40.6,101508.33885289,101325
40.7,101508.33885289,101325
40.8,101508.33885289,101325
40.9,101508.33885289,101325
41,101508.33885289,101325
41.1,101508.33885289,101325
41.2,101508.33885289,101325
41.3,101508.33885289,101325
41.4,101508.33885289,101325
41.5,101508.33885289,101325
41.6,101508.33885289,101325
41.7,101508.33885289,101325
41.8,101508.33885289,101325
41.9,101508.33885289,101325
42,101508.33885289,101325
42.1,101508.33885289,101325
42.2,101508.33885289,101325
42.3,101508.33885289,101325
42.4,101508.33885289,101325
42.5,101508.33885289,101325
42.6,101508.33885289,101325
42.7,101508.33885289,101325
42.8,101508.33885289,101325
42.9,101508.33885289,101325
43,101508.33885289,101325
43.1,101508.33885289,101325
43.2,101508.33885289,101325
43.3,101508.33885289,101325
43.4,101508.33885289,101325
43.5,101508.33885289,101325
43.6,101508.33885289,101325
43.7,101508.33885289,101325
43.8,101508.33885289,101325
43.9,101508.33885289,101325
44,101508.33885289,101325
44.1,101508.33885289,101325
44.2,101508.33885289,101325
44.3,101508.33885289,101325
44.4,101508.33885289,101325
44.5,101508.33885289,101325
44.6,101508.33885289,101325
44.7,101508.33885289,101325
44.8,101508.33885289,101325
44.9,101508.33885289,101325
45,101508.33885289,101325
45.1,101508.33885289,101325
45.2,101508.33885289,101325
45.3,101508.33885289,101325
45.4,101508.33885289,101325
45.5,101508.33885289,101325
45.6,101508.33885289,101325
45.7,101508.33885289,101325
45.8,101508.33885289,101325
45.9,101508.33885289,101325
46,101508.33885289,101325
46.1,101508.33885289,101325
46.2,101508.33885289,101325
46.3,101508.33885289,101325
46.4,101508.33885289,101325
46.5,101508.33885289,101325
46.6,101508.33885289,101325
46.7,101508.33885289,101325
46.8,101508.33885289,101325
46.9,101508.33885289,101325
47,101508.33885289,101325
47.1,101508.33885289,101325
47.2,101508.33885289,101325
47.3,101508.33885289,101325
47.4,101508.33885289,101325
47.5,101508.33885289,101325
47.6,101508.33885289,101325
47.7,101508.33885289,101325
47.8,101508.33885289,101325
47.9,101508.33885289,101325
48,101508.33885289,101325
48.1,101508.33885289,101325
48.2,101508.33885289,101325
48.3,101508.33885289,101325
48.4,101508.33885289,101325
48.5,101508.33885289,101325
48.6,101508.33885289,101325
48.7,101508.33885289,101325
48.8,101508.33885289,101325
48.9,101508.33885289,101325
49,101508.33885289,101325
49.1,101508.33885289,101325
49.2,101508.33885289,101325
49.3,101508.33885289,101325
49.4,101508.33885289,101325
49.5,101508.33885289,101325
49.6,101508.33885289,101325
49.7,101508.33885289,101325
49.8,101508.33885289,101325
49.9,101508.33885289,101325
50,101508.33885289,101325
