time,inlet-p,outlet-p
14.2,306232.01892932,101325
14.3,303943.11155383,101325
14.4,301690.06944803,101325
14.5,299472.12840883,101325
14.6,297288.54450607,101325
14.7,295138.59348085,101325
14.8,293021.57015962,101325
14.9,290936.7878843,101325
15,288883.57795832,101325
15.1,286861.28910859,101325
15.2,284869.28696325,101325
15.3,282906.953545,101325
15.4,280973.68677988,101325
15.5,279068.90002114,101325
15.6,277192.02158792,101325
15.7,275342.49431852,101325
15.8,273519.77513776,101325
15.9,271723.33463818,101325
16,269952.65667471,101325
16.1,268207.23797238,101325
16.2,266486.58774672,101325
16.3,264790.22733649,101325
16.4,263117.68984836,101325
16.5,261468.51981311,101325
16.6,259842.27285306,101325
16.7,258238.51536029,101325
16.8,256656.82418541,101325
16.9,255096.78633635,101325
17,253557.99868703,101325
17.1,252040.06769539,101325
17.2,250542.60913069,101325
17.3,249065.24780945,101325
17.4,247607.61734007,101325
17.5,246169.35987555,101325
17.6,244750.12587425,101325
17.7,243349.5738682,101325
17.8,241967.37023891,101325
17.9,240603.18900026,101325
18,239256.71158829,101325
18.1,237927.62665766,101325
18.2,236615.62988446,101325
18.3,235320.42377536,101325
18.4,234041.71748258,101325
18.5,232779.22662471,101325
18.6,231532.67311316,101325
18.7,230301.78498384,101325
18.8,229086.29623421,101325
18.9,227885.94666523,101325
19,226700.48172818,101325
19.1,225529.65237618,101325
19.2,224373.21492024,101325
19.3,223230.93088962,101325
19.4,222102.56689647,101325
19.5,220987.8945045,101325
19.6,219886.6901016,101325
19.7,218798.7347763,101325
19.8,217723.81419782,101325
19.9,216661.71849978,101325
20,215613.18711414,101325
20.1,214577.05149747,101325
20.2,213553.1150426,101325
20.3,212541.18516014,101325
20.4,211541.07317859,101325
20.5,210552.59424739,101325
20.6,209575.56724278,101325
20.7,208609.81467639,101325
20.8,207655.16260645,101325
20.9,206711.44055159,101325
21,205778.48140697,101325
21.1,204856.12136284,101325
21.2,203944.19982539,101325
21.3,203042.55933976,101325
21.4,202151.04551525,101325
21.5,201269.50695255,101325
21.6,200397.79517308,101325
21.7,199535.76455015,101325
21.8,198683.27224216,101325
21.9,197840.1781275,101325
22,197006.34474134,101325
22.1,196181.63721407,101325
22.2,195365.9232114,101325
22.3,194559.07287617,101325
22.4,193760.95877159,101325
22.5,192971.45582613,101325
22.6,192190.44127979,101325
22.7,191417.79463185,101325
22.8,190653.39758999,101325
22.9,189897.13402073,101325
23,189148.8899012,101325
23.1,188408.55327219,101325
23.2,187676.01419237,101325
23.3,186951.16469376,101325
23.4,186233.89873829,101325
23.5,185524.11217557,101325
23.6,184821.70270162,101325
23.7,184126.56981882,101325
23.8,183438.6147967,101325
23.9,182757.74063389,101325
24,182083.85202091,101325
24.1,181416.855304,101325
24.2,180756.65844977,101325
24.3,180103.17101079,101325
24.4,179456.30409206,101325
24.5,178815.97031822,101325
24.6,178182.08380169,101325
24.7,177554.56011148,101325
24.8,176933.31624289,101325
24.9,176318.27058787,101325
25,175709.34290608,101325
25.1,175106.45429678,101325
25.2,174509.52717124,101325
25.3,173918.48522596,101325
25.4,173333.25341643,101325
25.5,172753.7579316,101325
25.6,172179.92616889,101325
25.7,171611.68670984,101325
25.8,171048.96929635,101325
25.9,170491.70480742,101325
26,169939.8252365,101325
26.1,169393.26366935,101325
26.2,168851.95426242,101325
26.3,168315.83222174,101325
26.4,167784.83378225,101325
26.5,167258.89618773,101325
26.6,166737.95767103,101325
26.7,166221.95743493,101325
26.8,165710.83563328,101325
26.9,165204.53335268,101325
27,164702.99259453,101325
27.1,164206.15625749,101325
27.2,163713.96812035,101325
27.3,163226.3728253,101325
27.4,162743.31586152,101325
27.5,162264.74354919,101325
27.6,161790.60302387,101325
27.7,161320.84222114,101325
27.8,160855.4098617,101325
27.9,160394.25543669,101325
28,159937.32919342,101325
28.1,159484.58212135,101325
28.2,159035.96593841,101325
28.3,158591.43307763,101325
28.4,158150.936674,101325
28.5,157714.4305517,101325
28.6,157281.86921154,101325
28.7,156853.2078187,101325
28.8,156428.4021907,101325
28.9,156007.4087857,101325
29,155590.18469097,101325
29.1,155176.68761166,101325
29.2,154766.87585974,101325
29.3,154360.70834328,101325
29.4,153958.14455585,101325
29.5,153559.14456622,101325
29.6,153163.66900822,101325
29.7,152771.67907082,101325
29.8,152383.13648848,101325
29.9,151998.00353162,101325
30,151616.24299729,101325
30.1,151237.81820013,101325
30.2,150862.69296337,101325
30.3,150490.83161013,101325
30.4,150122.19895486,101325
30.5,149756.76029494,101325
30.6,149394.48140244,101325
30.7,149035.3285161,101325
30.8,148679.26833344,101325
30.9,148326.268003,101325
31,147976.29511677,101325
31.1,147629.31770278,101325
31.2,147285.30421782,101325
31.3,146944.22354029,101325
31.4,146606.04496321,101325
31.5,146270.73818737,101325
31.6,145938.27331462,101325
31.7,145608.62084128,101325
31.8,145281.75165163,101325
31.9,144957.63701167,101325
32,144636.24856282,101325
32.1,144317.55831588,101325
32.2,144001.53864504,101325
32.3,143688.16228203,101325
32.4,143377.40231036,101325
32.5,143069.2321597,101325
32.6,142763.62560035,101325
32.7,142460.55673781,101325
32.8,142160.00000744,101325
32.9,141861.93016931,101325
33,141566.32230298,101325
33.1,141273.15180257,101325
33.2,140982.39437176,101325
33.3,140694.02601899,101325
33.4,140408.0230527,101325
33.5,140124.36207667,101325
33.6,139843.01998545,101325
33.7,139563.97395985,101325
33.8,139287.20146257,101325
33.9,139012.68023386,101325
34,138740.38828725,101325
34.1,138470.30390543,101325
34.2,138202.40563609,101325
34.3,137936.67228797,101325
34.4,137673.08292688,101325
34.5,137411.61687183,101325
34.6,137152.25369122,101325
34.7,136894.97319912,101325
34.8,136639.75545158,101325
34.9,136386.58074305,101325
35,136135.42960281,101325
35.1,135886.28279153,101325
35.2,135639.12129783,101325
35.3,135393.92633492,101325
35.4,135150.67933734,101325
35.5,134909.36195767,101325
35.6,134669.9560634,101325
35.7,134432.44373376,101325
35.8,134196.80725669,101325
35.9,133963.02912578,101325
36,133731.09203736,101325
36.1,133500.97888753,101325
36.2,133272.6727693,101325
36.3,133046.15696984,101325
36.4,132821.41496764,101325
36.5,132598.43042981,101325
36.6,132377.18720943,101325
36.7,132157.6693429,101325
36.8,131939.86104738,101325
36.9,131723.7467182,101325
37,131509.31092645,101325
37.1,131296.53841642,101325
37.2,131085.41410327,101325
37.3,130875.92307064,101325
37.4,130668.05056826,101325
37.5,130461.78200975,101325
37.6,130257.10297027,101325
37.7,130053.99918438,101325
37.8,129852.45654378,101325
37.9,129652.46109525,101325
38,129453.99903846,101325
38.1,129257.05672393,101325
38.2,129061.62065099,101325
38.3,128867.67746577,101325
38.4,128675.2139592,101325
38.5,128484.21706509,101325
38.6,128294.6738582,101325
38.7,128106.57155237,101325
38.8,127919.89749867,101325
38.9,127734.63918356,101325
39,127550.7842271,101325
39.1,127368.32038119,101325
39.2,127187.23552785,101325
39.3,127007.51767749,101325
39.4,126829.15496721,101325
39.5,126652.1356592,101325
39.6,126476.44813904,101325
39.7,126302.08091415,101325
39.8,126129.02261221,101325
39.9,125957.26197955,101325
40,125786.78787969,101325
40.1,125617.58929178,101325
40.2,125449.65530917,101325
40.3,125282.97513788,101325
40.4,125117.53809523,101325
40.5,124953.33360838,101325
40.6,124790.35121296,101325
40.7,124628.58055168,101325
40.8,124468.01137302,101325
40.9,124308.63352982,101325
41,124150.43697805,101325
41.1,123993.41177547,101325
41.2,123837.54808039,101325
41.3,123682.8361504,101325
41.4,123529.26634112,101325
41.5,123376.82910503,101325
41.6,123225.51499023,101325
41.7,123075.3146393,101325
41.8,122926.21878809,101325
41.9,122778.21826462,101325
42,122631.30398795,101325
42.1,122485.46696704,101325
42.2,122340.69829968,101325
42.3,122196.9891714,101325
42.4,122054.33085441,101325
42.5,121912.71470658,101325
42.6,121772.13217037,101325
42.7,121632.57477181,101325
42.8,121494.03411956,101325
42.9,121356.50190384,101325
43,121219.96989554,101325
43.1,121084.42994518,101325
43.2,120949.87398203,101325
43.3,120816.29401314,101325
43.4,120683.68212245,101325
43.5,120552.03046986,101325
43.6,120421.33129036,101325
43.7,120291.57689312,101325
43.8,120162.75966066,101325
43.9,120034.87204798,101325
44,119907.90658171,101325
44.1,119781.85585928,101325
44.2,119656.71254811,101325
44.3,119532.46938481,101325
44.4,119409.11917435,101325
44.5,119286.65478932,101325
44.6,119165.06916913,101325
44.7,119044.35531922,101325
44.8,118924.50631039,101325
44.9,118805.51527795,101325
45,118687.37542108,101325
45.1,118570.08000205,101325
45.2,118453.62234554,101325
45.3,118337.99583791,101325
45.4,118223.19392654,101325
45.5,118109.21011912,101325
45.6,117997.05761118,101325
45.7,117885.69596037,101325
45.8,117775.11902018,101325
45.9,117665.32069981,101325
46,117556.29496343,101325
46.1,117448.03582968,101325
46.2,117340.53737099,101325
46.3,117233.79371304,101325
46.4,117127.79903418,101325
46.5,117022.54756483,101325
46.6,116918.03358694,101325
46.7,116814.25143343,101325
46.8,116711.19548764,101325
46.9,116608.86018279,101325
47,116507.24000145,101325
47.1,116406.329475,101325
47.2,116306.12318312,101325
47.3,116206.61575327,101325
47.4,116107.80186018,101325
47.5,116009.67622537,101325
47.6,115912.23361662,101325
47.7,115815.4688475,101325
47.8,115719.3767769,101325
47.9,115623.95230854,101325
48,115529.19039048,101325
48.1,115435.08601469,101325
48.2,115341.63421659,101325
48.3,115248.83007456,101325
48.4,115156.66870955,101325
48.5,115065.14528457,101325
48.6,114974.25500432,101325
48.7,114883.99311472,101325
48.8,114794.35490251,101325
48.9,114705.33569481,101325
49,114616.93085869,101325
49.1,114529.13580084,101325
49.2,114441.94596705,101325
49.3,114355.35684191,101325
49.4,114269.36394836,101325
49.5,114183.96284734,101325
49.6,114099.14913735,101325
49.7,114014.91845414,101325
49.8,113931.26647028,101325
49.9,113848.18889481,101325
50,113765.68147286,101325
