time,inlet-p,outlet-p
13.8,818151.96079185,101325
13.9,812658.56388936,101325
14,807229.12912728,101325
14.1,801862.60584301,101325
14.2,796557.9728151,101325
14.3,791314.23651586,101325
14.4,786130.42951938,101325
14.5,781005.60905115,101325
14.6,775938.85566611,101325
14.7,770929.27204291,101325
14.8,765975.98188309,101325
14.9,761078.12890468,101325
15,756234.87592084,101325
15.1,751445.4039951,101325
15.2,746708.91166518,101325
15.3,742024.61422876,101325
15.4,737391.74308477,101325
15.5,732809.54512472,101325
15.6,728277.28216892,101325
15.7,723794.23044334,101325
15.8,719359.68009286,101325
15.9,714972.93472759,101325
16,710633.31099886,101325
16.1,706340.13820211,101325
16.2,702092.75790424,101325
16.3,697890.52359291,101325
16.4,693732.80034602,101325
16.5,689618.96451932,101325
16.6,685548.40345073,101325
16.7,681520.51517976,101325
16.8,677534.70818075,101325
16.9,673590.4011089,101325
17,669687.0225578,101325
17.1,665824.01082782,101325
17.2,662000.81370415,101325
17.3,658216.88824411,101325
17.4,654471.70057278,101325
17.5,650764.72568641,101325
17.6,647095.44726307,101325
17.7,643463.3574801,101325
17.8,639867.95683772,101325
17.9,636308.75398858,101325
18,632785.26557278,101325
18.1,629297.01605807,101325
18.2,625843.53758484,101325
18.3,622424.36981575,101325
18.4,619039.05978959,101325
18.5,615687.16177929,101325
18.6,612368.23715376,101325
18.7,609081.8542434,101325
18.8,605827.58820914,101325
18.9,602605.02091476,101325
19,599413.74080241,101325
19.1,596253.34277118,101325
19.2,593123.42805854,101325
19.3,590023.60412464,101325
19.4,586953.48453921,101325
19.5,583912.6888711,101325
19.6,580900.84258026,101325
19.7,577917.57691213,101325
19.8,574962.52879437,101325
19.9,572035.34073575,101325
20,569135.66072724,101325
20.1,566263.14214524,101325
20.2,563417.44365671,101325
20.3,560598.22912641,101325
20.4,557805.16752592,101325
20.5,555037.93284459,101325
20.6,552296.20400228,101325
20.7,549579.66476379,101325
20.8,546888.00365509,101325
20.9,544220.91388113,101325
21,541578.09324532,101325
21.1,538959.24407051,101325
21.2,536364.07312164,101325
21.3,533792.29152973,101325
21.4,531243.61471746,101325
21.5,528717.76232609,101325
21.6,526214.45814387,101325
21.7,523733.43003569,101325
21.8,521274.40987421,101325
21.9,518837.13347211,101325
22,516421.34051584,101325
22.1,514026.77450038,101325
22.2,511653.1826654,101325
22.3,509300.31593252,101325
22.4,506967.92884377,101325
22.5,504655.77950116,101325
22.6,502363.62950742,101325
22.7,500091.24390777,101325
22.8,497838.39113286,101325
22.9,495604.84294261,101325
23,493390.37437123,101325
23.1,491194.76367318,101325
23.2,489017.79227009,101325
23.3,486859.24469868,101325
23.4,484718.90855968,101325
23.5,482596.57446754,101325
23.6,480492.03600121,101325
23.7,478405.08965568,101325
23.8,476335.5347945,101325
23.9,474283.35834946,101325
24,472248.17747846,101325
24.1,470229.79992579,101325
24.2,468228.03612161,101325
24.3,466242.69913855,101325
24.4,464273.60464912,101325
24.5,462320.57088383,101325
24.6,460383.41859011,101325
24.7,458461.97099193,101325
24.8,456556.05375016,101325
24.9,454665.49492359,101325
25,452790.12493072,101325
25.1,450929.77651215,101325
25.2,449084.28469367,101325
25.3,447253.48674999,101325
25.4,445437.22216917,101325
25.5,443635.33261754,101325
25.6,441847.66190539,101325
25.7,440074.05595316,101325
25.8,438314.36275826,101325
25.9,436568.43236248,101325
26,434836.11681993,101325
26.1,433117.27016558,101325
26.2,431411.74838435,101325
26.3,429719.4093807,101325
26.4,428040.11294878,101325
26.5,426373.72074308,101325
26.6,424720.09624962,101325
26.7,423079.1047576,101325
26.8,421450.61333156,101325
26.9,419834.490784,101325
27,418230.60764856,101325
27.1,416638.83615348,101325
27.2,415059.05019573,101325
27.3,413491.12531542,101325
27.4,411934.93867074,101325
27.5,410390.3690133,101325
27.6,408857.29666386,101325
27.7,407335.60348852,101325
27.8,405825.17287534,101325
27.9,404325.88971126,101325
28,402837.6403595,101325
28.1,401360.31263729,101325
28.2,399893.79579407,101325
28.3,398437.98048988,101325
28.4,396992.75877431,101325
28.5,395558.02406572,101325
28.6,394133.67113073,101325
28.7,392719.59606422,101325
28.8,391315.69626955,101325
28.9,389921.87043913,101325
29,388538.01853532,101325
29.1,387164.04177169,101325
29.2,385799.84259454,101325
29.3,384445.32466473,101325
29.4,383100.39283986,101325
29.5,381764.95315668,101325
29.6,380438.91281386,101325
29.7,379122.18015497,101325
29.8,377814.66465184,101325
29.9,376516.27688808,101325
30,375226.92854296,101325
