time,inlet-p,outlet-p
13.7,923423.32974725,101325
13.8,917439.83970394,101325
13.9,911522.16452335,101325
14,905669.25654904,101325
14.1,899880.10006365,101325
14.2,894153.7091848,101325
14.3,888489.12594609,101325
14.4,882885.41854903,101325
14.5,877341.67977149,101325
14.6,871857.02551927,101325
14.7,866430.59350751,101325
14.8,861061.54205984,101325
14.9,855749.04901405,101325
15,850492.31072383,101325
15.1,845290.54114713,101325
15.2,840142.97101258,101325
15.3,835048.84705627,101325
15.4,830007.43132168,101325
15.5,825018.0005167,101325
15.6,820079.84542178,101325
15.7,815192.27034442,101325
15.8,810354.59261512,101325
15.9,805566.14212096,101325
16,800826.26087292,101325
16.1,796134.30260378,101325
16.2,791489.63239368,101325
16.3,786891.62632051,101325
16.4,782339.67113301,101325
16.5,777833.1639443,101325
16.6,773371.51194397,101325
16.7,768954.13212707,101325
16.8,764580.45103848,101325
16.9,760249.90453117,101325
17,755961.93753732,101325
17.1,751716.00385103,101325
17.2,747511.56592167,101325
17.3,743348.09465702,101325
17.4,739225.06923539,101325
17.5,735141.97692593,101325
17.6,731098.31291659,101325
17.7,727093.58014897,101325
17.8,723127.28915977,101325
17.9,719198.95792817,101325
18,715308.1117287,101325
18.1,711454.28298942,101325
18.2,707637.0111548,101325
18.3,703855.84255309,101325
18.4,700110.33026796,101325
18.5,696400.03401404,101325
18.6,692724.52001607,101325
18.7,689083.36089167,101325
18.8,685476.13553727,101325
18.9,681902.42901715,101325
19,678361.83245545,101325
19.1,674853.94293088,101325
19.2,671378.36337408,101325
19.3,667934.70246756,101325
19.4,664522.57454787,101325
19.5,661141.5995102,101325
19.6,657791.40271504,101325
19.7,654471.61489696,101325
19.8,651181.87207545,101325
19.9,647921.81546754,101325
20,644691.09140239,101325
20.1,641489.35123761,101325
20.2,638316.25127725,101325
20.3,635171.45269151,101325
20.4,632054.62143804,101325
20.5,628965.4281847,101325
20.6,625903.54823394,101325
20.7,622868.66144855,101325
20.8,619860.45217884,101325
20.9,616878.6091912,101325
21,613922.82559793,101325
21.1,610992.7987885,101325
21.2,608088.23036189,101325
21.3,605208.82606032,101325
21.4,602354.29570404,101325
21.5,599524.35312739,101325
21.6,596718.71611598,101325
21.7,593937.10634486,101325
21.8,591179.24931801,101325
21.9,588444.87430865,101325
22,585733.71430072,101325
22.1,583045.50593138,101325
22.2,580379.98943445,101325
22.3,577736.90858482,101325
22.4,575116.01064386,101325
22.5,572517.04630574,101325
22.6,569939.76964463,101325
22.7,567383.93806285,101325
22.8,564849.31223986,101325
22.9,562335.65608211,101325
23,559842.73667376,101325
23.1,557370.32422819,101325
23.2,554918.19204034,101325
23.3,552486.11643988,101325
23.4,550073.87674507,101325
23.5,547681.25521747,101325
23.6,545308.0370174,101325
23.7,542954.01016004,101325
23.8,540618.96547239,101325
23.9,538302.69655085,101325
24,536004.99971952,101325
24.1,533725.67398921,101325
24.2,531464.52101707,101325
24.3,529221.34506694,101325
24.4,526995.95297033,101325
24.5,524788.15408801,101325
24.6,522597.76027227,101325
24.7,520424.58582976,101325
24.8,518268.44748496,101325
24.9,516129.16434422,101325
25,514006.55786043,101325
25.1,511900.4517982,101325
25.2,509810.67219963,101325
25.3,507737.04735071,101325
25.4,505679.40774809,101325
25.5,503637.58606657,101325
25.6,501611.41712702,101325
25.7,499600.7378648,101325
25.8,497605.38729876,101325
25.9,495625.20650067,101325
26,493660.03856522,101325
26.1,491709.72858038,101325
26.2,489774.12359837,101325
26.3,487853.072607,101325
26.4,485946.42650151,101325
26.5,484054.03805686,101325
26.6,482175.76190046,101325
26.7,480311.45448528,101325
26.8,478460.97406351,101325
26.9,476624.18066053,101325
27,474800.9360493,101325
27.1,472991.26663393,101325
27.2,471194.87231077,101325
27.3,469411.61998206,101325
27.4,467641.37819878,101325
27.5,465884.01713698,101325
27.6,464139.40857459,101325
27.7,462407.42586853,101325
27.8,460687.94393222,101325
27.9,458980.83921344,101325
28,457285.98967249,101325
28.1,455603.27476076,101325
28.2,453932.57539963,101325
28.3,452273.77395963,101325
28.4,450626.75424,101325
28.5,448991.40144856,101325
28.6,447367.60218188,101325
28.7,445755.24440573,101325
28.8,444154.21743589,101325
28.9,442564.41191924,101325
29,440985.71981512,101325
29.1,439418.03437702,101325
29.2,437861.25013451,101325
29.3,436315.26287548,101325
29.4,434779.96962866,101325
29.5,433255.2686464,101325
29.6,431741.05938768,101325
29.7,430237.24250147,101325
29.8,428743.71981025,101325
29.9,427260.39429384,101325
30,425787.17007347,101325
