id,pressure,x,y,z
0,429899.88073615,0,0,0
0.0001328870292887,429890.507912,0,0.0001328870292887,0
0.00026577405857741,429880.35125687,0,0.00026577405857741,0
0.00039866108786611,429868.85357036,0,0.00039866108786611,0
0.00053154811715481,429855.61873808,0,0.00053154811715481,0
0.00066443514644351,429840.3651403,0,0.00066443514644351,0
0.00079732217573222,429822.89253319,0,0.00079732217573222,0
0.00093020920502092,429803.05850717,0,0.00093020920502092,0
0.0010630962343096,429780.76175281,0,0.0010630962343096,0
0.0011959832635983,429755.93016592,0,0.0011959832635983,0
0.001328870292887,429728.51239233,0,0.001328870292887,0
0.0014617573221757,429698.47181774,0,0.0014617573221757,0
0.0015946443514644,429665.78229569,0,0.0015946443514644,0
0.0017275313807531,429630.4251109,0,0.0017275313807531,0
0.0018604184100418,429592.3868207,0,0.0018604184100418,0
0.0019933054393305,429551.65772084,0,0.0019933054393305,0
0.0021261924686192,429508.23075483,0,0.0021261924686192,0
0.0022590794979079,429462.10073884,0,0.0022590794979079,0
0.0023919665271967,429413.26381059,0,0.0023919665271967,0
0.0025248535564854,429361.71703784,0,0.0025248535564854,0
0.0026577405857741,429307.4581399,0,0.0026577405857741,0
0.0027906276150628,429250.48528993,0,0.0027906276150628,0
0.0029235146443515,429190.7969743,0,0.0029235146443515,0
0.0030564016736402,429128.39189279,0,0.0030564016736402,0
0.0031892887029289,429063.26888778,0,0.0031892887029289,0
0.0033221757322176,428995.42689402,0,0.0033221757322176,0
0.0034550627615063,428924.86490326,0,0.0034550627615063,0
0.003587949790795,428851.58193944,0,0.003587949790795,0
0.0037208368200837,428775.57704153,0,0.0037208368200837,0
0.0038537238493724,428696.84925218,0,0.0038537238493724,0
0.0039866108786611,428615.39761056,0,0.0039866108786611,0
0.0041194979079498,428531.22114883,0,0.0041194979079498,0
0.0042523849372385,428444.31889174,0,0.0042523849372385,0
0.0043852719665272,428354.68985922,0,0.0043852719665272,0
0.0045181589958159,428262.33307242,0,0.0045181589958159,0
0.0046510460251046,428167.24756387,0,0.0046510460251046,0
0.0047839330543933,428069.43239292,0,0.0047839330543933,0
0.004916820083682,427968.88666835,0,0.004916820083682,0
0.0050497071129707,427865.60958079,0,0.0050497071129707,0
0.0051825941422594,427759.60044878,0,0.0051825941422594,0
0.0053154811715481,427650.85878386,0,0.0053154811715481,0
0.0054483682008368,427539.38438246,0,0.0054483682008368,0
0.0055812552301255,427425.17745525,0,0.0055812552301255,0
0.0057141422594142,427308.23880933,0,0.0057141422594142,0
0.0058470292887029,427188.57010458,0,0.0058470292887029,0
0.0059799163179916,427066.17421432,0,0.0059799163179916,0
0.0061128033472803,426941.05573282,0,0.0061128033472803,0
0.006245690376569,426813.22168912,0,0.006245690376569,0
0.0063785774058577,426682.68255132,0,0.0063785774058577,0
0.0065114644351464,426549.45363917,0,0.0065114644351464,0
0.0066443514644351,426413.55711121,0,0.0066443514644351,0
0.0067772384937238,426275.02475998,0,0.0067772384937238,0
0.0069101255230126,426133.90194378,0,0.0069101255230126,0
0.0070430125523013,425990.25311727,0,0.0070430125523013,0
0.00717589958159,425844.16961088,0,0.00717589958159,0
0.0073087866108787,425695.78057343,0,0.0073087866108787,0
0.0074416736401674,425545.26836402,0,0.0074416736401674,0
0.0075745606694561,425392.89020234,0,0.0075745606694561,0
0.0077074476987448,425239.00862179,0,0.0077074476987448,0
0.0078403347280335,425084.13430459,0,0.0078403347280335,0
0.0079732217573222,424928.98633238,0,0.0079732217573222,0
0.0081061087866109,424773.57187835,0,0.0081061087866109,0
0.0082389958158996,424617.23886997,0,0.0082389958158996,0
0.0083718828451883,424459.52545845,0,0.0083718828451883,0
0.008504769874477,424300.10436762,0,0.008504769874477,0
0.0086376569037657,424138.74352056,0,0.0086376569037657,0
0.0087705439330544,423975.27818321,0,0.0087705439330544,0
0.0089034309623431,423809.59125608,0,0.0089034309623431,0
0.0090363179916318,423641.59933083,0,0.0090363179916318,0
0.0091692050209205,423471.24282535,0,0.0091692050209205,0
0.0093020920502092,423298.4790044,0,0.0093020920502092,0
0.0094349790794979,423123.27704162,0,0.0094349790794979,0
0.0095678661087866,422945.61452574,0,0.0095678661087866,0
0.0097007531380753,422765.47498856,0,0.0097007531380753,0
0.009833640167364,422582.84615551,0,0.009833640167364,0
0.0099665271966527,422397.71870744,0,0.0099665271966527,0
0.010099414225941,422210.08540373,0,0.010099414225941,0
0.01023230125523,422019.94046076,0,0.01023230125523,0
0.010365188284519,421827.27911058,0,0.010365188284519,0
0.010498075313808,421632.09728634,0,0.010498075313808,0
0.010630962343096,421434.39139658,0,0.010630962343096,0
0.010763849372385,421234.15816097,0,0.010763849372385,0
0.010896736401674,421031.3944878,0,0.010896736401674,0
0.011029623430962,420826.09737821,0,0.011029623430962,0
0.011162510460251,420618.26384593,0,0.011162510460251,0
0.01129539748954,420407.89084243,0,0.01129539748954,0
0.011428284518828,420194.97517895,0,0.011428284518828,0
