time,inlet-p,outlet-p,time
490,257360.89908589,101325,490
491,256712.18203678,101325,491
492,256067.02903887,101325,492
493,255425.41394893,101325,493
494,254787.31086602,101325,494
495,254152.69412885,101325,495
496,253521.53831314,101325,496
497,252893.81822899,101325,497
498,252269.5089183,101325,498
499,251648.58565229,101325,499
500,251031.02392894,101325,500
501,250416.79947053,101325,501
502,249805.88822119,101325,502
503,249198.2663445,101325,503
504,248593.91022109,101325,504
505,247992.79644629,101325,505
506,247394.90182781,101325,506
507,246800.20338343,101325,507
508,246208.67833873,101325,508
509,245620.30412488,101325,509
510,245035.05837638,101325,510
511,244452.91892892,101325,511
512,243873.86381717,101325,512
513,243297.87127271,101325,513
514,242724.91972187,101325,514
515,242154.98778366,101325,515
516,241588.05426773,101325,516
517,241024.09817235,101325,517
518,240463.09868236,101325,518
519,239905.03516723,101325,519
520,239349.88717908,101325,520
521,238797.63445077,101325,521
522,238248.25689397,101325,522
523,237701.73459726,101325,523
524,237158.04782431,101325,524
525,236617.177012,101325,525
526,236079.10276861,101325,526
527,235543.80587204,101325,527
528,235011.26726801,101325,528
529,234481.46806831,101325,529
530,233954.38954908,101325,530
531,233430.01314911,101325,531
532,232908.32046808,101325,532
533,232389.29326497,101325,533
534,231872.91345638,101325,534
535,231359.16311486,101325,535
536,230848.02446736,101325,536
537,230339.47989357,101325,537
538,229833.5119244,101325,538
539,229330.10324041,101325,539
540,228829.23667025,101325,540
541,228330.89518916,101325,541
542,227835.06191746,101325,542
543,227341.72011907,101325,543
544,226850.85320004,101325,544
545,226362.44470712,101325,545
546,225876.47832628,101325,546
547,225392.93788135,101325,547
548,224911.80733259,101325,548
549,224433.07077531,101325,549
550,223956.71243849,101325,550
551,223482.71668348,101325,551
552,223011.0680026,101325,552
553,222541.75101786,101325,553
554,222074.75047965,101325,554
555,221610.05126545,101325,555
556,221147.63837855,101325,556
557,220687.49694678,101325,557
558,220229.61222129,101325,558
559,219773.96957532,101325,559
560,219320.55450296,101325,560
561,218869.35261795,101325,561
562,218420.34965251,101325,562
563,217973.53145615,101325,563
564,217528.88399453,101325,564
565,217086.39334828,101325,565
566,216646.04571188,101325,566
567,216207.82739254,101325,567
568,215771.72480909,101325,568
569,215337.72449088,101325,569
570,214905.81307669,101325,570
571,214475.97731368,101325,571
572,214048.2040563,101325,572
573,213622.48026526,101325,573
574,213198.79300649,101325,574
575,212777.12945011,101325,575
576,212357.47686944,101325,576
577,211939.82263996,101325,577
578,211524.15423835,101325,578
579,211110.45924149,101325,579
580,210698.72532552,101325,580
581,210288.94026485,101325,581
582,209881.09193123,101325,582
583,209475.16829282,101325,583
584,209071.15741324,101325,584
585,208669.04745069,101325,585
586,208268.82665699,101325,586
587,207870.48337676,101325,587
588,207474.00604646,101325,588
589,207079.38319358,101325,589
590,206686.6034357,101325,590
591,206295.6554797,101325,591
592,205906.52812089,101325,592
593,205519.21024217,101325,593
594,205133.69081318,101325,594
595,204749.95888952,101325,595
596,204368.00361192,101325,596
597,203987.81420543,101325,597
598,203609.37997865,101325,598
599,203232.69032292,101325,599
600,202857.73471155,101325,600
601,202484.50269909,101325,601
602,202112.98392049,101325,602
603,201743.16809045,101325,603
604,201375.04500259,101325,604
605,201008.60452877,101325,605
606,200643.83661834,101325,606
607,200280.73129743,101325,607
608,199919.27866821,101325,608
609,199559.46890825,101325,609
610,199201.29226975,101325,610
611,198844.73907892,101325,611
612,198489.79973524,101325,612
613,198136.46471082,101325,613
614,197784.72454973,101325,614
615,197434.56986732,101325,615
616,197085.9913496,101325,616
617,196738.97975258,101325,617
618,196393.52590161,101325,618
619,196049.62069078,101325,619
620,195707.25508228,101325,620
621,195366.42010578,101325,621
622,195027.10685781,101325,622
623,194689.3065012,101325,623
624,194353.01026441,101325,624
625,194018.20944098,101325,625
626,193684.89538895,101325,626
627,193353.05953026,101325,627
628,193022.69335017,101325,628
629,192693.78839671,101325,629
630,192366.33628012,101325,630
631,192040.32867226,101325,631
632,191715.75730609,101325,632
633,191392.61397514,101325,633
634,191070.89053292,101325,634
635,190750.57889242,101325,635
636,190431.67102559,101325,636
637,190114.15896277,101325,637
638,189798.03479223,101325,638
639,189483.29065964,101325,639
640,189169.91876752,101325,640
641,188857.91137482,101325,641
642,188547.26079633,101325,642
643,188237.95940227,101325,643
644,187929.99961776,101325,644
645,187623.37392234,101325,645
646,187318.07484951,101325,646
647,187014.09498624,101325,647
648,186711.42697253,101325,648
649,186410.06350091,101325,649
650,186109.99731602,101325,650
651,185811.22121413,101325,651
652,185513.72804271,101325,652
653,185217.51069998,101325,653
654,184922.56213445,101325,654
655,184628.87534453,101325,655
656,184336.44337806,101325,656
657,184045.2593319,101325,657
658,183755.31635152,101325,658
659,183466.60763054,101325,659
660,183179.12641039,101325,660
661,182892.86597981,101325,661
662,182607.81967452,101325,662
663,182323.98087678,101325,663
664,182041.34301501,101325,664
665,181759.8995634,101325,665
666,181479.64404148,101325,666
667,181200.5700138,101325,667
668,180922.67108949,101325,668
669,180645.94092192,101325,669
670,180370.37320831,101325,670
671,180095.96168937,101325,671
672,179822.70014891,101325,672
673,179550.58241351,101325,673
674,179279.60235213,101325,674
675,179009.75387577,101325,675
676,178741.03093713,101325,676
677,178473.42753023,101325,677
678,178206.93769008,101325,678
679,177941.55549236,101325,679
680,177677.27505303,101325,680
681,177414.09052804,101325,681
682,177151.99611299,101325,682
683,176890.98604278,101325,683
684,176631.05459131,101325,684
685,176372.19607112,101325,685
686,176114.40483312,101325,686
687,175857.67526625,101325,687
688,175602.00179714,101325,688
689,175347.37888984,101325,689
690,175093.80104551,101325,690
691,174841.26280209,101325,691
692,174589.758734,101325,692
693,174339.28345187,101325,693
694,174089.83160223,101325,694
695,173841.39786721,101325,695
696,173593.97696423,101325,696
697,173347.56364578,101325,697
698,173102.15269906,101325,698
699,172857.73894574,101325,699
700,172614.31724168,101325,700
701,172371.88247662,101325,701
702,172130.42957396,101325,702
703,171889.95349045,101325,703
704,171650.44921591,101325,704
705,171411.91177302,101325,705
706,171174.33621699,101325,706
707,170937.71763534,101325,707
708,170702.05114763,101325,708
709,170467.33190522,101325,709
710,170233.55509097,101325,710
711,170000.71591904,101325,711
712,169768.80963461,101325,712
713,169537.83151364,101325,713
714,169307.77686266,101325,714
715,169078.64101844,101325,715
716,168850.41934784,101325,716
717,168623.10724755,101325,717
718,168396.70014381,101325,718
719,168171.19349223,101325,719
720,167946.58277753,101325,720
721,167722.86351331,101325,721
722,167500.03124185,101325,722
723,167278.08153386,101325,723
724,167057.00998825,101325,724
725,166836.81223194,101325,725
726,166617.48391962,101325,726
727,166399.02073353,101325,727
728,166181.41838326,101325,728
729,165964.67260552,101325,729
730,165748.77916395,101325,730
731,165533.7338489,101325,731
732,165319.53247722,101325,732
733,165106.17089205,101325,733
734,164893.64496263,101325,734
735,164681.9505841,101325,735
736,164471.08367728,101325,736
737,164261.0401885,101325,737
738,164051.81608939,101325,738
739,163843.40737666,101325,739
740,163635.81007197,101325,740
741,163429.02022167,101325,741
742,163223.03389667,101325,742
743,163017.8471922,101325,743
744,162813.45622768,101325,744
745,162609.85714648,101325,745
746,162407.04611577,101325,746
747,162205.01932635,101325,747
748,162003.77299243,101325,748
749,161803.3033515,101325,749
750,161603.60666411,101325,750
751,161404.67921373,101325,751
752,161206.51730657,101325,752
753,161009.11727138,101325,753
754,160812.47545932,101325,754
755,160616.58824378,101325,755
756,160421.45202018,101325,756
757,160227.06320587,101325,757
758,160033.4182399,101325,758
759,159840.51358289,101325,759
760,159648.34571689,101325,760
761,159456.91114517,101325,761
762,159266.20639209,101325,762
763,159076.22800296,101325,763
764,158886.97254385,101325,764
765,158698.43660145,101325,765
766,158510.61678293,101325,766
767,158323.50971577,101325,767
768,158137.11204762,101325,768
769,157951.42044615,101325,769
770,157766.43159891,101325,770
771,157582.14221317,101325,771
772,157398.54901576,101325,772
773,157215.64875299,101325,773
774,157033.43819042,101325,774
775,156851.91411279,101325,775
776,156671.07332386,101325,776
777,156490.91264625,101325,777
778,156311.42892132,101325,778
779,156132.61900902,101325,779
780,155954.47978781,101325,780
781,155777.00815442,101325,781
782,155600.20102383,101325,782
783,155424.05532907,101325,783
784,155248.56802109,101325,784
785,155073.73606868,101325,785
786,154899.55645829,101325,786
787,154726.02619393,101325,787
788,154553.14229701,101325,788
789,154380.90180629,101325,789
790,154209.30177765,101325,790
791,154038.33928408,101325,791
792,153868.01141545,101325,792
793,153698.31527848,101325,793
794,153529.24799656,101325,794
795,153360.80670966,101325,795
796,153192.98857419,101325,796
797,153025.79076293,101325,797
798,152859.21046484,101325,798
799,152693.24488501,101325,799
800,152527.89124453,101325,800
801,152363.14678034,101325,801
802,152199.00874518,101325,802
803,152035.47440742,101325,803
804,151872.54105099,101325,804
805,151710.20597525,101325,805
806,151548.46649489,101325,806
807,151387.31993982,101325,807
808,151226.76365508,101325,808
809,151066.79500068,101325,809
810,150907.41135158,101325,810
811,150748.61009749,101325,811
812,150590.38864286,101325,812
813,150432.74440671,101325,813
814,150275.67482257,101325,814
815,150119.17733833,101325,815
816,149963.2494162,101325,816
817,149807.88853258,101325,817
818,149653.09217795,101325,818
819,149498.85785681,101325,819
820,149345.18308755,101325,820
821,149192.06540235,101325,821
822,149039.50234713,101325,822
823,148887.49148141,101325,823
824,148736.03037823,101325,824
825,148585.11662406,101325,825
826,148434.74781871,101325,826
827,148284.92157526,101325,827
828,148135.6355199,101325,828
829,147986.88729193,101325,829
830,147838.67454361,101325,830
831,147690.99494008,101325,831
832,147543.8461593,101325,832
833,147397.22589194,101325,833
834,147251.1318413,101325,834
835,147105.5617232,101325,835
836,146960.51326597,101325,836
837,146815.98421026,101325,837
838,146671.97230905,101325,838
839,146528.4753275,101325,839
840,146385.49104293,101325,840
841,146243.01724468,101325,841
842,146101.05173405,101325,842
843,145959.59232425,101325,843
844,145818.63684027,101325,844
845,145678.18311883,101325,845
846,145538.22900832,101325,846
847,145398.77236868,101325,847
848,145259.81107133,101325,848
849,145121.34299914,101325,849
850,144983.3660463,101325,850
851,144845.87811827,101325,851
852,144708.87713169,101325,852
853,144572.36101434,101325,853
854,144436.32770503,101325,854
855,144300.77515353,101325,855
856,144165.70132053,101325,856
857,144031.10417753,101325,857
858,143896.9817068,101325,858
859,143763.33190129,101325,859
860,143630.15276455,101325,860
861,143497.44231069,101325,861
862,143365.19856429,101325,862
863,143233.41956036,101325,863
864,143102.10334422,101325,864
865,142971.24797146,101325,865
866,142840.85150792,101325,866
867,142710.91202952,101325,867
868,142581.42762231,101325,868
869,142452.3963823,101325,869
870,142323.81641547,101325,870
871,142195.68583769,101325,871
872,142068.00277461,101325,872
873,141940.76536165,101325,873
874,141813.97174394,101325,874
875,141687.62007621,101325,875
876,141561.70852276,101325,876
877,141436.2352574,101325,877
878,141311.19846338,101325,878
879,141186.59633332,101325,879
880,141062.42706919,101325,880
881,140938.6888822,101325,881
882,140815.37999277,101325,882
883,140692.49863046,101325,883
884,140570.04303392,101325,884
885,140448.01145084,101325,885
886,140326.40213788,101325,886
887,140205.21336058,101325,887
888,140084.44339339,101325,888
889,139964.09051952,101325,889
890,139844.15303096,101325,890
891,139724.62922836,101325,891
892,139605.51742103,101325,892
893,139486.81592685,101325,893
894,139368.52307224,101325,894
895,139250.63719208,101325,895
896,139133.15662968,101325,896
897,139016.07973673,101325,897
898,138899.4048732,101325,898
899,138783.13040737,101325,899
900,138667.2547157,101325,900
901,138551.77618284,101325,901
902,138436.69320151,101325,902
903,138322.00417253,101325,903
904,138207.70750471,101325,904
905,138093.80161484,101325,905
906,137980.28492758,101325,906
907,137867.15587551,101325,907
908,137754.41289897,101325,908
909,137642.0544461,101325,909
910,137530.07897275,101325,910
911,137418.48494243,101325,911
912,137307.27082628,101325,912
913,137206.51127217,101325,913
914,137106.06320405,101325,914
915,137005.92548986,101325,915
916,136906.09700262,101325,916
917,136806.57662042,101325,917
918,136707.36322641,101325,918
919,136608.45570876,101325,919
920,136509.85296065,101325,920
921,136411.55388022,101325,921
922,136313.55737054,101325,922
923,136215.86233957,101325,923
924,136118.46770016,101325,924
925,136021.37236995,101325,925
926,135924.57527142,101325,926
927,135828.0753318,101325,927
928,135731.87148307,101325,928
929,135635.96266192,101325,929
930,135540.34780975,101325,930
931,135445.02587263,101325,931
932,135349.99580125,101325,932
933,135255.25655094,101325,933
934,135160.80708163,101325,934
935,135066.64635781,101325,935
936,134972.77334853,101325,936
937,134879.18702736,101325,937
938,134785.88637235,101325,938
939,134692.87036608,101325,939
940,134600.13799552,101325,940
941,134507.68825212,101325,941
942,134415.5201317,101325,942
943,134323.6326345,101325,943
944,134232.02476509,101325,944
945,134140.69553238,101325,945
946,134049.6439496,101325,946
947,133958.86903428,101325,947
948,133868.36980819,101325,948
949,133778.14529737,101325,949
950,133688.19453206,101325,950
951,133598.51654672,101325,951
952,133509.11037997,101325,952
953,133419.97507459,101325,953
954,133331.1096775,101325,954
955,133242.5132397,101325,955
956,133154.18481633,101325,956
957,133066.12346654,101325,957
958,132978.32825356,101325,958
959,132890.79824462,101325,959
960,132803.53251099,101325,960
961,132716.53012787,101325,961
962,132629.79017445,101325,962
963,132543.31173386,101325,963
964,132457.09389313,101325,964
965,132371.13574319,101325,965
966,132285.43637886,101325,966
967,132199.9948988,101325,967
968,132114.81040552,101325,968
969,132029.88200533,101325,969
970,131945.20880833,101325,970
971,131860.78992843,101325,971
972,131776.62448326,101325,972
973,131692.71159418,101325,973
974,131609.05038631,101325,974
975,131525.63998842,101325,975
976,131442.47953298,101325,976
977,131359.56815611,101325,977
978,131276.90499758,101325,978
979,131194.48920076,101325,979
980,131112.31991264,101325,980
981,131030.39628378,101325,981
982,130948.7174683,101325,982
983,130867.28262389,101325,983
984,130786.09091174,101325,984
985,130705.14149656,101325,985
