time,inlet-p,outlet-p,time
0,7002980,7002980,0
1,7002980,3555600,1
2,6939460.3991635,1376856,2
3,6793758.5982282,618432,3
4,6603774.8715159,308168,4
5,6413683.0520649,204746,5
6,6246956.6136632,142694,6
7,6109764.9267387,115115,7
8,5999545.2418801,108220,8
9,5909875.3367547,108220,9
10,5833902.6101247,101325,10
11,5766881.9623749,101325,11
12,5705772.268078,101325,12
13,5648436.5941093,101325,13
14,5593502.0476025,101325,14
15,5540152.1922029,101325,15
16,5487919.629891,101325,16
17,5436539.8183196,101325,17
18,5385862.6476707,101325,18
19,5335801.9170184,101325,19
20,5286307.0541413,101325,20
21,5237347.3859428,101325,21
22,5188903.3939908,101325,22
23,5140961.8436674,101325,23
24,5093513.0627214,101325,24
25,5046549.4153594,101325,25
26,5000064.443438,101325,26
27,4954052.3812113,101325,27
28,4908507.8800219,101325,28
29,4863425.8514274,101325,29
30,4818801.3773868,101325,30
31,4774629.6585623,101325,31
32,4730905.9843638,101325,32
33,4687625.715446,101325,33
34,4644784.2733617,101325,34
35,4602377.1343449,101325,35
36,4560399.8254866,101325,36
37,4518847.9223028,101325,37
38,4477717.0471145,101325,38
39,4437002.8679073,101325,39
40,4396701.0974722,101325,40
41,4356807.4927152,101325,41
42,4317317.8540685,101325,42
43,4278228.0249629,101325,43
44,4239533.89134,101325,44
45,4201231.3811886,101325,45
46,4163316.4640976,101325,46
47,4125785.1508215,101325,47
48,4088633.4928543,101325,48
49,4051857.5820098,101325,49
50,4015453.5500086,101325,50
51,3979417.5680704,101325,51
52,3943745.8465103,101325,52
53,3908434.6343405,101325,53
54,3873480.2188754,101325,54
55,3838878.9253421,101325,55
56,3804627.1164938,101325,56
57,3770721.1922278,101325,57
58,3737157.5892079,101325,58
59,3703932.7804897,101325,59
60,3671043.2751507,101325,60
61,3638485.6179234,101325,61
62,3606256.3888333,101325,62
63,3574352.2028394,101325,63
64,3542769.7094791,101325,64
65,3511505.5925168,101325,65
66,3480556.5695957,101325,66
67,3449919.3918936,101325,67
68,3419590.8437823,101325,68
69,3389567.7424896,101325,69
70,3359846.9377662,101325,70
71,3330425.3115551,101325,71
72,3301299.7776644,101325,72
73,3272467.2814439,101325,73
74,3243924.7994647,101325,74
75,3215669.3392024,101325,75
76,3187697.938723,101325,76
77,3160007.6663729,101325,77
78,3132595.6204714,101325,78
79,3105458.9290062,101325,79
80,3078594.7493332,101325,80
81,3052000.2678779,101325,81
82,3025672.6998408,101325,82
83,2999609.2889057,101325,83
84,2973807.3069509,101325,84
85,2948264.0537632,101325,85
86,2922976.8567552,101325,86
87,2897943.0706853,101325,87
88,2873160.0773805,101325,88
89,2848625.2854623,101325,89
90,2824336.1300751,101325,90
91,2800290.072618,101325,91
92,2776484.6004784,101325,92
93,2752917.226769,101325,93
94,2729585.4900677,101325,94
95,2706486.9541596,101325,95
96,2683619.2077818,101325,96
97,2660979.8643711,101325,97
98,2638566.561814,101325,98
99,2616376.9621994,101325,99
100,2594408.751574,101325,100
101,2572659.6396996,101325,101
102,2551127.3598139,101325,102
103,2529809.6683925,101325,103
104,2508704.3449145,101325,104
105,2487809.19163,101325,105
106,2467122.0333296,101325,106
107,2446640.7171171,101325,107
108,2426363.1121838,101325,108
109,2406287.1095857,101325,109
110,2386410.6220224,101325,110
111,2366731.5836184,101325,111
112,2347247.9497073,101325,112
113,2327957.6966173,101325,113
114,2308858.8214594,101325,114
115,2289949.3419177,101325,115
116,2271227.2960416,101325,116
117,2252690.7420405,101325,117
118,2234337.7580803,101325,118
119,2216166.4420822,101325,119
120,2198174.9115234,101325,120
121,2180361.3032397,101325,121
122,2162723.7732307,101325,122
123,2145260.4964661,101325,123
124,2127969.6666946,101325,124
125,2110849.4962549,101325,125
126,2093898.2158877,101325,126
127,2077114.0745511,101325,127
128,2060495.3392359,101325,128
129,2044040.2947849,101325,129
130,2027747.2437124,101325,130
131,2011614.5060265,101325,131
132,1995640.4190524,101325,132
133,1979823.3372587,101325,133
134,1964161.6320838,101325,134
135,1948653.6917656,101325,135
136,1933297.9211724,101325,136
137,1918092.7416346,101325,137
138,1903036.5907799,101325,138
139,1888127.9223684,101325,139
140,1873365.2061307,101325,140
141,1858746.9276066,101325,141
142,1844271.5879862,101325,142
143,1829937.7039526,101325,143
144,1815743.8075249,101325,144
145,1801688.4459051,101325,145
146,1787770.181324,101325,146
147,1773987.5908908,101325,147
148,1760339.2664428,101325,148
149,1746823.8143971,101325,149
150,1733439.8556041,101325,150
151,1720186.0252018,101325,151
152,1707060.9724721,101325,152
153,1694063.3606985,101325,153
154,1681191.8670247,101325,154
155,1668445.1823155,101325,155
156,1655822.0110182,101325,156
157,1643321.0710259,101325,157
158,1630941.0935422,101325,158
159,1618680.822947,101325,159
160,1606539.0166635,101325,160
161,1594514.4450273,101325,161
162,1582605.8911559,101325,162
163,1570812.1508199,101325,163
164,1559132.0323156,101325,164
165,1547564.3563387,101325,165
166,1536107.9558591,101325,166
167,1524761.6759974,101325,167
168,1513524.3739023,101325,168
169,1502394.918629,101325,169
170,1491372.1910195,101325,170
171,1480455.0835834,101325,171
172,1469642.5003802,101325,172
173,1458933.3569026,101325,173
174,1448326.5799615,101325,174
175,1437821.1075712,101325,175
176,1427415.8888365,101325,176
177,1417109.8838404,101325,177
178,1406902.0635338,101325,178
179,1396791.4096249,101325,179
180,1386776.9144708,101325,180
181,1376857.5809698,101325,181
182,1367032.4224549,101325,182
183,1357300.4625878,101325,183
184,1347660.7352549,101325,184
185,1338112.2844633,101325,185
186,1328654.1642386,101325,186
187,1319285.4385234,101325,187
188,1310005.1810767,101325,188
189,1300812.4753744,101325,189
190,1291706.4145107,101325,190
191,1282686.1011009,101325,191
192,1273750.6471842,101325,192
193,1264899.1741286,101325,193
194,1256130.8125358,101325,194
195,1247444.7021475,101325,195
196,1238839.9917525,101325,196
197,1230323.5129106,101325,197
198,1221886.6150576,101325,198
199,1213528.4757881,101325,199
200,1205248.2813395,101325,200
201,1197045.2265129,101325,201
202,1188918.5145922,101325,202
203,1180867.3572598,101325,203
204,1172890.9745101,101325,204
205,1164988.5945627,101325,205
206,1157159.4537775,101325,206
207,1149402.7965705,101325,207
208,1141717.8753306,101325,208
209,1134103.9503382,101325,209
210,1126560.2896841,101325,210
211,1119086.1691894,101325,211
212,1111680.8723266,101325,212
213,1104343.6901412,101325,213
214,1097073.9211743,101325,214
215,1089870.8713854,101325,215
216,1082733.8540769,101325,216
217,1075662.1898183,101325,217
218,1068655.206372,101325,218
219,1061712.2386193,101325,219
220,1054832.6284873,101325,220
221,1048015.7248766,101325,221
222,1041260.8835892,101325,222
223,1034567.467258,101325,223
224,1027934.845276,101325,224
225,1021362.3937269,101325,225
226,1014849.4953161,101325,226
227,1008395.5393022,101325,227
228,1001999.9214296,101325,228
229,995662.04386143,101325,229
230,989381.31511295,101325,230
231,983157.14998618,101325,231
232,976988.96950469,101325,232
233,970876.20084913,101325,233
234,964818.27729347,101325,234
235,958814.63814181,101325,235
236,952864.72866577,101325,236
237,946968.00004252,101325,237
238,941123.90929345,101325,238
239,935331.91922334,101325,239
240,929591.49836023,101325,240
241,923902.1208958,101325,241
242,918263.26662635,101325,242
243,912674.42089434,101325,243
244,907135.07453059,101325,244
245,901644.72379688,101325,245
246,896202.87032925,101325,246
247,890809.0210818,101325,247
248,885462.68827104,101325,248
249,880163.38932077,101325,249
250,874910.64680752,101325,250
251,869703.98840654,101325,251
252,864542.94683825,101325,252
253,859427.05981532,101325,253
254,854355.86999015,101325,254
255,849328.92490294,101325,255
256,844345.77693028,101325,256
257,839405.98323416,101325,257
258,834509.10571161,101325,258
259,829654.71094469,101325,259
260,824842.3701511,101325,260
261,820071.65913517,101325,261
262,815342.15823942,101325,262
263,810653.45229656,101325,263
264,806005.13058194,101325,264
265,801396.7867665,101325,265
266,796828.01887019,101325,266
267,792298.42921585,101325,267
268,787807.62438349,101325,268
269,783355.21516511,101325,269
270,778940.81651992,101325,270
271,774564.04753001,101325,271
272,770224.53135644,101325,272
273,765921.89519583,101325,273
274,761655.77023729,101325,274
275,757425.79161991,101325,275
276,753231.59839049,101325,276
277,749072.83346188,101325,277
278,744949.14357163,101325,278
279,740860.17924105,101325,279
280,736805.59473474,101325,280
281,732785.04802049,101325,281
282,728798.20072957,101325,282
283,724844.71811745,101325,283
284,720924.26902488,101325,284
285,717036.52583941,101325,285
286,713181.16445726,101325,286
287,709357.86424556,101325,287
288,705566.30800503,101325,288
289,701806.181933,101325,289
290,698077.1755868,101325,290
291,694378.98184753,101325,291
292,690711.29688419,101325,292
293,687073.82011821,101325,293
294,683466.25418828,101325,294
295,679888.30491563,101325,295
296,676339.68126952,101325,296
297,672820.09533324,101325,297
298,669329.26227036,101325,298
299,665866.90029136,101325,299
300,662432.73062058,101325,300
301,659026.47746355,101325,301
302,655647.8679746,101325,302
303,652296.63222483,101325,303
304,648972.50317048,101325,304
305,645675.21662147,101325,305
306,642404.51121038,101325,306
307,639160.12836178,101325,307
308,635941.81226175,101325,308
309,632749.30982782,101325,309
310,629582.37067918,101325,310
311,626440.74710723,101325,311
312,623324.19404641,101325,312
313,620232.46904531,101325,313
314,617165.33223816,101325,314
315,614122.5463165,101325,315
316,611103.87650131,101325,316
317,608109.09051525,101325,317
318,605137.95855531,101325,318
319,602190.25326576,101325,319
320,599265.74971123,101325,320
321,596364.22535032,101325,321
322,593485.46000921,101325,322
323,590629.23585581,101325,323
324,587795.33737398,101325,324
325,584983.55133816,101325,325
326,582193.66678814,101325,326
327,579425.47500426,101325,327
328,576678.76948273,101325,328
329,573953.34591124,101325,329
330,571249.00214494,101325,330
331,568565.53818248,101325,331
332,565902.75614253,101325,332
333,563260.46024035,101325,333
334,560638.45676472,101325,334
335,558036.55405513,101325,335
336,555454.56247911,101325,336
337,552892.29440994,101325,337
338,550349.5642045,101325,338
339,547826.18818135,101325,339
340,545321.98459917,101325,340
341,542836.77363527,101325,341
342,540370.37736442,101325,342
343,537922.61973796,101325,343
344,535493.32656297,101325,344
345,533082.32548186,101325,345
346,530689.44595204,101325,346
347,528314.51922585,101325,347
348,525957.37833076,101325,348
349,523617.8580497,101325,349
350,521295.79490169,101325,350
351,518991.02712257,101325,351
352,516703.39464609,101325,352
353,514432.73908504,101325,353
354,512178.90371275,101325,354
355,509941.73344463,101325,355
356,507721.07482006,101325,356
357,505516.77598439,101325,357
358,503328.68667113,101325,358
359,501156.6581844,101325,359
360,499000.54338155,101325,360
361,496860.1966559,101325,361
362,494735.47391979,101325,362
363,492626.23258771,101325,363
364,490532.33155969,101325,364
365,488453.63120484,101325,365
366,486389.99334506,101325,366
367,484341.28123896,101325,367
368,482307.35956594,101325,368
369,480288.09441046,101325,369
370,478283.35324645,101325,370
371,476293.00492196,101325,371
372,474316.91964388,101325,372
373,472354.96896296,101325,373
374,470407.02575884,101325,374
375,468472.96422542,101325,375
376,466552.65985623,101325,376
377,464645.98943009,101325,377
378,462752.83099684,101325,378
379,460873.06386328,101325,379
380,459006.56857927,101325,380
381,457153.22692393,101325,381
382,455312.9218921,101325,382
383,453485.53768079,101325,383
384,451670.95967596,101325,384
385,449869.07443933,101325,385
386,448079.76969537,101325,386
387,446302.93431846,101325,387
388,444538.45832013,101325,388
389,442786.23283653,101325,389
390,441046.150116,101325,390
391,439318.10350672,101325,391
392,437601.98744464,101325,392
393,435897.69744138,101325,393
394,434205.1300724,101325,394
395,432524.18296525,101325,395
396,430854.75478793,101325,396
397,429196.74523741,101325,397
398,427550.05502831,101325,398
399,425914.58588162,101325,399
400,424290.24051366,101325,400
401,422676.92262504,101325,401
402,421074.53688988,101325,402
403,419482.98894503,101325,403
404,417902.1853795,101325,404
405,416332.03372394,101325,405
406,414772.44244031,101325,406
407,413223.32091161,101325,407
408,411684.57943175,101325,408
409,410156.12919555,101325,409
410,408637.88228882,101325,410
411,407129.75167856,101325,411
412,405631.6512033,101325,412
413,404143.49556354,101325,413
414,402665.20031226,101325,414
415,401196.68184557,101325,415
416,399737.85739349,101325,416
417,398288.64501078,101325,417
418,396848.96356794,101325,418
419,395418.73274223,101325,419
420,393997.87300885,101325,420
421,392586.30563224,101325,421
422,391183.95265742,101325,422
423,389790.73690145,101325,423
424,388406.58194501,101325,424
425,387031.41212406,101325,425
426,385665.15252157,101325,426
427,384307.7289594,101325,427
428,382959.06799024,101325,428
429,381619.09688961,101325,429
430,380287.74364803,101325,430
431,378964.9369632,101325,431
432,377650.60623231,101325,432
433,376344.68154445,101325,433
434,375047.09367307,101325,434
435,373757.77406856,101325,435
436,372476.65485088,101325,436
437,371203.66880229,101325,437
438,369938.74936021,101325,438
439,368681.83061006,101325,439
440,367432.84727828,101325,440
441,366191.73472537,101325,441
442,364958.42893904,101325,442
443,363732.86652743,101325,443
444,362514.98471238,101325,444
445,361304.72132283,101325,445
446,360102.01478825,101325,446
447,358906.80413218,101325,447
448,357719.02896581,101325,448
449,356538.62948164,101325,449
450,355365.54644725,101325,450
451,354199.7211991,101325,451
452,353041.0956364,101325,452
453,351889.6122151,101325,453
454,350745.21394186,101325,454
455,349607.84436818,101325,455
456,348477.44758455,101325,456
457,347353.96821469,101325,457
458,346237.35140979,101325,458
459,345127.54284294,101325,459
460,344024.48870347,101325,460
461,342928.13569151,101325,461
462,341838.43101248,101325,462
463,340755.32237174,101325,463
464,339678.75796923,101325,464
465,338608.68649423,101325,465
466,337545.05712011,101325,466
467,336487.81949925,101325,467
468,335436.92375785,101325,468
469,334392.32049101,101325,469
470,333353.96075768,101325,470
471,332321.79607575,101325,471
472,331295.77841721,101325,472
473,330275.86020333,101325,473
474,329261.99429993,101325,474
475,328254.13401263,101325,475
476,327252.23308227,101325,476
477,326256.24568025,101325,477
478,325266.12640406,101325,478
479,324281.83027273,101325,479
480,323303.31272245,101325,480
481,322330.52960213,101325,481
482,321363.43716909,101325,482
483,320401.99208477,101325,483
484,319446.1514105,101325,484
485,318504.43439598,101325,485
486,317568.13815185,101325,486
