time,inlet-p,outlet-p,time
0,7002980,7002980,0
1,7002980,3555600,1
2,6921820.9668607,1376856,2
3,6731440.9206123,618432,3
4,6478850.4867336,308168,4
5,6219333.1201523,204746,5
6,5984732.4623545,142694,6
7,5785678.7731014,115115,7
8,5621459.7846635,108220,8
9,5485904.7654307,108220,9
10,5371259.9682332,101325,10
11,5271230.7564232,101325,11
12,5181445.1481273,101325,12
13,5098723.6599306,101325,13
14,5020871.0653625,101325,14
15,4946458.8508723,101325,15
16,4874588.8351026,101325,16
17,4804702.5464814,101325,17
18,4736451.789422,101325,18
19,4669616.8461311,101325,19
20,4604056.2622444,101325,20
21,4539676.3454527,101325,21
22,4476412.6811181,101325,22
23,4414218.9136475,101325,23
24,4353059.9151094,101325,24
25,4292907.6079078,101325,25
26,4233738.398433,101325,26
27,4175531.5925505,101325,27
28,4118268.4121351,101325,28
29,4061931.3812319,101325,29
30,4006503.9405827,101325,30
31,3951970.2039042,101325,31
32,3898314.8025676,101325,32
33,3845522.7856681,101325,33
34,3793579.5549672,101325,34
35,3742470.8218943,101325,35
36,3692182.5785753,101325,36
37,3642701.0778248,101325,37
38,3594012.8188999,101325,38
39,3546104.5369804,101325,39
40,3498963.1950762,101325,40
41,3452575.9775283,101325,41
42,3406930.284569,101325,42
43,3362013.7275917,101325,43
44,3317814.1249078,101325,44
45,3274319.497841,101325,45
46,3231518.067064,101325,46
47,3189398.2491139,101325,47
48,3147948.6530427,101325,48
49,3107158.077176,101325,49
50,3067015.5059603,101325,50
51,3027510.1068856,101325,51
52,2988631.2274744,101325,52
53,2950368.3923318,101325,53
54,2912711.3002504,101325,54
55,2875649.8213682,101325,55
56,2839173.9943763,101325,56
57,2803274.0237746,101325,57
58,2767940.2771739,101325,58
59,2733163.2826434,101325,59
60,2698933.7261018,101325,60
61,2665242.4487516,101325,61
62,2632080.4445557,101325,62
63,2599438.8577548,101325,63
64,2567308.9804257,101325,64
65,2535682.250079,101325,65
66,2504550.247296,101325,66
67,2473904.693404,101325,67
68,2443737.4481888,101325,68
69,2414040.5076445,101325,69
70,2384806.0017594,101325,70
71,2356026.1923381,101325,71
72,2327693.4708579,101325,72
73,2299800.3563601,101325,73
74,2272339.4933754,101325,74
75,2245303.649882,101325,75
76,2218685.715297,101325,76
77,2192478.6984995,101325,77
78,2166675.725886,101325,78
79,2141270.0394556,101325,79
80,2116254.9949277,101325,80
81,2091624.0598876,101325,81
82,2067370.8119632,101325,82
83,2043488.9370304,101325,83
84,2019972.2274461,101325,84
85,1996814.5803109,101325,85
86,1974009.9957577,101325,86
87,1951552.5752688,101325,87
88,1929436.5200188,101325,88
89,1907656.1292443,101325,89
90,1886205.7986389,101325,90
91,1865080.0187738,101325,91
92,1844273.3735436,101325,92
93,1823780.5386363,101325,93
94,1803596.2800274,101325,94
95,1783715.452498,101325,95
96,1764132.9981759,101325,96
97,1744843.9451005,101325,97
98,1725843.4058088,101325,98
99,1707126.5759451,101325,99
100,1688688.7328918,101325,100
101,1670525.234422,101325,101
102,1652631.5173728,101325,102
103,1635003.0963403,101325,103
104,1617635.5623939,101325,104
105,1600524.5818122,101325,105
106,1583665.8948373,101325,106
107,1567055.3144498,101325,107
108,1550688.7251622,101325,108
109,1534562.0818317,101325,109
110,1518671.4084916,101325,110
111,1503012.7972006,101325,111
112,1487582.4069109,101325,112
113,1472376.4623532,101325,113
114,1457391.2529398,101325,114
115,1442623.1316848,101325,115
116,1428068.514141,101325,116
117,1413723.8773541,101325,117
118,1399585.7588323,101325,118
119,1385650.7555333,101325,119
120,1371915.5228662,101325,120
121,1358376.7737099,101325,121
122,1345031.2774466,101325,122
123,1331875.8590103,101325,123
124,1318907.3979506,101325,124
125,1306122.8275117,101325,125
126,1293519.1337246,101325,126
127,1281093.3545155,101325,127
128,1268842.5788265,101325,128
129,1256763.9457516,101325,129
130,1244854.6436858,101325,130
131,1233111.9094872,101325,131
132,1221533.027654,101325,132
133,1210115.3295124,101325,133
134,1198856.1924196,101325,134
135,1187753.0389778,101325,135
136,1176803.336262,101325,136
137,1166004.5950591,101325,137
138,1155354.3691201,101325,138
139,1144850.2544235,101325,139
140,1134489.8884513,101325,140
141,1124270.9494758,101325,141
142,1114191.1558588,101325,142
143,1104248.2653611,101325,143
144,1094440.0744641,101325,144
145,1084764.4177017,101325,145
146,1075219.1670034,101325,146
147,1065802.231048,101325,147
148,1056511.5546275,101325,148
149,1047345.1180217,101325,149
150,1038300.936383,101325,150
151,1029377.0591314,101325,151
152,1020579.498325,101325,152
153,1011898.2317795,101325,153
154,1003331.4131711,101325,154
155,994877.22798751,101325,155
156,986533.89297639,101325,156
157,978299.65561143,101325,157
158,970172.79356426,101325,158
159,962151.61417982,101325,159
160,954234.4539571,101325,160
161,946419.67803744,101325,161
162,938705.67970121,101325,162
163,931090.87987303,101325,163
164,923573.72663576,101325,164
165,916152.69475275,101325,165
166,908826.28519847,101325,166
167,901593.02469713,101325,167
168,894451.46526917,101325,168
169,887400.18378556,101325,169
170,880437.78152958,101325,170
171,873562.88376617,101325,171
172,866774.13931854,101325,172
173,860070.22015203,101325,173
174,853449.82096503,101325,174
175,846911.65878697,101325,175
176,840454.47258311,101325,176
177,834077.02286611,101325,177
178,827778.09131437,101325,178
179,821556.48039679,101325,179
180,815411.01300408,101325,180
181,809340.53208644,101325,181
182,803343.90029746,101325,182
183,797419.99964424,101325,183
184,791567.73114352,101325,184
185,785786.01448382,101325,185
186,780073.7876935,101325,186
187,774430.00681451,101325,187
188,768853.64558193,101325,188
189,763343.69510908,101325,189
190,757899.16357817,101325,190
191,752519.07593632,101325,191
192,747202.47359699,101325,192
193,741948.41414664,101325,193
194,736755.97105658,101325,194
195,731624.23339986,101325,195
196,726552.30557322,101325,196
197,721539.30702394,101325,197
198,716584.37198158,101325,198
199,711686.64919436,101325,199
200,706845.30167038,101325,200
201,702059.50642339,101325,201
202,697328.45422302,101325,202
203,692651.34934961,101325,203
204,688027.40935331,101325,204
205,683455.86481753,101325,205
206,678935.95912666,101325,206
207,674466.94823789,101325,207
208,670048.10045721,101325,208
209,665678.69621937,101325,209
210,661358.02787184,101325,210
211,657085.39946264,101325,211
212,652860.12653206,101325,212
213,648681.53590801,101325,213
214,644548.96550523,101325,214
215,640461.76412802,101325,215
216,636419.29127657,101325,216
217,632420.91695686,101325,217
218,628466.02149391,101325,218
219,624553.99534846,101325,219
220,620684.23893707,101325,220
221,616856.16245533,101325,221
222,613069.18570444,101325,222
223,609322.73792082,101325,223
224,605616.25760895,101325,224
225,601949.19237714,101325,225
226,598320.9987764,101325,226
227,594731.1421422,101325,227
228,591179.09643908,101325,228
229,587664.34410824,101325,229
230,584186.37591772,101325,230
231,580744.69081554,101325,231
232,577338.79578533,101325,232
233,573968.20570474,101325,233
234,570632.4432064,101325,234
235,567331.0385414,101325,235
236,564063.52944531,101325,236
237,560829.46100669,101325,237
238,557628.3855379,101325,238
239,554459.86244842,101325,239
240,551323.45812038,101325,240
241,548218.74578647,101325,241
242,545145.30540999,101325,242
243,542102.72356723,101325,243
244,539090.59333188,101325,244
245,536108.51416168,101325,245
246,533156.09178704,101325,246
247,530232.93810183,101325,247
248,527338.67105606,101325,248
249,524472.9145506,101325,249
250,521635.29833386,101325,250
251,518825.45790026,101325,251
252,516043.0343907,101325,252
253,513287.67449473,101325,253
254,510559.03035465,101325,254
255,507856.75947123,101325,255
256,505180.52461131,101325,256
257,502529.99371695,101325,257
258,499904.83981635,101325,258
259,497304.74093639,101325,259
260,494729.38001674,101325,260
261,492178.44482553,101325,261
262,489651.62787668,101325,262
263,487148.62634859,101325,263
264,484669.14200443,101325,264
265,482212.88111386,101325,265
266,479779.55437617,101325,266
267,477368.87684482,101325,267
268,474980.56785343,101325,268
269,472614.35094298,101325,269
270,470269.95379055,101325,270
271,467947.10813912,101325,271
272,465645.54972887,101325,272
273,463365.01822959,101325,273
274,461105.25717438,101325,274
275,458866.01389455,101325,275
276,456647.03945572,101325,276
277,454448.08859505,101325,277
278,452268.91965965,101325,278
279,450109.29454606,101325,279
280,447968.97864089,101325,280
281,445847.74076252,101325,281
282,443745.35310381,101325,282
283,441661.5911759,101325,283
284,439596.23375301,101325,284
285,437549.06281828,101325,285
286,435519.8635105,101325,286
287,433508.42407187,101325,287
288,431514.53579672,101325,288
289,429537.99298108,101325,289
290,427578.59287324,101325,290
291,425636.13562514,101325,291
292,423710.42424469,101325,292
293,421801.26454886,101325,293
294,419908.46511773,101325,294
295,418031.83724928,101325,295
296,416171.19491499,101325,296
297,414326.3547163,101325,297
298,412497.13584181,101325,298
299,410683.3600252,101325,299
300,408884.85150397,101325,300
301,407101.43697893,101325,301
302,405332.9455743,101325,302
303,403579.20879866,101325,303
304,401840.0605065,101325,304
305,400115.33686048,101325,305
306,398404.87629438,101325,306
307,396708.51947666,101325,307
308,395026.10927473,101325,308
309,393357.4907198,101325,309
310,391702.51097233,101325,310
311,390061.01928822,101325,311
312,388432.8669854,101325,312
313,386817.90741117,101325,313
314,385215.99591006,101325,314
315,383626.98979221,101325,315
316,382050.74830237,101325,316
317,380487.13258944,101325,317
318,378936.00567646,101325,318
319,377397.23243124,101325,319
320,375870.67953744,101325,320
321,374356.21546614,101325,321
322,372853.71044793,101325,322
323,371363.03644552,101325,323
324,369884.06712673,101325,324
325,368416.67783805,101325,325
326,366960.74557861,101325,326
327,365516.14897457,101325,327
328,364082.76825405,101325,328
329,362660.48522236,101325,329
330,361249.18323778,101325,330
331,359848.74718767,101325,331
332,358459.06346503,101325,332
333,357080.01994549,101325,333
334,355711.5059646,101325,334
335,354353.41229561,101325,335
336,353005.63112759,101325,336
337,351668.05604388,101325,337
338,350340.582001,101325,338
339,349023.10530784,101325,339
340,347715.52360523,101325,340
341,346417.73584586,101325,341
342,345129.64227453,101325,342
343,343851.14440876,101325,343
344,342582.14501971,101325,344
345,341322.54811338,101325,345
346,340072.25891221,101325,346
347,338831.18383692,101325,347
348,337599.23048871,101325,348
349,336376.3076317,101325,349
350,335162.3251757,101325,350
351,333957.19415927,101325,351
352,332760.82673304,101325,352
353,331573.13614333,101325,353
354,330394.03671606,101325,354
355,329223.44384084,101325,355
356,328061.27395544,101325,356
357,326907.44453043,101325,357
358,325761.87405413,101325,358
359,324624.48201776,101325,359
360,323495.18890089,101325,360
361,322373.91615706,101325,361
362,321260.58619969,101325,362
363,320155.12238824,101325,363
364,319057.44901451,101325,364
365,317967.49128923,101325,365
366,316885.17532888,101325,366
367,315810.42814268,101325,367
368,314743.17761981,101325,368
369,313683.35251686,101325,369
370,312630.88244541,101325,370
371,311585.69785994,101325,371
372,310547.7300458,101325,372
373,309516.91110745,101325,373
374,308493.17395687,101325,374
375,307476.45230218,101325,375
376,306475.77873634,101325,376
377,305481.86701162,101325,377
378,304494.65486761,101325,378
379,303514.08077016,101325,379
380,302540.08390203,101325,380
381,301572.60415267,101325,381
382,300611.58210779,101325,382
383,299656.95903905,101325,383
384,298708.67689436,101325,384
385,297766.67828853,101325,385
386,296830.90649417,101325,386
387,295901.3054329,101325,387
388,294977.81966664,101325,388
389,294060.39438901,101325,389
390,293148.97541684,101325,390
391,292243.50918185,101325,391
392,291343.94272233,101325,392
393,290450.22367499,101325,393
394,289562.30026693,101325,394
395,288680.1213077,101325,395
396,287803.6361815,101325,396
397,286932.79483944,101325,397
398,286067.54779201,101325,398
399,285207.84610155,101325,399
400,284353.64137495,101325,400
401,283504.88575635,101325,401
402,282661.53192006,101325,402
403,281823.5330635,101325,403
404,280990.84290028,101325,404
405,280163.41565339,101325,405
406,279341.20604851,101325,406
407,278524.16930736,101325,407
408,277712.26114122,101325,408
409,276905.43774453,101325,409
410,276103.65578853,101325,410
411,275306.87241509,101325,411
412,274515.04523054,101325,412
413,273728.13229968,101325,413
414,272946.09213978,101325,414
415,272168.8837148,101325,415
416,271396.46642954,101325,416
417,270628.80012401,101325,417
418,269865.84506783,101325,418
419,269107.56195469,101325,419
420,268353.91189692,101325,420
421,267604.85642016,101325,421
422,266860.35745806,101325,422
423,266120.3773471,101325,423
424,265384.87882147,101325,424
425,264653.82500798,101325,425
426,263927.17942117,101325,426
427,263204.90595832,101325,427
428,262486.96889471,101325,428
429,261773.33287878,101325,429
430,261063.9629275,101325,430
431,260358.82442172,101325,431
432,259657.88310163,101325,432
433,258961.10506225,101325,433
434,258268.45674904,101325,434
435,257579.90495351,101325,435
436,256895.41680894,101325,436
437,256214.95978614,101325,437
438,255538.50168926,101325,438
439,254866.01065171,101325,439
440,254197.45513207,101325,440
441,253532.80391008,101325,441
442,252872.02608276,101325,442
443,252215.09106046,101325,443
444,251561.96856305,101325,444
445,250912.62861616,101325,445
446,250267.04154742,101325,446
447,249625.17798283,101325,447
448,248987.0088431,101325,448
449,248352.50534012,101325,449
450,247721.63897342,101325,450
451,247094.38152669,101325,451
452,246470.70506439,101325,452
453,245850.58192833,101325,453
454,245233.98473439,101325,454
455,244620.88636922,101325,455
456,244011.25998701,101325,456
457,243405.07900628,101325,457
458,242802.31710676,101325,458
459,242202.94822627,101325,459
460,241606.94655768,101325,460
461,241014.28654586,101325,461
462,240424.94288474,101325,462
463,239838.89051435,101325,463
464,239256.10461792,101325,464
465,238676.56061904,101325,465
466,238100.23417886,101325,466
467,237527.10119324,101325,467
468,236957.13779011,101325,468
469,236390.32032668,101325,469
470,235826.62538681,101325,470
471,235266.02977839,101325,471
472,234708.5105307,101325,472
473,234154.04489191,101325,473
474,233602.6103265,101325,474
475,233054.18451279,101325,475
476,232508.74534049,101325,476
477,231966.27090824,101325,477
478,231426.73952126,101325,478
479,230890.12968895,101325,479
480,230356.42012258,101325,480
481,229825.58973299,101325,481
482,229297.61762832,101325,482
483,228772.48311174,101325,483
484,228250.16567929,101325,484
485,227730.64501766,101325,485
486,227213.90100208,101325,486
487,226699.91369413,101325,487
488,226188.66333971,101325,488
489,225680.13036694,101325,489
490,225174.29538411,101325,490
491,224671.13917771,101325,491
