time,inlet-p,outlet-p
28.1,237135.73400395,101325
28.2,236333.17298678,101325
28.3,235537.0125055,101325
28.4,234747.18257404,101325
28.5,233963.61419937,101325
28.6,233186.23936431,101325
28.7,232414.99101067,101325
28.8,231649.80302272,101325
28.9,230890.61021106,101325
29,230137.34829669,101325
29.1,229389.95389554,101325
29.2,228648.36450321,101325
29.3,227912.51848003,101325
29.4,227182.35503649,101325
29.5,226457.81421885,101325
29.6,225738.83689511,101325
29.7,225025.36474124,101325
29.8,224317.34022764,101325
29.9,223614.70660596,101325
30,222917.40789605,101325
