time,inlet-p,outlet-p
0,4293339,4293339
0.1,4293339,4235423
0.2,4292956.1007788,4177507
0.3,4291431.4199994,4119591
0.4,4287968.9766126,4061675
0.5,4281987.9730213,4003759
0.6,4273180.2123369,3945843
0.7,4261458.8221952,3887927
0.8,4246882.9352274,3830011
0.9,4229595.31386,3772095
1,4209780.0278945,3714179
1.1,4187636.5554238,3485962.5
1.2,4162573.2321601,3257746
1.3,4133227.9945845,3029529.5
1.4,4098221.1906029,2801313
1.5,4056717.4356188,2573096.5
1.6,4008538.5859178,2344880
1.7,3954022.9006363,2116663.5
1.8,3893831.4161799,1888447
1.9,3828791.2211786,1660230.5
2,3759792.5672367,1432014
2.1,3687730.247346,1347897.9
2.2,3613522.863286,1263781.8
2.3,3538121.1386129,1179665.7
2.4,3462435.0799588,1095549.6
2.5,3387241.1849163,1011433.5
2.6,3313135.7544759,927317.4
2.7,3240539.3314784,843201.3
2.8,3169729.3522141,759085.2
2.9,3100878.9242148,674969.1
3,3034091.6221787,590853
3.1,2969428.9734722,561895
3.2,2906916.8867289,532937
3.3,2846548.8658888,503979
3.4,2788296.1927686,475021
3.5,2732118.1226529,446063
3.6,2677967.4738355,417105
3.7,2625792.9130787,388147
3.8,2575540.2591403,359189
3.9,2527153.8972947,330231
4,2480578.4420206,301273
4.1,2435760.4823014,291620.3
4.2,2392645.5220193,281967.6
4.3,2351172.073534,272314.9
4.4,2311269.7672466,262662.2
4.5,2272862.1079036,253009.5
4.6,2235871.0480748,243356.8
4.7,2200220.819606,233704.1
4.8,2165840.2529983,224051.4
4.9,2132663.8106013,214398.7
5,2100631.7991448,204746
5.1,2069690.146683,198540.8
5.2,2039789.4472655,192335.6
5.3,2010883.3936723,186130.4
5.4,1982927.5239782,179925.2
5.5,1955878.8350473,173720
5.6,1929696.0511624,167514.8
5.7,1904340.0927598,161309.6
5.8,1879774.4486801,155104.4
5.9,1855965.3598015,148899.2
6,1832881.83512,142694
6.1,1810495.5556393,140625.5
6.2,1788780.2823441,138557
6.3,1767710.5696112,136488.5
6.4,1747260.4642001,134420
6.5,1727402.9446434,132351.5
6.6,1708110.1843085,130283
6.7,1689354.2576595,128214.5
6.8,1671107.8963625,126146
6.9,1653345.0803015,124077.5
7,1636041.4066935,122009
7.1,1619174.2634894,120630.1
7.2,1602722.9654079,119251.2
7.3,1586668.1136622,117872.3
7.4,1570991.7877495,116493.4
7.5,1555677.1695999,115114.5
7.6,1540708.4261223,113735.6
7.7,1526070.6718267,112356.7
7.8,1511749.9649658,110977.8
7.9,1497733.3026389,109598.9
8,1484008.5996231,108220
8.1,1470564.6490595,108220
8.2,1457391.0202421,108220
8.3,1444477.8283495,108220
8.4,1431815.4279756,108220
8.5,1419394.1779978,108220
8.6,1407204.3690231,108220
8.7,1395236.2958946,108220
8.8,1383480.4039776,108220
8.9,1371927.4436729,108220
9,1360568.5956055,108220
9.1,1349395.5537908,108220
9.2,1338400.5686783,108220
9.3,1327576.4580864,108220
9.4,1316916.5951889,108220
9.5,1306414.8816195,108220
9.6,1296065.7119704,108220
9.7,1285863.9342031,108220
9.8,1275804.8090391,108220
9.9,1265883.9702951,108220
10,1256097.3873417,108220
10.1,1246441.3303163,107530.5
10.2,1236912.3446944,106841
10.3,1227507.2515679,106151.5
10.4,1218223.1767383,105462
10.5,1209057.5836167,104772.5
10.6,1200008.2803801,104083
10.7,1191073.3916631,103393.5
10.8,1182251.3042253,102704
10.9,1173540.6023792,102014.5
11,1164940.0059718,101325
11.1,1156448.317989,101325
11.2,1148064.3808704,101325
11.3,1139787.0301292,101325
11.4,1131615.0370309,101325
11.5,1123547.0513445,101325
11.6,1115581.5645487,101325
11.7,1107716.9040138,101325
11.8,1099951.2542111,101325
11.9,1092282.6936654,101325
12,1084709.236583,101325
12.1,1077228.871676,101325
12.2,1069839.5944586,101325
12.3,1062539.4319562,101325
12.4,1055326.4602702,101325
12.5,1048198.8161011,101325
12.6,1041154.7034994,101325
12.7,1034192.3970294,101325
12.8,1027310.2423451,101325
12.9,1020506.6549778,101325
13,1013780.1179421,101325
13.1,1007129.1786138,101325
13.2,1000552.4452053,101325
13.3,994048.58306914,101325
13.4,987616.31098848,101325
13.5,981254.39755797,101325
13.6,974961.65772315,101325
