time,Re,inlet-p,outlet-p,time
0,0,4293339,4320918,0
0.1,0,4293339,4113385.7,0.1
0.2,12.826879763538,4290298.3420121,3905853.4,0.2
0.3,26.410467134325,4279817.00461,3698321.1,0.3
0.4,38.469015354272,4258683.5010707,3490788.8,0.4
0.5,48.920790829319,4225617.2428498,3283256.5,0.5
0.6,57.801445188787,4180829.252068,3075724.2,0.6
0.7,65.212763636752,4125367.7283133,2868191.9,0.7
0.8,71.283685291817,4060635.7528651,2660659.6,0.8
0.9,76.14717336905,3988114.3176291,2453127.3,0.9
1,79.928431889905,3909226.2566785,2245595,1
1.1,82.739795932313,3825279.751843,2110457.7,1.1
1.2,82.111998809749,3737824.5140669,1975320.4,1.2
1.3,81.178577682222,3648424.2042982,1840183.1,1.3
1.4,80.02718138511,3558359.8845006,1705045.8,1.4
1.5,78.715659035631,3468546.4851177,1569908.5,1.5
1.6,77.278270132845,3379591.5203002,1434771.2,1.6
1.7,75.733425736511,3291888.6858028,1299633.9,1.7
1.8,74.089750372305,3205696.6070197,1164496.6,1.8
1.9,72.350068626585,3121192.7780447,1029359.3,1.9
2,70.513819069474,3038507.1496171,894222,2
2.1,68.578461204817,2957742.0690442,843890.3,2.1
2.2,65.370977044434,2879061.5165746,793558.6,2.2
2.3,62.337939294121,2802682.7562506,743226.9,2.3
2.4,59.479704774698,2728807.6402971,692895.2,2.4
2.5,56.792918972354,2657571.9237306,642563.5,2.5
2.6,54.270387363674,2589032.4268701,592231.8,2.6
2.7,51.902072927548,2523178.2794979,541900.1,2.7
2.8,49.676307251453,2459950.1438899,491568.4,2.8
2.9,47.580793763171,2399258.427367,441236.7,2.9
3,45.603304011122,2340997.3703573,390905,3
3.1,43.732107207279,2285054.8454599,375736.5,3.1
3.2,41.738706427039,2231324.7699803,360568,3.2
3.3,39.87085643909,2179713.1890838,345399.5,3.3
3.4,38.119772723072,2130136.3239341,330231,3.4
3.5,36.477386846838,2082515.152046,315062.5,3.5
