time,Re,inlet-p,outlet-p,time
3.6,53.772126992543,2497200.4594576,299894,3.6
3.7,52.454228974296,2464505.7301575,284725.5,3.7
3.8,51.207869770868,2433126.2206112,269557,3.8
3.9,50.030766573721,2403059.3140798,254388.5,3.9
4,48.920567414783,2374297.6658218,239220,4
4.1,47.874915403588,2346830.7224242,232325.3,4.1
4.2,46.841888991676,2320728.5435804,225430.6,4.2
4.3,45.868979469552,2295803.0701867,218535.9,4.3
4.4,44.945240465863,2271851.016339,211641.2,4.4
4.5,44.064605225577,2248753.5256783,204746.5,4.5
4.6,43.223567731925,2226447.7118419,197851.8,4.6
4.7,42.419785055657,2204896.684354,190957.1,4.7
4.8,41.651444706333,2184075.0240707,184062.4,4.8
4.9,40.917010145687,2163962.8474324,177167.7,4.9
5,40.215117756853,2144543.421258,170273,5
5.1,39.54453134265,2125802.1429906,166136.1,5.1
5.2,38.890613737428,2107757.5057858,161999.2,5.2
5.3,38.265978549422,2090349.4654833,157862.3,5.3
5.4,37.666918601112,2073503.4606943,153725.4,5.4
5.5,37.091074867412,2057168.9487471,149588.5,5.5
5.6,36.536901650705,2041314.8462854,145451.6,5.6
5.7,36.003281625706,2025920.6384522,141314.7,5.7
5.8,35.489324119139,2010971.3053683,137177.8,5.8
5.9,34.994271666092,1996454.9263133,133040.9,5.9
6,34.517455784388,1982361.5460941,128904,6
6.1,34.058273982419,1968682.5926402,127525.1,6.1
6.2,33.604544065351,1955444.2166268,126146.2,6.2
6.3,33.167691153546,1942599.4661912,124767.3,6.3
6.4,32.744724793344,1930079.7935481,123388.4,6.4
6.5,32.333743429106,1917836.0470463,122009.5,6.5
6.6,31.933557669348,1905837.6865807,120630.6,6.6
6.7,31.543375724806,1894065.1233604,119251.7,6.7
6.8,31.162620950806,1882504.7633641,117872.8,6.8
6.9,30.790841081122,1871146.4730459,116493.9,6.9
7,30.427662811141,1859982.2976257,115115,7
7.1,30.072767218446,1849005.7639829,114425.5,7.1
7.2,29.723172182365,1838219.9512976,113736,7.2
7.3,29.38144112855,1827612.0002699,113046.5,7.3
7.4,29.04678042452,1817163.16712,112357,7.4
7.5,28.718639771099,1806859.0858697,111667.5,7.5
7.6,28.396639457161,1796690.1046934,110978,7.6
7.7,28.080501835973,1786649.5467573,110288.5,7.7
7.8,27.770008120715,1776732.4648897,109599,7.8
7.9,27.464975517696,1766934.962654,108909.5,7.9
8,27.165245159963,1757253.832106,108220,8
8.1,26.870675275382,1747686.3476881,108220,8.1
8.2,26.578574346992,1738238.5748946,108220,8.2
8.3,26.291531933959,1728901.7533601,108220,8.3
8.4,26.00892540177,1719660.2410319,108220,8.4
8.5,25.730330727344,1710501.7473511,108220,8.5
8.6,25.455469710837,1701418.2238582,108220,8.6
8.7,25.184153206213,1692404.392436,108220,8.7
8.8,24.916242929201,1683456.5869855,108220,8.8
8.9,24.651630793272,1674572.104585,108220,8.9
9,24.390228043238,1665748.859509,108220,9
9.1,24.131959224445,1656985.1897092,107530.5,9.1
9.2,23.879242453242,1648271.4950581,106841,9.2
9.3,23.62935260798,1639611.8749851,106151.5,9.3
9.4,23.382695310735,1631018.0528441,105462,9.4
9.5,23.13951620339,1622499.3518119,104772.5,9.5
9.6,22.899938496285,1614061.3602101,104083,9.6
9.7,22.664009977619,1605707.1605366,103393.5,9.7
9.8,22.431736724518,1597438.3993365,102704,9.8
9.9,22.203101631618,1589255.8992984,102014.5,9.9
10,21.978074012563,1581159.9817521,101325,10
10.1,21.756614728091,1573150.6407662,101325,10.1
10.2,21.536324453134,1565235.7197995,101325,10.2
10.3,21.319718070362,1557410.8838036,101325,10.3
10.4,21.106330268681,1549663.8536622,101325,10.4
10.5,20.895833292149,1541984.121289,101325,10.5
10.6,20.68801068071,1534364.6663681,101325,10.6
10.7,20.482718128856,1526800.9387285,101325,10.7
10.8,20.279852975422,1519289.8477266,101325,10.8
10.9,20.079336736868,1511829.1572546,101325,10.9
11,19.88110584796,1504417.1596955,101325,11
11.1,19.685106663785,1497052.4984266,101325,11.1
11.2,19.491292583838,1489734.0651207,101325,11.2
11.3,19.299622258502,1482460.9354243,101325,11.3
11.4,19.110058382599,1475232.3255293,101325,11.4
11.5,18.922566834356,1468047.5610687,101325,11.5
11.6,18.737116035195,1460906.0539136,101325,11.6
11.7,18.553676461086,1453807.2844065,101325,11.7
11.8,18.372220263518,1446750.787541,101325,11.8
11.9,18.192720972547,1439736.1421073,101325,11.9
12,18.015153262696,1432762.9621156,101325,12
12.1,17.839492767597,1425830.8899969,101325,12.1
12.2,17.66571593276,1418939.5911964,101325,12.2
12.3,17.49379989831,1412088.7498683,101325,12.3
12.4,17.323722405357,1405278.0654416,101325,12.4
12.5,17.155461721041,1398507.2498781,101325,12.5
12.6,16.988996578362,1391776.0254791,101325,12.6
12.7,16.824306127737,1385084.1231302,101325,12.7
12.8,16.66136989786,1378431.280895,101325,12.8
12.9,16.500167763957,1371817.242886,101325,12.9
13,16.340679921927,1365241.7583582,101325,13
13.1,16.182886867173,1358704.5809797,101325,13.1
13.2,16.026769377163,1352205.4682443,101325,13.2
13.3,15.872308496988,1345744.1809978,101325,13.3
13.4,15.719485527297,1339320.483055,101325,13.4
13.5,15.568282014148,1332934.1408901,101325,13.5
13.6,15.418679740394,1326584.9233847,101325,13.6
13.7,15.270660718298,1320272.6016247,101325,13.7
13.8,15.124207183139,1313996.9487328,101325,13.8
13.9,14.979301587619,1307757.7397332,101325,13.9
14,14.835926596914,1301554.7514401,101325,14
