time,Re,inlet-p,outlet-p,time
0,0,4293339,4320918,0
0.1,0,4293339,4113385.7,0.1
0.2,13.241795811114,4295812.3976053,3905853.4,0.2
0.3,27.796220040249,4298268.3332048,3698321.1,0.3
0.4,41.123718978163,4294169.849293,3490788.8,0.4
0.5,52.907374491961,4279208.4658019,3283256.5,0.5
0.6,63.070036736229,4252213.7925049,3075724.2,0.6
0.7,71.678066663268,4213860.9855084,2868191.9,0.7
0.8,78.859199366256,4165605.4463911,2660659.6,0.8
0.9,84.757959827675,4109126.0242639,2453127.3,0.9
1,89.5152030046,4046081.3184325,2245595,1
1.1,93.26000436289,3978019.3800137,2110457.7,1.1
1.2,93.403094704872,3905439.5642166,1975320.4,1.2
1.3,93.059236785683,3828661.268338,1840183.1,1.3
1.4,92.361036037933,3749596.41004,1705045.8,1.4
1.5,91.433587345028,3670091.2190304,1569908.5,1.5
1.6,90.356680681301,3591400.1341387,1434771.2,1.6
1.7,89.175838538801,3514312.9559695,1299633.9,1.7
1.8,87.916978682964,3439348.4714821,1164496.6,1.8
1.9,86.596168106188,3366887.4846114,1029359.3,1.9
2,85.22538448662,3297252.6242714,894222,2
2.1,83.816064552181,3230757.5056639,843890.3,2.1
2.2,81.056863077251,3167644.6883977,793558.6,2.2
2.3,78.431627250517,3106076.1051897,743226.9,2.3
2.4,75.893612514719,3045554.9887237,692895.2,2.4
2.5,73.456886271178,2986482.3556279,642563.5,2.5
2.6,71.14173499003,2929367.933166,592231.8,2.6
2.7,68.960777503351,2874587.8687891,541900.1,2.7
2.8,66.919068057096,2822378.4090457,491568.4,2.8
2.9,65.016830584217,2772879.9032275,441236.7,2.9
3,63.251839722399,2726177.8602587,390905,3
3.1,61.621060786731,2682332.6187048,375736.5,3.1
3.2,59.832465427734,2641637.2409578,360568,3.2
3.3,58.183166490777,2603263.6814745,345399.5,3.3
3.4,56.632227207508,2566541.4536943,330231,3.4
3.5,55.163824037844,2531209.2490859,315062.5,3.5
