time,inlet-p,outlet-p
0.58,3992549.7095397,3957426.2
0.59,3986800.2311643,3951634.6
0.6,3981050.8702391,3945843
0.61,3975301.6277692,3940051.4
0.62,3969552.5046629,3934259.8
0.63,3963803.5017521,3928468.2
0.64,3958054.6198084,3922676.6
0.65,3952305.8595551,3916885
0.66,3946557.2216784,3911093.4
0.67,3940808.7068347,3905301.8
0.68,3935060.3156574,3899510.2
0.69,3929312.0487623,3893718.6
0.7,3923563.9067515,3887927
0.71,3917815.8902166,3882135.4
0.72,3912067.999742,3876343.8
0.73,3906320.2359063,3870552.2
0.74,3900572.5992844,3864760.6
0.75,3894825.0904489,3858969
0.76,3889077.7099713,3853177.4
0.77,3883330.4584223,3847385.8
0.78,3877583.3363733,3841594.2
0.79,3871836.3443965,3835802.6
0.8,3866089.4830656,3830011
0.81,3860342.7529561,3824219.4
0.82,3854596.1546453,3818427.8
0.83,3848849.6887133,3812636.2
0.84,3843103.3557425,3806844.6
0.85,3837357.1563181,3801053
0.86,3831611.0910282,3795261.4
0.87,3825865.1604638,3789469.8
0.88,3820119.3652191,3783678.2
0.89,3814373.7058915,3777886.6
0.9,3808628.1830818,3772095
0.91,3802882.7973937,3766303.4
0.92,3797137.5494348,3760511.8
0.93,3791392.4398158,3754720.2
0.94,3785647.4691511,3748928.6
0.95,3779902.6380584,3743137
0.96,3774157.9471591,3737345.4
0.97,3768413.3970784,3731553.8
0.98,3762668.9884447,3725762.2
0.99,3756924.7218905,3719970.6
1,3751180.5980518,3714179
1.01,3745436.6175684,3691357.35
1.02,3738532.4866243,3668535.7
1.03,3729619.9736773,3645714.05
1.04,3718531.2737076,3622892.4
1.05,3705465.0392958,3600070.75
1.06,3690725.8001364,3577249.1
1.07,3674611.5663577,3554427.45
1.08,3657380.1256749,3531605.8
1.09,3639244.8866895,3508784.15
1.1,3620379.6299049,3485962.5
1.11,3600925.0147547,3463140.85
1.12,3580994.6755407,3440319.2
1.13,3560680.3926919,3417497.55
1.14,3540056.3307397,3394675.9
1.15,3519182.4667716,3371854.25
1.16,3498107.3506344,3349032.6
1.17,3476870.3235733,3326210.95
1.18,3455503.3010721,3303389.3
1.19,3434032.2059224,3280567.65
1.2,3412478.12079,3257746
1.21,3390858.2158256,3234924.35
1.22,3369186.4958048,3212102.7
1.23,3347474.4023997,3189281.05
1.24,3325731.3000912,3166459.4
1.25,3303964.8685468,3143637.75
1.26,3282181.4197581,3120816.1
1.27,3260386.1546027,3097994.45
1.28,3238583.370598,3075172.8
1.29,3216776.6302938,3052351.15
1.3,3194968.8978951,3029529.5
1.31,3173162.6502197,3006707.85
1.32,3151359.9669038,2983886.2
1.33,3129562.6038129,2961064.55
1.34,3107772.0528489,2938242.9
1.35,3085989.5907277,2915421.25
1.36,3064216.3188056,2892599.6
1.37,3042453.1956373,2869777.95
1.38,3020701.0636232,2846956.3
1.39,2998960.6708481,2824134.65
1.4,2977232.6890041,2801313
1.41,2955517.728121,2778491.35
1.42,2933816.3486938,2755669.7
1.43,2912129.0716833,2732848.05
1.44,2890456.3867801,2710026.4
1.45,2868798.7592485,2687204.75
1.46,2847156.6356081,2664383.1
1.47,2825530.448364,2641561.45
1.48,2803920.6199573,2618739.8
1.49,2782327.5660772,2595918.15
1.5,2760751.6984492,2573096.5
1.51,2739193.4271942,2550274.85
1.52,2717653.1628354,2527453.2
1.53,2696131.3180168,2504631.55
1.54,2674628.3089853,2481809.9
1.55,2653144.5568801,2458988.25
1.56,2631680.4888632,2436166.6
1.57,2610236.5391224,2413344.95
1.58,2588813.149769,2390523.3
1.59,2567410.7908628,2367701.65
1.6,2546029.9028457,2344880
1.61,2524670.9555525,2322058.35
1.62,2503334.4299597,2299236.7
1.63,2482020.8187825,2276415.05
1.64,2460730.6269287,2253593.4
1.65,2439464.3719234,2230771.75
1.66,2418222.584503,2207950.1
1.67,2397005.8091313,2185128.45
1.68,2375814.6045122,2162306.8
1.69,2354649.54413,2139485.15
1.7,2333511.2168043,2116663.5
1.71,2312400.2272515,2093841.85
1.72,2291317.1966526,2071020.2
1.73,2270262.7632301,2048198.55
1.74,2249237.5828348,2025376.9
1.75,2228242.3295461,2002555.25
1.76,2207277.6962859,1979733.6
1.77,2186344.3954483,1956911.95
1.78,2165443.1595462,1934090.3
1.79,2144574.7418757,1911268.65
1.8,2123739.9172,1888447
1.81,2102939.482453,1865625.35
1.82,2082174.257464,1842803.7
1.83,2061445.0857049,1819982.05
1.84,2040752.8350594,1797160.4
1.85,2020098.398617,1774338.75
1.86,1999482.6954901,1751517.1
1.87,1978906.6716581,1728695.45
1.88,1958371.300836,1705873.8
1.89,1937877.5853708,1683052.15
1.9,1917426.5571653,1660230.5
1.91,1897019.2786298,1637408.85
1.92,1876656.843663,1614587.2
1.93,1856340.3786622,1591765.55
1.94,1836071.0435639,1568943.9
1.95,1815850.0329146,1546122.25
1.96,1795678.5769735,1523300.6
1.97,1775557.9428465,1500478.95
1.98,1755489.4356518,1477657.3
1.99,1735474.399719,1454835.65
2,1715514.2198202,1432014
2.01,1695610.3224343,1423602.39
2.02,1675888.0235837,1415190.78
2.03,1656572.901701,1406779.17
2.04,1637871.8490325,1398367.56
2.05,1619909.7647674,1389955.95
2.06,1602732.1838247,1381544.34
2.07,1586331.2659065,1373132.73
2.08,1570669.8498764,1364721.12
2.09,1555697.4148498,1356309.51
2.1,1541359.2147423,1347897.9
2.11,1527601.0472122,1339486.29
2.12,1514371.5337972,1331074.68
2.13,1501623.0648443,1322663.07
2.14,1489312.0579657,1314251.46
2.15,1477398.8792183,1305839.85
2.16,1465847.6102245,1297428.24
2.17,1454625.7553907,1289016.63
2.18,1443703.9363969,1280605.02
2.19,1433055.5966211,1272193.41
2.2,1422656.7254971,1263781.8
2.21,1412485.6063779,1255370.19
2.22,1402522.5882828,1246958.58
2.23,1392749.8804145,1238546.97
2.24,1383151.3676946,1230135.36
2.25,1373712.4453785,1221723.75
2.26,1364419.8708286,1213312.14
2.27,1355261.6306423,1204900.53
2.28,1346226.821491,1196488.92
2.29,1337305.5431869,1188077.31
2.3,1328488.802657,1179665.7
2.31,1319768.4276473,1171254.09
2.32,1311136.9891134,1162842.48
2.33,1302587.7313727,1154430.87
2.34,1294114.5091951,1146019.26
2.35,1285711.7311065,1137607.65
2.36,1277374.3082531,1129196.04
2.37,1269097.6082552,1120784.43
2.38,1260877.4135349,1112372.82
2.39,1252709.8836621,1103961.21
2.4,1244591.521312,1095549.6
2.41,1236519.1414697,1087137.99
2.42,1228489.8435578,1078726.38
2.43,1220500.9861959,1070314.77
2.44,1212550.1643317,1061903.16
2.45,1204635.1885116,1053491.55
2.46,1196754.066081,1045079.94
2.47,1188904.9841268,1036668.33
2.48,1181086.2939944,1028256.72
2.49,1173296.4972271,1019845.11
2.5,1165534.2327927,1011433.5
2.51,1157798.2654737,1003021.89
2.52,1150087.4753119,994610.28000001
2.53,1142400.8480081,986198.67000001
2.54,1134737.4661862,977787.06000001
2.55,1127096.5014425,969375.45000001
2.56,1119477.2071059,960963.84000001
2.57,1111878.9116441,952552.23000001
2.58,1104301.0126568,944140.62000001
2.59,1096742.9713998,935729.01000001
2.6,1089204.3077949,927317.40000001
2.61,1081684.5958784,918905.79000001
2.62,1074183.4596509,910494.18000001
2.63,1066700.56929,902082.57000001
2.64,1059235.6376955,893670.96000001
2.65,1051788.4173362,885259.35000001
2.66,1044358.6973718,876847.74000001
2.67,1036946.3010247,868436.13000001
2.68,1029551.0831818,860024.52000001
2.69,1022172.9282037,851612.91000001
2.7,1014811.7479247,843201.30000001
2.71,1007467.4798262,834789.69000001
2.72,1000140.0853691,826378.08000001
2.73,992829.5484708,817966.47000001
2.74,985535.87411528,809554.86000001
2.75,978259.08708368,801143.25000001
2.76,970999.23079614,792731.64000001
2.77,963756.36625495,784320.03000001
2.78,956530.57108054,775908.42000001
2.79,949321.93863261,767496.81000001
2.8,942130.577209,759085.20000001
2.81,934956.60931615,750673.59000001
2.82,927800.17100494,742261.98000001
2.83,920661.41126656,733850.37000001
2.84,913540.4914835,725438.76000001
2.85,906437.58493117,717027.15000001
2.86,899352.87632581,708615.54000001
2.87,892286.56141514,700203.93000001
2.88,885238.84660816,691792.32000001
2.89,878209.94864088,683380.71000001
2.9,871200.09427525,674969.10000001
2.91,864209.52002836,666557.49000002
2.92,857238.47192972,658145.88000002
2.93,850287.20530423,649734.27000002
2.94,843355.9845788,641322.66000002
2.95,836445.08311076,632911.05000002
2.96,829554.7830363,624499.44000002
2.97,822685.43692739,616087.83000002
2.98,815837.28187169,607676.22000002
2.99,809010.62546683,599264.61000002
3,802205.78354524,590853.00000002
3.01,795423.08015138,587957.20000001
3.02,788664.66628139,585061.40000001
3.03,781938.61060704,582165.60000001
3.04,775260.75076325,579269.80000001
3.05,768651.91315428,576374.00000001
3.06,762133.2380812,573478.20000001
3.07,755722.67631271,570582.40000001
3.08,749433.5021837,567686.60000001
3.09,743274.30064247,564790.80000001
3.1,737249.66708832,561895.00000001
3.11,731361.10206209,558999.20000001
3.12,725607.84560899,556103.40000001
3.13,719987.56119928,553207.60000001
3.14,714496.85967702,550311.80000001
3.15,709131.68492523,547416.00000001
3.16,703887.5904354,544520.20000001
3.17,698759.93386852,541624.40000001
3.18,693744.01166451,538728.60000001
3.19,688835.15056841,535832.80000001
3.2,684028.76854049,532937.00000001
3.21,679320.4140853,530041.20000001
3.22,674705.79047143,527145.40000001
3.23,670180.76944457,524249.60000001
3.24,665741.39769233,521353.80000001
3.25,661383.89836084,518458.00000001
3.26,657104.66924211,515562.20000001
3.27,652900.27876942,512666.40000001
3.28,648767.4606168,509770.60000001
3.29,644703.10745791,506874.80000001
3.3,640704.26426934,503979.00000001
3.31,636768.12144335,501083.20000001
3.32,632892.00789005,498187.40000001
3.33,629073.38424959,495291.60000001
3.34,625309.83629274,492395.80000001
3.35,621599.06855889,489500.00000001
3.36,617938.89825993,486604.20000001
3.37,614327.24946442,483708.40000001
3.38,610762.14756634,480812.60000001
3.39,607241.71403653,477916.80000001
3.4,603764.16145034,475021.00000001
3.41,600327.78878215,472125.20000001
3.42,596930.97695595,469229.40000001
3.43,593572.18464018,466333.60000001
3.44,590249.94427433,463437.80000001
3.45,586962.85831538,460542.00000001
3.46,583709.59569175,457646.20000001
3.47,580488.8884532,454750.40000001
3.48,577299.5286054,451854.60000001
3.49,574140.36511848,448958.80000001
3.5,571010.30109943,446063.00000001
3.51,567908.29111871,443167.20000001
3.52,564833.33868199,440271.40000001
3.53,561784.49383864,437375.60000001
3.54,558760.85091874,434479.80000001
3.55,555761.54639131,431584.00000001
3.56,552785.7568366,428688.20000001
3.57,549832.69702584,425792.40000001
3.58,546901.61810222,422896.60000001
3.59,543991.80585739,420000.80000001
3.6,541102.57909788,417105.00000001
3.61,538233.28809645,414209.20000001
3.62,535383.31312348,411313.40000001
3.63,532552.06305397,408417.60000001
3.64,529738.9740459,405521.80000001
3.65,526943.50828589,402626.00000001
3.66,524165.15279862,399730.20000001
3.67,521403.41831635,396834.40000001
3.68,518657.83820529,393938.60000001
3.69,515927.96744578,391042.80000001
3.7,513213.38166327,388147.00000001
3.71,510513.67620743,385251.20000001
3.72,507828.46527686,382355.40000001
3.73,505157.38108679,379459.60000001
3.74,502500.0730777,376563.80000001
3.75,499856.20716256,373668.00000001
3.76,497225.46501071,370772.20000001
3.77,494607.54336646,367876.40000001
3.78,492002.15340058,364980.60000001
3.79,489409.02009303,362084.80000001
3.8,486827.88164526,359189.00000001
3.81,484258.48892061,356293.20000001
3.82,481700.60491127,353397.40000001
3.83,479154.00423066,350501.60000001
3.84,476618.4726297,347605.80000001
3.85,474093.80653588,344710.00000001
3.86,471579.81261406,341814.20000001
3.87,469076.30734774,338918.40000001
3.88,466583.11663988,336022.60000001
3.89,464100.07543236,333126.80000001
3.9,461627.02734299,330231.00000001
3.91,459163.82431938,327335.20000001
3.92,456710.3263087,324439.40000001
3.93,454266.40094266,321543.60000001
3.94,451831.92323693,318647.80000001
3.95,449406.77530424,315752.00000001
3.96,446990.84608066,312856.20000001
3.97,444584.0310642,309960.40000001
3.98,442186.23206534,307064.60000001
3.99,439797.35696883,304168.80000001
4,437417.31950621,301273.00000001
4.01,435046.03903859,300307.73
4.02,432683.65105171,299342.46
4.03,430329.89776338,298377.19
4.04,427984.94473908,297411.92
4.05,425649.44968861,296446.65
4.06,423324.73034559,295481.38
4.07,421012.70089709,294516.11
4.08,418715.64547909,293550.84
4.09,416435.95462952,292585.57
4.1,414175.90943553,291620.3
4.11,411937.54177543,290655.03
4.12,409722.56442518,289689.76
4.13,407532.35221689,288724.49
4.14,405367.95518104,287759.22
4.15,403230.12888997,286793.95
4.16,401119.37204551,285828.68
4.17,399035.96525288,284863.41
4.18,396980.00764907,283898.14
4.19,394951.44979764,282932.87
4.2,392950.1223028,281967.6
4.21,390975.76017476,281002.33
4.22,389028.02327139,280037.06
4.23,387106.51326479,279071.79
4.24,385210.78761059,278106.52
4.25,383340.37097697,277141.25
4.26,381494.7645463,276175.98
4.27,379673.45355026,275210.71
4.28,377875.91334673,274245.44
4.29,376101.61429835,273280.17
4.3,374350.02566924,272314.9
4.31,372620.61871959,271349.63
4.32,370912.86914601,270384.36
4.33,369226.25898919,269419.09
4.34,367560.27810861,268453.82
4.35,365914.42530584,267488.55
4.36,364288.20916301,266523.28
4.37,362681.14865104,265558.01
4.38,361092.77355191,264592.74
4.39,359522.62473135,263627.47
4.4,357970.25429148,262662.2
4.41,356435.22562744,261696.93
4.42,354917.11340783,260731.66
4.4299999999999,353415.50349474,259766.39
4.4399999999999,351929.99281665,258801.12
4.4499999999999,350460.18920452,257835.85
4.4599999999999,349005.71120001,256870.58
4.4699999999999,347566.1878425,255905.31
4.4799999999999,346141.25844081,254940.04
4.4899999999999,344730.57233407,253974.77
4.4999999999999,343333.78864557,253009.5
4.5099999999999,341950.57603234,252044.23000001
4.5199999999999,340580.61243312,251078.96000001
4.5299999999999,339223.58481637,250113.69000001
4.5399999999999,337879.18892998,249148.42000001
4.5499999999999,336547.1290538,248183.15000001
4.5599999999999,335227.11775589,247217.88000001
4.5699999999999,333918.87565325,246252.61000001
4.5799999999999,332622.13117749,245287.34000001
4.5899999999999,331336.62034588,244322.07000001
4.5999999999999,330062.08653805,243356.80000001
4.6099999999999,328798.28027843,242391.53000001
4.6199999999999,327544.95902472,241426.26000001
4.6299999999999,326301.88696221,240460.99000001
4.6399999999999,325068.83480415,239495.72000001
4.6499999999999,323845.57959796,238530.45000001
4.6599999999999,322631.90453737,237565.18000001
4.6699999999999,321427.59878024,236599.91000001
4.6799999999999,320232.45727209,235634.64000001
4.6899999999999,319046.28057509,234669.37000001
4.6999999999999,317868.87470249,233704.10000001
4.7099999999999,316700.05095826,232738.83000001
4.7199999999999,315539.62578183,231773.56000001
4.7299999999999,314387.42059785,230808.29000001
4.7399999999999,313243.26167065,229843.02000001
4.7499999999999,312106.97996341,228877.75000001
4.7599999999999,310978.4110019,227912.48000001
4.7699999999999,309857.39474244,226947.21000001
4.7799999999999,308743.77544425,225981.94000001
4.7899999999999,307637.40154572,225016.67000001
4.7999999999999,306538.12554479,224051.40000001
4.8099999999999,305445.80388297,223086.13000001
4.8199999999999,304360.2968332,222120.86000001
4.8299999999999,303281.46839119,221155.59000001
4.8399999999999,302209.18617018,220190.32000001
4.8499999999999,301143.32129909,219225.05000001
4.8599999999999,300083.74832381,218259.78000001
4.8699999999999,299030.34511162,217294.51000001
4.8799999999999,297982.9927586,216329.24000001
4.8899999999999,296941.57549993,215363.97000001
4.8999999999999,295905.98062294,214398.70000001
4.9099999999999,294876.09838292,213433.43000001
4.9199999999999,293851.8219215,212468.16000001
4.9299999999999,292833.04718751,211502.89000001
4.9399999999999,291819.67286032,210537.62000001
4.9499999999999,290811.60027552,209572.35000001
4.9599999999999,289808.73335283,208607.08000001
4.9699999999999,288810.97852624,207641.81000001
4.9799999999999,287818.24467626,206676.54000001
4.9899999999999,286830.44306419,205711.27000001
4.9999999999999,285847.48726839,204746.00000001
5.0099999999999,284869.29312249,204125.48
5.0199999999999,283895.77876733,203504.96
5.0299999999999,282926.8635522,202884.44
5.0399999999999,281962.4652,202263.92
5.0499999999999,281002.50369053,201643.4
5.0599999999999,280046.91703355,201022.88
5.0699999999999,279095.68093375,200402.36
5.0799999999999,278148.82116648,199781.84
5.0899999999999,277206.41416672,199161.32
5.0999999999999,276268.57808927,198540.8
5.1099999999999,275335.45913907,197920.28
5.1199999999999,274407.21734793,197299.76
5.1299999999999,273484.01429266,196679.24
5.1399999999999,272566.00374869,196058.72
5.1499999999999,271653.32532084,195438.2
5.1599999999999,270746.10062798,194817.68
5.1699999999999,269844.43146985,194197.16
5.1799999999999,268948.39942287,193576.64
5.1899999999999,268058.06640039,192956.12
5.1999999999999,267173.47581721,192335.6
5.2099999999999,266294.65409504,191715.08
5.2199999999999,265421.6123243,191094.56
5.2299999999999,264554.34795847,190474.04
5.2399999999999,263692.8464617,189853.52
5.2499999999999,262837.08286219,189233
5.2599999999999,261987.02318549,188612.48
5.2699999999999,261142.62575668,187991.96
5.2799999999999,260303.84236976,187371.44
5.2899999999999,259470.61932852,186750.92
5.2999999999999,258642.89836669,186130.4
5.3099999999999,257820.61745679,185509.88
5.3199999999999,257003.71151803,184889.36
5.3299999999999,256192.11303346,184268.84
5.3399999999999,255385.75258623,183648.32
5.3499999999999,254584.5593242,183027.8
5.3599999999999,253788.46136141,182407.28
5.3699999999999,252997.38612401,181786.76
5.3799999999999,252211.26064762,181166.24
5.3899999999999,251430.01183212,180545.72
5.3999999999999,250653.56665947,179925.2
5.4099999999999,249881.85237915,179304.68
5.4199999999999,249114.79666562,178684.16
5.4299999999999,248352.32775128,178063.64
5.4399999999999,247594.3745383,177443.12
5.4499999999999,246840.86669211,176822.6
5.4599999999999,246091.73471887,176202.08
5.4699999999999,245346.9100293,175581.56
5.4799999999999,244606.3249905,174961.04
5.4899999999999,243869.91296747,174340.52
5.4999999999999,243137.60835583,173720
5.5099999999999,242409.34660674,173099.48
5.5199999999999,241685.06424537,172478.96
5.5299999999999,240964.69888358,171858.44
5.5399999999999,240248.18922781,171237.92
5.5499999999999,239535.47508274,170617.4
5.5599999999999,238826.49735146,169996.88
5.5699999999999,238121.19803252,169376.36
5.5799999999999,237419.52021449,168755.84
5.5899999999999,236721.40806827,168135.32
5.5999999999999,236026.80683759,167514.8
5.6099999999999,235335.66282799,166894.28
5.6199999999999,234647.9233945,166273.76
5.6299999999999,233963.53692829,165653.24
5.6399999999999,233282.4528424,165032.72
5.6499999999999,232604.62155688,164412.2
5.6599999999999,231929.99448328,163791.68
5.6699999999999,231258.52400879,163171.16
5.6799999999999,230590.16348004,162550.64
5.6899999999999,229924.86718669,161930.12
5.6999999999999,229262.59034485,161309.6
5.7099999999999,228603.2890805,160689.08
5.7199999999999,227946.92041279,160068.56
5.7299999999999,227293.4422375,159448.04
5.7399999999999,226642.81331049,158827.52
5.7499999999999,225994.99323129,158207
5.7599999999999,225349.94242688,157586.48
5.7699999999999,224707.62213555,156965.96
5.7799999999999,224067.99439109,156345.44
5.7899999999999,223431.02200703,155724.92
5.7999999999999,222796.66856125,155104.4
5.8099999999999,222164.89838074,154483.88
5.8199999999999,221535.67652663,153863.36
5.8299999999999,220908.96877951,153242.84000001
5.8399999999999,220284.74162492,152622.32
5.8499999999999,219662.96223921,152001.8
5.8599999999999,219043.59847559,151381.28000001
5.8699999999999,218426.61885045,150760.76000001
5.8799999999999,217811.99253002,150140.24000001
5.8899999999999,217199.6893172,149519.72000001
5.8999999999999,216589.6796387,148899.20000001
5.9099999999999,215981.93453246,148278.68000001
5.9199999999999,215376.42563527,147658.16000001
5.9299999999999,214773.12517074,147037.64000001
5.9399999999999,214172.00593742,146417.12000001
5.9499999999999,213573.04129727,145796.60000001
5.9599999999999,212976.20516429,145176.08000001
5.9699999999999,212381.47199342,144555.56000001
5.9799999999999,211788.81676974,143935.04000001
5.9899999999999,211198.21499783,143314.52000001
5.9999999999999,210609.64269136,142694.00000001
6.0099999999999,210023.07636295,142487.15
6.0199999999999,209439.01924216,142280.3
6.0299999999999,208856.91973173,142073.45
6.0399999999999,208276.75628578,141866.6
6.0499999999999,207698.50397385,141659.75
6.0599999999999,207122.1323413,141452.9
6.0699999999999,206547.60947583,141246.05
6.0799999999999,205974.91141637,141039.2
6.0899999999999,205404.03238653,140832.35
6.0999999999999,204834.99190507,140625.5
6.1099999999999,204267.83725495,140418.65
6.1199999999999,203702.64180428,140211.8
6.1299999999999,203139.5005768,140004.95
6.1399999999999,202578.52452668,139798.1
6.1499999999999,202019.83463295,139591.25
6.1599999999999,201463.55650957,139384.4
6.1699999999999,200909.81587617,139177.55
6.1799999999999,200358.73499287,138970.7
6.1899999999999,199810.43001865,138763.85
6.1999999999999,199265.00918009,138557
6.2099999999999,198722.57161113,138350.15
6.2199999999999,198183.20672494,138143.3
6.2299999999999,197646.99399217,137936.45
6.2399999999999,197114.0030192,137729.6
6.2499999999999,196584.2938397,137522.75
6.2599999999999,196057.91735078,137315.9
6.2699999999999,195534.91584116,137109.05
6.2799999999999,195015.32357133,136902.2
6.2899999999999,194499.16737661,136695.35
6.2999999999999,193986.46727178,136488.5
6.3099999999999,193477.23704261,136281.65
6.3199999999999,192971.4848143,136074.8
6.3299999999999,192469.21359039,135867.95
6.3399999999999,191970.42175856,135661.1
6.3499999999999,191475.10356139,135454.25
6.3599999999999,190983.24953187,135247.4
6.3699999999999,190494.84689408,135040.55
6.3799999999999,190009.8799304,134833.7
6.3899999999999,189528.3303167,134626.85
6.3999999999999,189050.17742766,134420
6.4099999999999,188575.39861396,134213.15
6.4199999999999,188103.9694536,134006.3
6.4299999999999,187635.86397924,133799.45
6.4399999999999,187171.05488357,133592.6
6.4499999999999,186709.51370457,133385.75
6.4599999999999,186251.21099247,133178.9
6.4699999999999,185796.11645992,132972.05
6.4799999999999,185344.19911708,132765.2
6.4899999999999,184895.42739283,132558.35
6.4999999999999,184449.76924361,132351.5
6.5099999999999,184007.19225087,132144.65
6.5199999999999,183567.66370839,131937.8
6.5299999999999,183131.15070031,131730.95
6.5399999999999,182697.62017085,131524.1
6.5499999999999,182267.03898651,131317.25
6.5599999999999,181839.37399149,131110.4
6.5699999999999,181414.59205696,130903.55
6.5799999999999,180992.66012484,130696.7
6.5899999999999,180573.54524664,130489.85
6.5999999999999,180157.21461775,130283
6.6099999999999,179743.63560776,130076.15
6.6199999999999,179332.77578714,129869.3
6.6299999999999,178924.60295063,129662.45
6.6399999999999,178519.08513773,129455.6
6.6499999999999,178116.1906505,129248.75
6.6599999999999,177715.88806904,129041.9
6.6699999999999,177318.14626479,128835.05
6.6799999999999,176922.93441196,128628.2
6.6899999999999,176530.22199717,128421.35
6.6999999999999,176139.97882759,128214.5
6.7099999999999,175752.17503774,128007.65
6.7199999999999,175366.78109493,127800.8
6.7299999999999,174983.7678037,127593.95
6.7399999999999,174603.1063092,127387.1
6.7499999999999,174224.76809971,127180.25
6.7599999999999,173848.72500834,126973.4
6.7699999999999,173474.94921406,126766.55
6.7799999999999,173103.41324205,126559.7
6.7899999999999,172734.08996351,126352.85
6.7999999999999,172366.952595,126146
6.8099999999999,172001.97469727,125939.15
6.8199999999999,171639.13017377,125732.3
6.8299999999999,171278.39326873,125525.45
6.8399999999999,170919.73856505,125318.6
6.8499999999999,170563.14098181,125111.75
6.8599999999999,170208.5757716,124904.9
6.8699999999999,169856.01851764,124698.05
6.8799999999999,169505.44513075,124491.2
6.8899999999999,169156.83184609,124284.35
6.8999999999999,168810.15521987,124077.5
6.9099999999999,168465.39212585,123870.65
6.9199999999999,168122.51975185,123663.8
6.9299999999999,167781.51559608,123456.95
6.9399999999999,167442.35746352,123250.1
6.9499999999999,167105.02346211,123043.25
6.9599999999999,166769.49199904,122836.4
6.9699999999999,166435.74177695,122629.55
6.9799999999999,166103.75179008,122422.7
6.9899999999999,165773.50132047,122215.85
6.9999999999999,165444.96993412,122009
7.0099999999999,165118.1374772,121871.11
7.0199999999999,164792.98406438,121733.22
7.0299999999999,164469.49012329,121595.33
7.0399999999999,164147.63650468,121457.44
7.0499999999999,163827.4043159,121319.55
7.0599999999999,163508.77440521,121181.66
7.0699999999999,163191.72698335,121043.77
7.0799999999999,162876.24183675,120905.88
7.0899999999999,162562.29913004,120767.99
7.0999999999999,162249.88046343,120630.1
7.1099999999999,161938.96981878,120492.21
7.1199999999999,161629.55417333,120354.32
7.1299999999999,161321.62372496,120216.43
7.1399999999999,161015.17178257,120078.54
7.1499999999999,160710.19442125,119940.65
7.1599999999999,160406.69000439,119802.76
7.1699999999999,160104.6586562,119664.87
7.1799999999999,159804.10174362,119526.98
7.1899999999999,159505.02140368,119389.09
7.1999999999999,159207.42013487,119251.2
7.2099999999999,158911.30045884,119113.31
7.2199999999999,158616.66465094,118975.42
7.2299999999999,158323.51453363,118837.53
7.2399999999999,158031.85132508,118699.64
7.2499999999999,157741.67553399,118561.75
7.2599999999999,157452.98689285,118423.86
7.2699999999999,157165.78432165,118285.97
7.2799999999999,156880.06591586,118148.08
7.2899999999999,156595.8289528,118010.19
7.2999999999999,156313.06991192,117872.3
7.3099999999999,156031.7845052,117734.41
7.3199999999999,155751.96771454,117596.52
7.3299999999999,155473.6138338,117458.63
7.3399999999999,155196.7165136,117320.74
7.3499999999999,154921.26880738,117182.85
7.3599999999999,154647.26321766,117044.96
7.3699999999999,154374.69174163,116907.07
7.3799999999999,154103.54591558,116769.18
7.3899999999999,153833.81685753,116631.29
7.3999999999999,153565.49530804,116493.4
7.4099999999999,153298.57166881,116355.51
7.4199999999999,153033.03603909,116217.62
7.4299999999999,152768.87824982,116079.73
7.4399999999999,152506.08789549,115941.84
