time,inlet-p,outlet-p
0,4293339,4293339
0.1,4293339,4235423
0.2,4255213.3951098,4177507
0.3,4203212.3954909,4119591
0.4,4147226.6309603,4061675
0.5,4090139.2238399,4003759
0.6,4032752.3525239,3945843
0.7,3975289.5920103,3887927
0.8,3917814.0480973,3830011
0.9,3860343.9877636,3772095
1,3802885.0462913,3714179
1.1,3745439.2832518,3485962.5
1.2,3584570.3988373,3257746
1.3,3383529.4726751,3029529.5
1.4,3170559.2684348,2801313
1.5,2954779.6891105,2573096.5
1.6,2739209.7845451,2344880
1.7,2525064.3532546,2116663.5
1.8,2313073.0881171,1888447
1.9,2103914.2207801,1660230.5
2,1898392.5265007,1432014
2.1,1697554.5334169,1347897.9
2.2,1546601.9873703,1263781.8
2.3,1430194.3844037,1179665.7
2.4,1332672.3328219,1095549.6
2.5,1245326.726742,1011433.5
2.6,1163774.5029229,927317.4
2.7,1085861.9801373,843201.3
2.8,1010568.7964384,759085.2
2.9,937469.34311135,674969.1
3,866469.47208776,590853
3.1,797678.29468197,561895
3.2,738099.73440966,532937
3.3,688108.0076472,503979
3.4,645553.56008651,475021
3.5,608339.76714885,446063
3.6,574932.35520147,417105
3.7,544286.77082354,388147
3.8,515705.36505059,359189
3.9,488725.60249834,330231
4,463044.04323099,301273
4.1,438466.2343645,291620.3
4.2,415788.70953837,281967.6
4.3,395426.20160034,272314.9
4.4,377274.95270112,262662.2
4.5,361019.22760583,253009.5
4.6,346322.13865435,243356.8
4.7,332891.48495678,233704.1
4.8,320490.80194302,224051.4
4.9,308933.32646866,214398.7
5,298072.66259928,204746
5.1,287794.22272027,198540.8
5.2,278086.95972209,192335.6
5.3,268960.9173387,186130.4
5.4,260394.13825924,179925.2
5.5,252337.41479553,173720
5.6,244731.83786346,167514.8
5.7,237520.11504024,161309.6
5.8,230651.27050811,155104.4
5.9,224081.76721792,148899.2
6,217775.13831383,142694
6.1,211701.13457778,140625.5
6.2,205876.89438756,138557
6.3,200343.49498723,136488.5
6.4,195129.43654933,134420
6.5,190238.7622487,132351.5
6.6,185657.3441604,130283
6.7,181361.80513541,128214.5
6.8,177325.7085021,126146
6.9,173522.89101728,124077.5
7,169928.97379855,122009
7.1,166521.90133994,120630.1
7.2,163286.21829846,119251.2
7.3,160212.608392,117872.3
7.4,157293.5955861,116493.4
7.5,154520.7516072,115114.5
7.6,151884.29551076,113735.6
7.7,149373.72962852,112356.7
7.8,146978.54096805,110977.8
7.9,144688.66924768,109598.9
8,142494.74832842,108220
8.1,140388.19690793,108220
8.2,138368.55070096,108220
8.3,136439.2585815,108220
8.4,134624.93614014,108220
8.5,132912.858126,108220
8.6,131304.73112835,108220
8.7,129798.96085871,108220
8.8,128391.75343076,108220
8.9,127078.09201378,108220
9,125852.41884116,108220
9.1,124709.05804908,108220
9.2,123642.45742282,108220
9.3,122647.31581532,108220
9.4,121718.64233155,108220
9.5,120851.77635969,108220
9.6,120042.38597537,108220
9.7,119286.45500109,108220
9.8,118580.26463516,108220
9.9,117920.372986,108220
10,117303.59434507,108220
10.1,116726.97916418,107530.5
10.2,116180.20925721,106841
10.3,115661.24659772,106151.5
10.4,115160.37479916,105462
10.5,114668.82109299,104772.5
10.6,114179.98051957,104083
10.7,113689.46450531,103393.5
10.8,113194.631347,102704
10.9,112694.04961653,102014.5
11,112187.06655207,101325
11.1,111673.50631901,101325
11.2,111160.37822759,101325
11.3,110647.60315749,101325
11.4,110141.82778638,101325
11.5,109649.32721278,101325
11.6,109174.81458651,101325
11.7,108721.24080214,101325
11.8,108290.09512071,101325
11.9,107881.82211296,101325
12,107496.18425458,101325
12.1,107132.52857983,101325
12.2,106789.96712467,101325
12.3,106467.49330093,101325
12.4,106164.05454077,101325
12.5,105878.59639121,101325
12.6,105610.08843856,101325
12.7,105357.53885703,101325
12.8,105120.00192521,101325
12.9,104896.58125038,101325
13,104705.55274875,101325
13.1,104524.82881558,101325
13.2,104353.8465659,101325
13.3,104192.0739581,101325
13.4,104039.00827898,101325
13.5,103894.17463257,101325
13.6,103757.12445851,101325
13.7,103627.43409557,101325
13.8,103504.70340065,101325
13.9,103388.55442915,101325
14,103278.63018029,101325
14.1,103174.59340834,101325
14.2,103076.12549913,101325
14.3,102982.9254102,101325
