time,Re,inlet-p,outlet-p
0,0,6974643,7002980
1,0,6974643,3555600
2,6.0086590097324,6759032.7569817,1376856
3,7.1205253830858,6383299.210099,618432
4,6.5440097331869,5975475.8249424,308168
5,5.8945000697655,5611766.1318626,204746
6,5.3438022453062,5313234.6388712,142694
7,4.9254936226186,5076599.0471659,115115
8,4.5993183615877,4889896.7252423,108220
9,4.3335700821151,4738948.2675444,108220
10,4.1083799725667,4611349.2181695,101325
11,3.9170941734604,4499322.0436593,101325
12,3.7433102729786,4397747.7171893,101325
13,3.5838519795333,4303204.1255333,101325
14,3.4351540275881,4213544.7104144,101325
15,3.2950278440009,4127492.3865523,101325
16,3.1621316326873,4044300.389692,101325
17,3.0356142179331,3963530.0704624,101325
18,2.9148999841603,3884915.9905191,101325
19,2.7995691926045,3808289.7829924,101325
20,2.6892922213612,3733537.7066613,101325
21,2.5837935173128,3660577.084528,101325
22,2.4828317050211,3589343.1927696,101325
23,2.3861884710105,3519781.9232483,101325
24,2.2936622348598,3451845.6464869,101325
25,2.205064450201,3385490.8587777,101325
26,2.1202173638464,3320676.8305211,101325
27,2.0389525923839,3257364.8204659,101325
28,1.9611101634075,3195517.6121757,101325
29,1.8865378255434,3135099.2353677,101325
30,1.8150905176466,3076074.7941568,101325
31,1.7466299352404,3018410.3576304,101325
32,1.6810241588468,2962072.8870928,101325
33,1.618147323776,2907030.1850994,101325
34,1.5578793193785,2853250.8575945,101325
35,1.5001055105822,2800704.2840455,101325
36,1.4447164772953,2749360.5925472,101325
37,1.3916077688699,2699190.6380929,101325
38,1.3406796717562,2650165.9829267,101325
39,1.2918369890442,2602258.8783185,101325
40,1.2449888309228,2555442.2473603,101325
41,1.200048415301,2509689.6685323,101325
42,1.1569328779642,2464975.3598841,101325
43,1.1155630917291,2421274.1637293,101325
44,1.0758634941205,2378561.5317889,101325
45,1.0377619231363,2336813.51074,101325
46,1.0011894607003,2296006.728137,101325
47,0.96608028343033,2256118.3786861,101325
48,0.93237152036937,2217126.2108531,101325
49,0.90000311734992,2179008.5137932,101325
50,0.86891770767626,2141744.1045903,101325
51,0.83906048882709,2105312.3157967,101325
52,0.81037910489524,2069692.9832633,101325
53,0.78282353449486,2034866.4342542,101325
54,0.75634598387947,2000813.4758359,101325
55,0.73090078502662,1967515.383536,101325
56,0.70644429845639,1934953.890263,101325
57,0.68293482056206,1903111.1754816,101325
58,0.66033249524162,1871969.8546374,101325
59,0.63859922962893,1841512.9688242,101325
60,0.61769861373265,1811723.9746881,101325
61,0.59759584380016,1782586.7345635,101325
62,0.57825764923225,1754085.5068344,101325
63,0.55965222288258,1726204.9365165,101325
64,0.54174915458371,1698930.0460542,101325
65,0.52451936774889,1672246.226328,101325
66,0.50793505890584,1646139.2278666,101325
67,0.49196964002574,1620595.1522598,101325
68,0.4765976835166,1595600.4437669,101325
69,0.46179486975697,1571141.8811162,101325
70,0.44753793705101,1547206.5694914,101325
71,0.4338046338923,1523781.9327004,101325
72,0.42057367342842,1500855.7055219,101325
73,0.40782469002367,1478415.926227,101325
74,0.3955381978223,1456450.9292703,101325
75,0.38369555121869,1434949.3381477,101325
76,0.37227890714583,1413900.0584171,101325
77,0.36127118909729,1393292.2708771,101325
78,0.35065605280197,1373115.4249027,101325
79,0.34041785347463,1353359.2319313,101325
80,0.33054161456888,1334013.6590988,101325
81,0.32101299796278,1315068.9230199,101325
82,0.31181827551023,1296515.483711,101325
83,0.30294430189485,1278344.0386525,101325
84,0.29437848872564,1260545.5169863,101325
85,0.28610877981686,1243111.0738471,101325
86,0.27812362759694,1226032.0848234,101325
87,0.27041197059424,1209300.140546,101325
88,0.26296321194939,1192907.0414007,101325
89,0.2557671989069,1176844.792364,101325
90,0.24881420324033,1161105.5979569,101325
91,0.24209490256797,1145681.8573158,101325
92,0.23560036251762,1130566.1593784,101325
93,0.22932201970127,1115751.2781799,101325
94,0.22325166546209,1101230.1682606,101325
95,0.21738143035803,1086995.9601786,101325
96,0.211703769348,1073041.9561288,101325
97,0.20621144764811,1059361.6256638,101325
98,0.20089752722707,1045948.6015155,101325
99,0.19575535391114,1032796.6755147,101325
100,0.19077854507065,1019899.7946072,101325
101,0.18596097786115,1007252.0569639,101325
102,0.18129677799365,994847.70818318,101325
103,0.17678030900966,982681.13758313,101325
104,0.17240616203763,970746.87458255,101325
105,0.16816914600887,959039.58516794,101325
106,0.16406427831158,947554.06844522,101325
107,0.16008677586306,936285.25327412,101325
108,0.15623204658079,925228.19498351,101325
109,0.15249568123413,914378.072166,101325
110,0.14887344565915,903730.18354999,101325
111,0.14536127332002,893279.9449476,101325
112,0.141955258201,883022.88627673,101325
113,0.13865164801403,872954.64865576,101325
114,0.13544683770736,863070.98156922,101325
115,0.13233736326162,853367.74010288,101325
116,0.12931989576004,843840.88224676,101325
117,0.12639123572051,834486.46626465,101325
118,0.12354856222812,825301.47550901,101325
119,0.12078864935085,816281.30414183,101325
120,0.11810865507715,807422.29708766,101325
121,0.11550584652802,798720.88962421,101325
122,0.11297759541322,790173.60506471,101325
123,0.1105213737019,781777.05249792,101325
124,0.10813474948363,773527.92458447,101325
125,0.10581538301007,765422.99540792,101325
126,0.1035610229089,757459.11837981,101325
127,0.10136950256221,749633.22419749,101325
128,0.099238736642073,741942.31885367,101325
129,0.097166717796021,734383.48169651,101325
130,0.095151513475835,726953.8635391,101325
131,0.093191262903121,719650.68481712,101325
132,0.091284174165557,712471.23379356,101325
133,0.089428521437928,705412.86480939,101325
134,0.087622642322382,698472.99657913,101325
135,0.08586493530255,691649.11053009,101325
136,0.084153857306455,684938.74918448,101325
137,0.08248792137336,678339.51458317,101325
