time,inlet-p,outlet-p,time
483,455158.94535368,101325,483
484,453647.06333353,101325,484
485,452143.77041731,101325,485
486,450649.00603285,101325,486
487,449162.71009436,101325,487
488,447684.82299821,101325,488
489,446215.28561891,101325,489
490,444754.03930497,101325,490
491,443301.02587493,101325,491
492,441856.18761329,101325,492
493,440419.46726662,101325,493
494,438990.80803955,101325,494
495,437570.15359093,101325,495
496,436157.44802996,101325,496
497,434752.63591229,101325,497
498,433355.6622363,101325,498
499,431966.47243932,101325,499
500,430585.01239382,101325,500
501,429211.22840379,101325,501
502,427845.06720104,101325,502
503,426486.47594154,101325,503
504,425135.40220182,101325,504
505,423791.7939754,101325,505
506,422455.59966922,101325,506
507,421126.76810014,101325,507
508,419805.24849145,101325,508
509,418490.9904694,101325,509
510,417183.94405977,101325,510
511,415884.05968448,101325,511
512,414591.2881582,101325,512
513,413305.58068505,101325,513
514,412026.88885523,101325,514
515,410755.16464177,101325,515
516,409490.36039728,101325,516
517,408232.42885069,101325,517
518,406981.32310406,101325,518
519,405736.99662945,101325,519
520,404499.40326569,101325,520
521,403268.49721533,101325,521
522,402044.23304153,101325,522
523,400826.56566497,101325,523
524,399615.45036084,101325,524
525,398410.84275583,101325,525
526,397212.69882511,101325,526
527,396020.9748894,101325,527
528,394835.62761202,101325,528
529,393656.61399598,101325,529
530,392483.89138111,101325,530
531,391317.41744118,101325,531
532,390157.15018107,101325,532
533,389003.04793397,101325,533
534,387855.06935859,101325,534
535,386713.17343638,101325,535
536,385577.31946883,101325,536
537,384447.46707471,101325,537
538,383323.57618741,101325,538
539,382205.60705226,101325,539
540,381093.52022391,101325,540
541,379987.27656365,101325,541
542,378886.83723689,101325,542
543,377792.16371051,101325,543
544,376703.21775037,101325,544
545,375619.96141874,101325,545
546,374542.35707179,101325,546
547,373470.36735712,101325,547
548,372403.95521129,101325,548
549,371343.08385737,101325,549
550,370287.71680253,101325,550
551,369237.81783562,101325,551
552,368193.35102479,101325,552
553,367154.28071516,101325,553
554,366120.57152644,101325,554
555,365092.18835064,101325,555
556,364069.09634976,101325,556
557,363051.26095352,101325,557
558,362038.64785707,101325,558
559,361031.2230188,101325,559
560,360028.95265809,101325,560
561,359031.80325312,101325,561
562,358039.74153867,101325,562
563,357052.73450399,101325,563
564,356070.74939063,101325,564
565,355093.75369034,101325,565
566,354121.71514295,101325,566
567,353154.60173427,101325,567
568,352192.38169405,101325,568
569,351235.02349393,101325,569
570,350282.49584537,101325,570
571,349334.76769766,101325,571
572,348391.80823594,101325,572
573,347453.58687919,101325,573
574,346520.0732783,101325,574
575,345591.23731407,101325,575
576,344667.04909535,101325,576
577,343755.76388591,101325,577
578,342848.98505482,101325,578
579,341946.68416458,101325,579
580,341048.83299138,101325,580
581,340155.40352353,101325,581
582,339266.36795893,101325,582
583,338381.6987026,101325,583
584,337501.36836448,101325,584
585,336625.34975767,101325,585
586,335753.6158969,101325,586
587,334886.13999702,101325,587
588,334022.89547158,101325,588
589,333163.85593128,101325,589
590,332308.9951825,101325,590
591,331458.28722575,101325,591
592,330611.70625408,101325,592
593,329769.22665155,101325,593
594,328930.82299166,101325,594
595,328096.47003576,101325,595
596,327266.14273153,101325,596
597,326439.81621144,101325,597
598,325617.46579119,101325,598
599,324799.06696823,101325,599
600,323984.59542023,101325,600
601,323174.02700363,101325,601
602,322367.33775211,101325,602
603,321564.50387517,101325,603
604,320765.50175667,101325,604
605,319970.30795338,101325,605
606,319178.89919358,101325,606
607,318391.25237566,101325,607
608,317607.34456667,101325,608
609,316827.153001,101325,609
610,316050.65507898,101325,610
611,315277.8283655,101325,611
612,314508.65058871,101325,612
613,313743.09963865,101325,613
614,312981.15356592,101325,614
615,312222.79058041,101325,615
616,311467.98904998,101325,616
617,310716.72749913,101325,617
618,309968.9846078,101325,618
619,309224.73921003,101325,619
620,308483.97029276,101325,620
621,307746.65699456,101325,621
622,307012.77860441,101325,622
623,306282.31456045,101325,623
624,305555.2444488,101325,624
625,304831.54800235,101325,625
626,304111.20509955,101325,626
627,303394.19576328,101325,627
628,302680.50015961,101325,628
629,301970.0985967,101325,629
630,301262.97152362,101325,630
631,300559.09952922,101325,631
632,299858.463341,101325,632
633,299161.04382398,101325,633
634,298466.82197962,101325,634
635,297775.77894466,101325,635
636,297087.89599012,101325,636
637,296403.15452012,101325,637
638,295721.53607088,101325,638
639,295043.02230962,101325,639
640,294367.59503353,101325,640
641,293695.23616869,101325,641
642,293025.92776909,101325,642
643,292359.65201556,101325,643
644,291696.39121474,101325,644
645,291036.12779815,101325,645
646,290378.84432108,101325,646
647,289724.52346168,101325,647
648,289073.14801997,101325,648
649,288424.70091683,101325,649
650,287779.16519304,101325,650
651,287136.52400835,101325,651
652,286496.76064053,101325,652
653,285859.8584844,101325,653
654,285225.80105091,101325,654
655,284594.57196622,101325,655
656,283966.15497079,101325,656
657,283340.53391845,101325,657
658,282717.69277553,101325,658
659,282097.61561993,101325,659
660,281480.28664026,101325,660
661,280865.69013495,101325,661
662,280253.8105114,101325,662
663,279644.63228508,101325,663
664,279038.14007872,101325,664
665,278434.31862142,101325,665
666,277833.15274784,101325,666
667,277234.62739734,101325,667
668,276638.72761319,101325,668
669,276045.4385417,101325,669
670,275454.74543145,101325,670
671,274866.63363249,101325,671
672,274281.08859549,101325,672
673,273698.09587101,101325,673
674,273117.64110867,101325,674
675,272539.71005638,101325,675
676,271964.2885596,101325,676
677,271391.36256054,101325,677
678,270820.91809742,101325,678
679,270252.94130371,101325,679
680,269687.41840739,101325,680
681,269124.33573019,101325,681
682,268563.67968691,101325,682
683,268005.43678463,101325,683
684,267449.59362204,101325,684
685,266896.13688869,101325,685
686,266345.05336432,101325,686
687,265796.3299181,101325,687
688,265249.95350802,101325,688
689,264705.9111801,101325,689
690,264164.19006779,101325,690
691,263624.77739124,101325,691
692,263087.66045667,101325,692
693,262552.82665564,101325,693
694,262020.26346447,101325,694
695,261489.95844351,101325,695
696,260961.89923654,101325,696
697,260436.0735701,101325,697
698,259912.46925287,101325,698
699,259391.07417503,101325,699
700,258871.8763076,101325,700
701,258354.86370187,101325,701
702,257840.02448875,101325,702
703,257327.34687816,101325,703
704,256816.81915845,101325,704
705,256308.42969576,101325,705
706,255802.16693343,101325,706
707,255298.01939143,101325,707
708,254795.97566577,101325,708
709,254296.02442789,101325,709
710,253798.15442412,101325,710
711,253302.35447507,101325,711
712,252808.6134751,101325,712
713,252316.92039174,101325,713
714,251827.26426512,101325,714
715,251339.63420744,101325,715
716,250854.01940241,101325,716
717,250370.4091047,101325,717
718,249888.79263941,101325,718
719,249409.15940155,101325,719
720,248931.49885548,101325,720
721,248455.80053438,101325,721
722,247982.05403978,101325,722
723,247510.24904099,101325,723
724,247040.3752746,101325,724
725,246572.422544,101325,725
726,246106.38071884,101325,726
727,245642.23973454,101325,727
728,245179.9895918,101325,728
729,244719.62035612,101325,729
730,244261.12215729,101325,730
731,243804.48518891,101325,731
732,243349.69970792,101325,732
733,242896.75603413,101325,733
734,242445.64454974,101325,734
735,241996.35569885,101325,735
736,241548.87998704,101325,736
737,241103.20798089,101325,737
738,240659.3303075,101325,738
739,240217.2376541,101325,739
740,239776.92076751,101325,740
741,239338.3704538,101325,741
742,238901.57757776,101325,742
743,238466.53306251,101325,743
744,238033.22788907,101325,744
745,237601.6530959,101325,745
746,237171.79977848,101325,746
747,236743.65908892,101325,747
748,236317.2222355,101325,748
749,235892.48048227,101325,749
750,235469.42514865,101325,750
751,235048.04760899,101325,751
752,234628.3392922,101325,752
753,234210.29168132,101325,753
754,233793.89631312,101325,754
755,233379.14477775,101325,755
756,232966.02871827,101325,756
757,232554.53983032,101325,757
758,232144.66986173,101325,758
759,231736.4106121,101325,759
760,231329.75393245,101325,760
761,230924.69172485,101325,761
762,230521.21594201,101325,762
763,230119.31858696,101325,763
764,229718.99171261,101325,764
765,229320.22742148,101325,765
766,228923.01786526,101325,766
767,228527.35524447,101325,767
768,228133.23180814,101325,768
769,227740.6398534,101325,769
770,227349.57172519,101325,770
771,226960.01981586,101325,771
772,226571.97656486,101325,772
773,226185.43445839,101325,773
774,225800.38602904,101325,774
775,225416.8238555,101325,775
776,225034.74056216,101325,776
777,224654.12881886,101325,777
778,224274.9813405,101325,778
779,223897.29088672,101325,779
780,223521.05026162,101325,780
781,223146.2523134,101325,781
782,222772.88993406,101325,782
783,222400.95605906,101325,783
784,222030.44366705,101325,784
785,221661.34577952,101325,785
786,221293.65546054,101325,786
787,220927.36581639,101325,787
788,220562.46999531,101325,788
789,220198.96118718,101325,789
790,219836.83262323,101325,790
791,219476.07757574,101325,791
792,219116.68935774,101325,792
793,218758.66132272,101325,793
794,218401.98686438,101325,794
795,218046.65941627,101325,795
796,217692.67245159,101325,796
797,217340.01948284,101325,797
798,216988.69406159,101325,798
799,216638.68977816,101325,799
800,216290.00026138,101325,800
801,215942.61917831,101325,801
802,215596.54023396,101325,802
803,215251.75717102,101325,803
804,214908.26376961,101325,804
805,214566.05384701,101325,805
806,214225.12125738,101325,806
807,213885.45989153,101325,807
808,213547.06367665,101325,808
809,213209.92657603,101325,809
810,212874.04258887,101325,810
811,212539.40574994,101325,811
812,212206.01012942,101325,812
813,211873.84983258,101325,813
814,211542.91899958,101325,814
815,211213.21180521,101325,815
816,210884.72245864,101325,816
817,210557.4452032,101325,817
818,210231.37431614,101325,818
819,209906.50410836,101325,819
820,209582.82892422,101325,820
821,209260.34314128,101325,821
822,208939.04117009,101325,822
823,208618.91745394,101325,823
824,208299.96646865,101325,824
825,207982.18272233,101325,825
826,207665.56075516,101325,826
827,207350.09513918,101325,827
828,207035.78047807,101325,828
829,206722.61140691,101325,829
830,206410.582592,101325,830
831,206099.68873058,101325,831
832,205789.92455071,101325,832
833,205481.28481097,101325,833
834,205173.76430031,101325,834
835,204867.35783782,101325,835
836,204562.06027251,101325,836
837,204257.86648313,101325,837
838,203954.77137796,101325,838
839,203652.76989458,101325,839
840,203351.85699972,101325,840
841,203052.02768902,101325,841
842,202753.27698685,101325,842
843,202455.59994611,101325,843
844,202158.99164805,101325,844
845,201863.44720205,101325,845
846,201568.96174546,101325,846
847,201275.53044336,101325,847
848,200983.14848846,101325,848
849,200691.8111008,101325,849
850,200401.51352767,101325,850
851,200112.25104337,101325,851
852,199824.01894901,101325,852
853,199536.81257239,101325,853
854,199250.62726777,101325,854
855,198965.45841572,101325,855
856,198681.30142291,101325,856
857,198398.15172199,101325,857
858,198116.00477134,101325,858
859,197834.85605497,101325,859
860,197554.70108231,101325,860
861,197275.53538804,101325,861
862,196997.35453193,101325,862
863,196720.15409867,101325,863
864,196443.92969772,101325,864
865,196168.67696309,101325,865
866,195894.39155326,101325,866
867,195621.06915095,101325,867
868,195348.70546296,101325,868
869,195077.29622006,101325,869
870,194806.8371768,101325,870
871,194537.32411134,101325,871
872,194268.75282532,101325,872
873,194001.11914366,101325,873
874,193734.41891448,101325,874
875,193468.64800888,101325,875
876,193203.80232082,101325,876
877,192939.87776694,101325,877
878,192676.87028647,101325,878
879,192414.77584101,101325,879
880,192153.59041444,101325,880
881,191893.31001271,101325,881
882,191633.93066379,101325,882
883,191375.44841742,101325,883
884,191117.85934505,101325,884
885,190861.15953965,101325,885
886,190605.34511559,101325,886
887,190350.41220847,101325,887
888,190096.35697505,101325,888
889,189843.17559304,101325,889
890,189590.86426098,101325,890
891,189339.41919814,101325,891
892,189088.83664434,101325,892
893,188839.11285986,101325,893
894,188590.24412526,101325,894
895,188342.22674128,101325,895
896,188095.05702871,101325,896
897,187848.73132824,101325,897
