csv_0
0.00015
0.00016052631578947
0.00017105263157895
0.00018157894736842
0.00019210526315789
0.00020263157894737
0.00021315789473684
0.00022368421052632
0.00023421052631579
0.00024473684210526
0.00025526315789474
0.00026578947368421
0.00027631578947368
0.00028684210526316
0.00029736842105263
0.00030789473684211
0.00031842105263158
0.00032894736842105
0.00033947368421053
0.00035
