time,Re,inlet-p,outlet-p,time
0,0,4293339,4320918,0
0.1,0,4293339,4113385.7,0.1
0.2,1.6624532430947,4291263.148638,3905853.4,0.2
0.3,3.4375089817821,4283308.6610607,3698321.1,0.3
0.4,5.0291986382547,4266109.5842849,3490788.8,0.4
0.5,6.4222350174963,4237929.0302267,3283256.5,0.5
0.6,7.6167516628966,4198558.0628433,3075724.2,0.6
0.7,8.6226805444969,4148752.2183366,2868191.9,0.7 
0.8,9.4546258043265,4089732.9474117,2660659.6,0.8
0.9,10.128558139816,4022875.5999024,2453127.3,0.9
1,10.660025809063,3949545.9756202,2245595,1
1.1,11.063318901812,3871026.6096378,2110457.7,1.1
1.2,11.016219015845,3788666.0179668,1975320.4,1.2
1.3,10.924479064168,3703881.7490958,1840183.1,1.3
1.4,10.799295116595,3617956.7170072,1705045.8,1.4
1.5,10.649123878442,3531890.4407429,1569908.5,1.5
1.6,10.479514491512,3446391.1175417,1434771.2,1.6
1.7,10.293847210254,3361941.8769761,1299633.9,1.7
1.8,10.094109381364,3278876.0559768,1164496.6,1.8
1.9,9.8814880809334,3197436.0623554,1029359.3,1.9
2,9.6567901255195,3117813.702737,894222,2
2.1,9.4207673422263,3040177.1700957,843890.3,2.1
2.2,9.0115425535357,2964657.2434452,793558.6,2.2
2.3,8.6257852438218,2891365.0201175,743226.9,2.3
2.4,8.2618537312999,2820414.4060451,692895.2,2.4
2.5,7.9190435151469,2751909.4247206,642563.5,2.5
2.6,7.596623524938,2685921.1389812,592231.8,2.6
2.7,7.2936933396196,2622477.9687454,541900.1,2.7
2.8,7.0092191647796,2561570.4754299,491568.4,2.8
2.9,6.7421223283657,2503162.3882208,441236.7,2.9
3,6.491373411712,2447202.6874358,390905,3
3.1,6.2560779165605,2393636.0389779,375736.5,3.1
3.2,5.9979388765616,2342393.3886812,360568,3.2
3.3,5.7572350783538,2293377.3180987,345399.5,3.3
3.4,5.5322013902485,2246468.6368395,330231,3.4
